match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals
12448293,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,22.0,12.0,18.0,8.0,0.0,9.0,13.0,3.0,9.0,2.0,3.0,7.0,1.0,2.0,3.0,3.0,90.0,33.0,7.0,10.0,0.0007547,0,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,42.0,30.0,10.0,4.0,0.0,15.0,22.0,16.0,26.0,,5.0,5.0,2.0,,,,90.0,71.0,6.6,20.0,0.163332,0,,True,6.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,66.0,54.0,6.0,3.0,0.0,38.0,43.0,16.0,23.0,1.0,5.0,4.0,1.0,,,,90.0,82.0,7.2,13.0,0.00946631,2,,,,,2.0,,,,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0581,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,70.0,56.0,13.0,3.0,0.0,40.0,43.0,16.0,27.0,3.0,4.0,5.0,,,,,90.0,78.0,6.4,14.0,0.0171115,0,,,,,1.0,,,,,3.0,1.0,1.0,,,,,1.0,,,,Rodrigo,Guth,,,,,,,,,,
12448293,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,44.0,40.0,5.0,3.0,0.0,24.0,27.0,16.0,17.0,1.0,5.0,5.0,,,,,54.0,56.0,6.8,7.0,0.0401485,1,,,,,,,,2.0,2.0,1.0,,2.0,2.0,3.0,,,,1.0,,0.1226,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,False,52.0,39.0,5.0,1.0,0.0,19.0,24.0,21.0,34.0,2.0,7.0,7.0,2.0,,,,90.0,84.0,7.2,23.0,0.0638351,0,,,6.0,1.0,1.0,1.0,,3.0,3.0,4.0,2.0,,,4.0,,,,,2.0,,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,19.0,15.0,2.0,1.0,0.0,10.0,11.0,6.0,10.0,,,2.0,,,,,54.0,26.0,6.3,7.0,0.0384543,2,,,2.0,1.0,2.0,1.0,,,,,,,,2.0,1.0,,,,,0.0867,,,2.0,,,,,,,,,
12448293,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,M,20,20,False,15.0,14.0,,,0.0,6.0,6.0,8.0,10.0,,2.0,1.0,,,,,45.0,20.0,6.6,3.0,0.00839807,0,,,1.0,,4.0,,1.0,,,,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12448293,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,41.0,35.0,2.0,1.0,0.0,18.0,21.0,17.0,21.0,,1.0,1.0,1.0,,,,75.0,52.0,6.8,8.0,0.020515,3,,,1.0,,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,0.0717,Ryan,Fosso,2.0,1.0,1.0,0.0591,,,,,,
12448293,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,M,77,77,False,16.0,15.0,,,0.0,4.0,4.0,13.0,18.0,,2.0,3.0,1.0,,,,54.0,27.0,6.5,7.0,0.232564,0,,,6.0,2.0,8.0,1.0,2.0,1.0,1.0,,,,,,3.0,3.0,2.0,,,,Luka Tunjic,,,,,,,,,,,
