match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11450126,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,11.0,6.0,8.0,3.0,4.0,5.0,2.0,6.0,6.0,90.0,17.0,6.7,5.0,0.00075484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450126,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,36.0,32.0,2.0,1.0,8.0,10.0,24.0,27.0,6.0,86.0,56.0,7.0,8.0,0.0586291,0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450126,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,54.0,49.0,4.0,1.0,20.0,23.0,30.0,32.0,6.0,90.0,66.0,7.3,5.0,0.0251596,1,1.0,1.0,2.0,5.0,,3.0,,,1.0,,True,1.0,1.0,1.0,1.0,4.0,2.0,0.022,,,,,,,,,,,,,,,,,,
11450126,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,49.0,44.0,5.0,4.0,25.0,29.0,19.0,20.0,1.0,90.0,62.0,7.3,6.0,0.0148249,1,,4.0,6.0,6.0,,8.0,,1.0,2.0,,,,1.0,1.0,,2.0,,0.0486,3.0,,,,,,,,,,,,,,,,,
11450126,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,False,39.0,30.0,3.0,,14.0,17.0,18.0,27.0,4.0,90.0,74.0,7.7,14.0,0.108073,0,5.0,2.0,6.0,8.0,,5.0,4.0,1.0,1.0,2.0,,2.0,3.0,,,4.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11450126,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,75,75,False,20.0,18.0,1.0,,3.0,3.0,15.0,18.0,4.0,61.0,32.0,6.7,6.0,0.0834932,3,1.0,,5.0,5.0,2.0,,,1.0,2.0,,,,,1.0,,4.0,3.0,0.2781,1.0,,,1.0,1.0,,,1.0,1.0,1.0,0.429,,,,,,,
11450126,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,False,58.0,50.0,3.0,2.0,20.0,21.0,30.0,37.0,7.0,90.0,74.0,7.8,11.0,0.042893,1,,2.0,3.0,9.0,,,3.0,2.0,1.0,,,,,,1.0,4.0,4.0,0.072,1.0,,,2.0,1.0,,2.0,,1.0,,0.0488,,,,,,,
11450126,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,57.0,44.0,3.0,,13.0,14.0,33.0,46.0,5.0,90.0,77.0,7.5,19.0,0.197547,0,3.0,2.0,7.0,11.0,1.0,,,,1.0,2.0,,2.0,,,,4.0,3.0,,2.0,,,7.0,4.0,,1.0,,,,,gedson_83,,,,,,
11450126,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,F,11,11,False,31.0,24.0,2.0,1.0,3.0,4.0,23.0,33.0,2.0,90.0,59.0,7.6,18.0,0.0758433,3,6.0,,3.0,6.0,1.0,1.0,,5.0,,1.0,,2.0,1.0,1.0,,2.0,,0.1253,1.0,,,2.0,2.0,,2.0,,2.0,,0.0799,MRashica,,,,,,
11450126,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,False,18.0,11.0,1.0,1.0,4.0,5.0,7.0,13.0,2.0,90.0,26.0,6.8,10.0,0.00965358,2,,2.0,3.0,2.0,,1.0,,3.0,1.0,,,,,,,,,0.0899,2.0,,,,,,,,1.0,1.0,0.2448,,,,,,,
