match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_penaltyWon,stat_aerialLost,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
12437865,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437865,home,Real Betis,Mateo Flores,mateo-flores,M. Flores,M,46,178.0,185,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200.0,202673,M,70988,EUR,705542400,G,1,1,False,33.0,23.0,10.0,1.0,0.0,23.0,28.0,,5.0,,9.0,1.0,,1.0,1.0,90.0,40.0,6.6,10.0,6.637e-05,0,-0.4435,,,TheOctopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12437865,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,60349,M,255239,EUR,678326400,D,17,17,False,58.0,46.0,3.0,,0.0,24.0,31.0,23.0,30.0,1.0,3.0,,,,,90.0,91.0,6.6,19.0,0.0350891,1,,,,LucasVaz91,3.0,1.0,,4.0,9.0,,3.0,,5.0,3.0,3.0,3.0,0.0253,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,
12437865,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191.0,192797,M,142622,EUR,731116800,D,22,22,False,70.0,65.0,6.0,2.0,0.0,48.0,50.0,17.0,20.0,2.0,4.0,,,,,90.0,79.0,6.4,6.0,0.0118655,0,,,,ARüdiger,,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0
12437865,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180.0,93395,M,66492,EUR,709344000,D,4,4,False,31.0,28.0,3.0,,0.0,22.0,22.0,6.0,9.0,2.0,,,,,,59.0,38.0,6.6,3.0,0.00252908,0,,,,DAlaba,,,,2.0,,,,,,,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,
12437865,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178.0,70735,M,792073,EUR,802569600,D,23,23,False,31.0,30.0,2.0,2.0,1.0,15.0,16.0,15.0,15.0,,2.0,,,,,85.0,47.0,6.9,6.0,0.528743,0,,,,FerMendy,,,,4.0,4.0,4.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,
12437865,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,15466,EUR,495072000,M,10,10,False,88.0,80.0,3.0,2.0,0.0,36.0,39.0,44.0,54.0,1.0,9.0,,,,,90.0,109.0,7.5,15.0,0.0449021,0,,,,LModric10,5.0,,,4.0,4.0,,3.0,,3.0,2.0,,,,1.0,,2.0,1.0,4.0,1.0,1.0,,,,,True,,,,,,
12437865,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145918,M,859025,EUR,948931200,M,14,14,False,63.0,57.0,4.0,2.0,0.0,32.0,34.0,25.0,31.0,3.0,5.0,,,,,90.0,80.0,7.1,9.0,0.0280442,0,,,,ATchouaméni,2.0,,1.0,6.0,6.0,,,,2.0,1.0,1.0,3.0,,,,3.0,4.0,2.0,1.0,,,,,,,,1.0,,,,
12437865,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,835485,EUR,933638400,M,21,21,False,23.0,18.0,1.0,1.0,0.0,3.0,4.0,16.0,20.0,,1.0,,,,,59.0,32.0,7.5,6.0,0.108667,2,,,,Brahim,1.0,1.0,,1.0,3.0,,,,3.0,2.0,1.0,,0.7422,1.0,1.0,,,,1.0,,1.0,1.0,0.9909,,,,,,,,
12437865,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174.0,699716,M,910536,EUR,978998400,F,11,11,False,40.0,34.0,2.0,1.0,0.0,8.0,9.0,26.0,32.0,1.0,4.0,,,,,90.0,59.0,7.2,12.0,0.0408008,1,,,,Rodrygo,1.0,,,5.0,9.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,0.0982,,,,,1.0,1.0,4.0,,,,,,,,,,,
12437865,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,826643,EUR,914112000,F,9,9,False,25.0,17.0,1.0,,0.0,5.0,7.0,12.0,18.0,,3.0,,,,,75.0,36.0,6.7,15.0,0.177347,0,,,,KMbappé,,,,5.0,3.0,,6.0,,,,4.0,,,1.0,,,1.0,,,3.0,,,,,,,1.0,,,,
12437865,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176.0,1170289,M,868812,EUR,963360000,F,7,7,False,25.0,20.0,,,0.0,6.0,7.0,14.0,22.0,,2.0,,,,,90.0,51.0,6.4,21.0,0.217431,1,,,,ViniJr,4.0,,,12.0,5.0,2.0,11.0,,1.0,,2.0,,0.0264,2.0,,,1.0,,1.0,4.0,1.0,,0.0157,,,,1.0,,,,
12437865,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,1091116,EUR,1109289600,M,15,15,True,26.0,24.0,2.0,2.0,0.0,9.0,10.0,15.0,16.0,,2.0,,,,,31.0,34.0,6.7,4.0,0.0145863,2,,Arda Guler,,AGüler,,,,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,0.0872,,2.0,,,,1.0,,,,,,,,,,,,
12437865,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182.0,191301,M,973887,EUR,1036886400,M,6,6,True,29.0,26.0,2.0,,0.0,11.0,12.0,15.0,17.0,,3.0,,,,,31.0,38.0,7.0,4.0,0.0110206,0,,,,Tacklevinga,,,1.0,3.0,8.0,,2.0,,5.0,3.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,
12437865,away,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,411797,M,1174937,EUR,1153440000,F,16,16,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,15.0,7.0,7.0,2.0,0.00021876,2,,,,Endrick,,,,,2.0,,,2.0,1.0,1.0,,1.0,0.15,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66463,M,851271,EUR,934588800,D,20,20,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,2.0,,,,,10.0,8.0,6.6,2.0,0.00185822,0,,,,frangarci11,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17417,M,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,_franglez1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,ALunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184.0,117937,M,1156645,EUR,1045094400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437865,away,Real Madrid,Chema Andrés,chema-andres,C. Andrés,M,30,193.0,8504,M,1464641,EUR,1114387200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,Chema Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
