match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_lastManTackle,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12436893,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,13.0,12.0,,,1.0,6.0,6.0,6.0,7.0,1.0,,,,66.0,17.0,7.2,2.0,0.0397375,2,,,5.0,2.0,7.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,0.1304,1.0,1.0,0.0125,,,
12436893,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,30.0,24.0,2.0,,0.0,14.0,14.0,10.0,19.0,4.0,,,,52.0,58.0,6.1,15.0,0.0280033,1,,3.0,1.0,2.0,10.0,2.0,3.0,2.0,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,,0.043,4.0,,,,,
12436893,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,,4.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,,25.0,12.0,6.4,6.0,0.00231095,1,,1.0,,1.0,3.0,2.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,0.0274,1.0,1.0,0.019,,,
12436893,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,2.0,,,,24.0,13.0,6.5,3.0,0.00513796,2,,,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,0.0879,1.0,,,,,
12436893,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,18.0,11.0,6.2,4.0,0.012076,1,,,1.0,,5.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,0.0234,,,,,,
12436893,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,2.0,,,,17.0,10.0,6.3,3.0,0.00193496,0,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,
12436893,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,home,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,737,M,,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183,959,M,,1457536,EUR,1044576000,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Andrés García,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,,35.0,23.0,17.0,5.0,0.0,18.0,20.0,5.0,15.0,6.0,,2.0,3.0,90.0,44.0,6.6,12.0,0.00098109,0,-0.1917,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,,52.0,45.0,6.0,2.0,0.0,25.0,27.0,21.0,27.0,3.0,,,,90.0,74.0,7.6,12.0,0.289469,0,,2.0,1.0,2.0,3.0,8.0,,,,4.0,2.0,3.0,1.0,3.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,1.0,
12436893,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,,49.0,46.0,6.0,5.0,0.0,32.0,34.0,14.0,15.0,3.0,,,,90.0,67.0,7.6,4.0,0.0182803,0,,,2.0,3.0,2.0,9.0,,1.0,1.0,7.0,2.0,4.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12436893,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,False,,46.0,41.0,12.0,8.0,0.0,24.0,25.0,19.0,25.0,2.0,,,,90.0,62.0,7.1,9.0,0.279308,0,,4.0,,,,,,,,4.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,
12436893,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,M,29,29,False,,45.0,34.0,2.0,1.0,0.0,11.0,15.0,27.0,36.0,8.0,,,,90.0,81.0,7.5,18.0,0.111998,0,,6.0,3.0,1.0,7.0,7.0,,6.0,4.0,1.0,6.0,2.0,,,,2.0,,,,,,,4.0,,,1.0,,2.0,,,,,
12436893,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,True,54.0,44.0,12.0,10.0,0.0,25.0,27.0,19.0,27.0,3.0,,,,90.0,71.0,7.5,13.0,0.11902,2,,,2.0,4.0,6.0,9.0,1.0,1.0,1.0,3.0,,4.0,3.0,,2.0,,,,,1.0,2.0,,,1.0,1.0,1.0,0.0776,1.0,,,,,
12436893,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,False,,40.0,37.0,5.0,5.0,1.0,16.0,18.0,22.0,24.0,3.0,,,,89.0,64.0,7.1,11.0,0.18119,2,,2.0,2.0,,13.0,6.0,4.0,2.0,,1.0,,6.0,3.0,,5.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0994,1.0,,,,1.0,
12436893,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,M,33,33,False,,24.0,22.0,,,0.0,9.0,9.0,13.0,18.0,2.0,,,,75.0,37.0,7.3,6.0,0.19081,2,,3.0,1.0,1.0,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,0.3522,,2.0,1.3622,1.0,1.0,1.0
12436893,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,14,14,False,,29.0,29.0,,,0.0,9.0,9.0,20.0,22.0,9.0,,,,89.0,66.0,7.1,17.0,0.0285615,1,,2.0,,1.0,10.0,11.0,1.0,13.0,6.0,,,3.0,2.0,1.0,1.0,1.0,,,,,6.0,,,1.0,,,0.0762,2.0,,,,,
12436893,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,F,4,4,False,,19.0,15.0,1.0,1.0,0.0,6.0,7.0,10.0,15.0,,,,,75.0,29.0,6.3,9.0,0.0269834,1,,3.0,1.0,1.0,5.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,0.0821,,1.0,,,,1.0
12436893,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,F,10,10,False,,29.0,23.0,2.0,2.0,0.0,10.0,10.0,13.0,19.0,3.0,,,,90.0,59.0,6.7,19.0,0.029877,3,,,7.0,3.0,17.0,12.0,,4.0,1.0,,1.0,5.0,3.0,3.0,3.0,,,,,,5.0,,,2.0,1.0,,0.4352,4.0,,,,,1.0
12436893,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,,1150952,EUR,1134345600,D,57,57,True,,8.0,6.0,1.0,,0.0,3.0,4.0,3.0,4.0,3.0,,,,15.0,13.0,6.9,2.0,0.00044798,0,,,,1.0,,3.0,,,,2.0,,2.0,2.0,,,,Oliver Scarles,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,,15.0,11.0,7.0,2.0,0.00132459,1,,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,0.1215,,,,,,
12436893,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,,845464,EUR,958176000,M,39,39,True,,7.0,6.0,,,0.0,5.0,6.0,1.0,1.0,3.0,,,,10.0,12.0,7.0,2.0,0.00076482,2,,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,0.0696,,1.0,0.0748,,,
12436893,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,,1.0,,1.0,,0.0,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kaelan Casey,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Luis Guilherme,,,,,,,,,,,,,,,,
12436893,away,West Ham United,Lewis Orford,orford-lewis,L. Orford,M,61,182,285,M,,1414991,EUR,1140220800,M,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Lewis Orford,,,,,,,,,,,,,,,,
