match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot
12441766,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,25.0,19.0,15.0,9.0,0.0,14.0,16.0,5.0,9.0,1.0,5.0,4.0,5.0,1.0,90.0,32.0,7.2,6.0,0.00079588,0,0.1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,21.0,16.0,2.0,1.0,0.0,11.0,14.0,5.0,10.0,4.0,1.0,,,,90.0,48.0,6.2,20.0,0.00726415,0,,,,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,False,40.0,30.0,16.0,9.0,0.0,20.0,23.0,10.0,17.0,8.0,5.0,,,,90.0,59.0,6.9,11.0,0.00284852,0,,,,,7.0,7.0,7.0,,2.0,1.0,,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,34.0,26.0,8.0,1.0,0.0,21.0,22.0,5.0,14.0,10.0,3.0,,,,90.0,53.0,6.2,14.0,0.00457206,0,,,,2.0,3.0,4.0,3.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,21.0,16.0,2.0,,0.0,8.0,9.0,8.0,16.0,7.0,1.0,,,,90.0,47.0,6.6,13.0,0.176986,0,,,,4.0,3.0,4.0,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,27.0,22.0,3.0,2.0,0.0,16.0,16.0,7.0,15.0,1.0,5.0,,,,78.0,43.0,6.6,10.0,0.148489,0,,,,4.0,,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,29.0,23.0,3.0,1.0,0.0,15.0,16.0,10.0,18.0,3.0,2.0,,,,90.0,46.0,6.4,11.0,0.0283893,0,,,,5.0,1.0,4.0,2.0,1.0,1.0,,1.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,M,30,30,False,12.0,9.0,,,0.0,2.0,2.0,7.0,13.0,1.0,5.0,,,,71.0,26.0,6.5,10.0,0.0109119,0,,,,3.0,,4.0,6.0,1.0,,1.0,3.0,1.0,,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,
12441766,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,21.0,16.0,2.0,,0.0,8.0,8.0,8.0,14.0,2.0,4.0,,,,90.0,28.0,6.4,6.0,0.0164405,1,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,0.025,,,,,,,,,,,,,,
12441766,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,M,37,37,False,13.0,12.0,,,1.0,5.0,6.0,8.0,10.0,,3.0,,,,71.0,31.0,7.4,7.0,0.0675522,1,,,,3.0,,1.0,6.0,,4.0,3.0,1.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0271,1.0,,,,,,,,,,,,,
