match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_lastManTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_goals,stat_penaltyWon
13472584,home,Juventude,Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,99,174,313,M,959005,EUR,924652800,F,99,99,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,28.0,6.0,6.4,1.0,0.0045867,17.237272290012,1.0,-9.45,-9.45,0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13472584,home,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175,203,M,797649,EUR,874627200,F,11,11,True,5.0,3.0,1.0,,0.0,,1.0,3.0,4.0,,,,,,,,13.0,7.0,6.5,3.0,0.020182,60.379011106675,4.0,23.52,15.015,1,,,,,,,,,,,,,,0.0323,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
13472584,home,Juventude,Ênio,,,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Ruan Carneiro,,,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Wilker Ángel,,,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Daniel Giraldo,,,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Edison Negueba,Edison Negueba,,edison-negueba,E. Negueba,M,87,167,134,M,1200594,EUR,972345600,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Gabriel Brazão,,,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,20.0,12.0,10.0,2.0,0.0,10.0,11.0,2.0,9.0,8.0,1.0,2.0,,3.0,,,90.0,28.0,7.2,8.0,0.00012861,29.326282581857,6.0,-19.005,0.42,0,0.4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,False,24.0,21.0,1.0,,1.0,9.0,10.0,12.0,14.0,3.0,,,,,,,81.0,42.0,7.1,6.0,0.0467943,139.51478516364,10.0,-122.43,-0.20999999999999,0,,8.0,5.0,1.0,1.0,4.0,,,1.0,1.0,,1.0,2.0,,3.0,,,,,,4.0,2.0,,2.0,,,,,,1.0,,,,
13472584,away,Santos,Adonis Frías,,,adonis-frias,A. Frías,D,98,189,703,M,940699,EUR,890092800,D,98,98,False,36.0,33.0,5.0,4.0,0.0,28.0,29.0,5.0,7.0,2.0,,,,,,,90.0,47.0,7.1,3.0,0.00502442,147.69845342377,13.0,-101.745,7.35,0,,1.0,5.0,,,3.0,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,
13472584,away,Santos,Zé Ivaldo,,,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,27,27,False,47.0,45.0,6.0,5.0,0.0,34.0,35.0,11.0,12.0,6.0,,,,,,,81.0,62.0,7.4,4.0,0.00263556,176.09213092059,21.0,-48.51,6.825,0,,3.0,6.0,1.0,1.0,8.0,4.0,3.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13472584,away,Santos,Souza,Souza,,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,36.0,30.0,1.0,,0.0,20.0,23.0,10.0,13.0,3.0,,,,,,,90.0,54.0,7.1,9.0,0.0528104,97.923384742988,15.0,-41.16,8.715,1,,6.0,3.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,0.0275,3.0,,,,4.0,1.0,1.0,1.0,,,1.0,0.0185,,,,,,,,
13472584,away,Santos,Willian Arão,,,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,15,15,False,34.0,28.0,,,0.0,21.0,23.0,7.0,11.0,1.0,,,,,,,90.0,44.0,6.9,6.0,0.00296809,74.886626957878,13.0,-12.075,5.355,1,,5.0,3.0,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0389,2.0,,,,,,,,,,,,,1.0,,,,,,
13472584,away,Santos,João Schmidt,,,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,False,41.0,29.0,3.0,1.0,0.0,15.0,22.0,14.0,19.0,7.0,,,,,,,90.0,47.0,7.0,12.0,0.0162169,122.18439892108,14.0,-45.15,3.885,0,,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,
13472584,away,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,32.0,22.0,1.0,,0.0,10.0,12.0,12.0,20.0,2.0,,,,,,,77.0,45.0,6.7,16.0,0.0611985,80.830413652467,9.0,-31.08,6.825,1,,7.0,4.0,2.0,1.0,,2.0,2.0,2.0,,1.0,,,0.021,1.0,,1.0,,3.0,,3.0,2.0,,,,,,,,,,,,
13472584,away,Santos,Neymar,,,neymar,Neymar,F,10,175,1009791,M,124712,EUR,697248000,M,10,10,False,28.0,21.0,5.0,5.0,0.0,6.0,6.0,15.0,22.0,2.0,,,,,,,83.0,48.0,9.2,15.0,0.0689464,81.478687161108,14.0,-17.745,3.99,5,,6.0,4.0,,2.0,,,,1.0,,2.0,,2.0,1.6769,,,3.0,,,,5.0,2.0,,2.0,3.0,1.6438,,1.0,True,,,Neymar,3.0,
13472584,away,Santos,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,11,11,False,19.0,13.0,,,1.0,6.0,8.0,7.0,11.0,4.0,,,,,,,90.0,37.0,7.3,12.0,0.344192,119.92997145406,14.0,-43.365,15.225,2,,6.0,6.0,,2.0,1.0,,,,2.0,,,4.0,0.047,3.0,,2.0,,1.0,1.0,1.0,,,1.0,2.0,0.3195,,,,,,,,
13472584,away,Santos,Lautaro Díaz,,,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,19,19,False,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,1.0,,,,,,,77.0,17.0,6.8,5.0,0.00042795,27.573335954723,5.0,-6.51,7.455,0,,2.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0
13472584,away,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,F,32,32,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,,,,13.0,5.0,6.8,,0.07703,11.878670001309,1.0,-3.255,-3.255,0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,1.0,,,,
13472584,away,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,,,,13.0,3.0,6.4,1.0,0.00916501,21.32467418274,1.0,-19.215,-19.215,0,,3.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,True,4.0,2.0,1.0,,0.0,2.0,2.0,,2.0,,,,,,,,9.0,6.0,6.8,2.0,2.767e-05,,,,,0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13472584,away,Santos,Mayke,,,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,2,2,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,,,,9.0,6.0,6.7,1.0,0.00025735,6.1441700009033,1.0,-3.885,-3.885,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,,,,8.0,3.0,6.5,2.0,3.82e-06,4.3108611668668,1.0,3.99,3.99,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13472584,away,Santos,Diogenes,Diogenes,,diogenes,Diogenes,G,1,190,497,M,1128754,EUR,978739200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Vinicius Rodrigues Lira,Vinicius Lira,,vinicius-lira,V. Lira,D,3,187,801,M,2039241,EUR,1192147200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Gustavo Caballero,,,caballero-gustavo,G. Caballero,M,47,186,1033,M,988656,EUR,1001030400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Tomás Rincón,,,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Robinho Júnior,,,robson-junior,Robinho Jr,M,7,170,10511,M,2191860,EUR,1197849600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472584,away,Santos,Gabriel Bontempo,,,gabriel-bontempo,G. Bontempo,M,49,181,1665,M,1656036,EUR,1105833600,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
