match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals
12117225,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,30.0,26.0,6.0,3.0,0.0,25.0,27.0,1.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,90.0,37.0,7.1,4.0,0.00026342,0,0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,41.0,34.0,2.0,,0.0,12.0,14.0,22.0,40.0,1.0,3.0,,,,,,90.0,85.0,6.9,25.0,0.0325314,1,,,,13.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.015,1.0,,,,,,,,,,,,,
12117225,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,5,5,False,62.0,52.0,10.0,4.0,0.0,34.0,36.0,18.0,26.0,5.0,10.0,,,,,,90.0,78.0,6.9,11.0,0.00543224,2,,,,,2.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,0.0389,,4.0,1.0,1.0,1.0,1.0,,,,,,,,
12117225,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,False,62.0,59.0,3.0,3.0,0.0,38.0,40.0,21.0,22.0,6.0,1.0,,,,,,90.0,74.0,7.3,3.0,0.00989059,0,,,,,3.0,4.0,4.0,1.0,,,,2.0,1.0,1.0,,,,,3.0,,,2.0,,,,,,,,,
12117225,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,3,3,False,47.0,35.0,7.0,3.0,0.0,17.0,19.0,19.0,30.0,1.0,1.0,,,,,,88.0,69.0,6.7,19.0,0.120585,0,,,,2.0,1.0,4.0,3.0,,1.0,2.0,,,2.0,2.0,2.0,,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,
12117225,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,74.0,68.0,5.0,2.0,0.0,28.0,30.0,40.0,44.0,,4.0,,,,,,89.0,77.0,6.7,8.0,0.0498935,0,,,,,1.0,4.0,2.0,2.0,,1.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,True,,,,,
12117225,home,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,20,20,False,34.0,32.0,1.0,1.0,0.0,16.0,17.0,16.0,17.0,1.0,1.0,,,,,,60.0,43.0,6.8,4.0,0.0120036,0,,,,,1.0,3.0,5.0,1.0,,,,1.0,2.0,2.0,2.0,2.0,,,,,,,2.0,,,,,,,,
12117225,home,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,,1836052,EUR,1077062400,M,22,22,False,18.0,15.0,2.0,1.0,0.0,4.0,4.0,11.0,15.0,,3.0,,,,,,69.0,24.0,6.7,6.0,0.0351037,1,,,,1.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,0.0098,1.0,1.0,,1.0,,,,,,,,,,
12117225,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,59.0,51.0,2.0,2.0,0.0,16.0,16.0,36.0,51.0,,4.0,,,,,,90.0,83.0,7.6,21.0,0.0830091,4,,,,8.0,1.0,5.0,6.0,,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,0.1545,2.0,1.0,,2.0,,2.0,1.0,,,1.0,1.0,0.0849,,
12117225,home,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,97,97,False,33.0,31.0,4.0,4.0,0.0,12.0,12.0,19.0,22.0,1.0,3.0,,,,,,88.0,50.0,7.1,8.0,0.0374018,4,,,,1.0,2.0,6.0,5.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,,0.1059,1.0,,2.0,3.0,,2.0,,,,,,,,
12117225,home,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,9,9,False,10.0,10.0,,,0.0,2.0,2.0,8.0,9.0,,,,,,,,90.0,19.0,6.9,2.0,0.025848,1,,,,1.0,,8.0,5.0,,,1.0,,,,,1.0,4.0,0.2069,2.0,7.0,1.0,1.0,,1.0,,,,,,,,
12117225,home,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,,992093,EUR,895708800,F,26,26,True,7.0,5.0,,,0.0,,,5.0,9.0,,,,,,,,30.0,11.0,6.6,5.0,0.00290901,1,,,,2.0,1.0,4.0,1.0,,,,,,,,1.0,,0.0537,,3.0,,1.0,,1.0,,,,,,,,
12117225,home,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,,1002819,EUR,1031011200,F,30,30,True,13.0,10.0,2.0,1.0,0.0,,,10.0,14.0,,,,,,,,21.0,17.0,6.7,7.0,0.139576,0,,,,1.0,,3.0,,,1.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,
12117225,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,6,6,True,3.0,3.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,,9.0,6.0,6.7,,0.00359898,0,,Kaiki,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
12117225,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,,823653,EUR,887241600,M,7,7,True,5.0,3.0,,,0.0,2.0,3.0,1.0,3.0,,2.0,,,,,,9.0,8.0,6.5,4.0,0.00109807,0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Fabrizio Peralta,peralta-fabrizio,F. Peralta,M,16,178,580,M,,1386893,EUR,1028246400,M,33,33,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,1.0,,,,,,8.0,5.0,6.5,1.0,7.284e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,,260077,EUR,777254400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,,330693,EUR,738028800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Tevis,tevis-gabriel,Tevis,M,19,180,676,M,,1836909,EUR,1138320000,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,Tevis Gabriel,Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117225,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
