match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_wonContest,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12437729,home,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,False,20.0,15.0,1.0,,0.0,8.0,9.0,7.0,12.0,1.0,2.0,,,64.0,39.0,6.6,11.0,0.00560558,1,,,,1.0,3.0,6.0,3.0,,2.0,,,2.0,1.0,1.0,1.0,,0.0262,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,
12437729,home,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,19.0,15.0,3.0,2.0,1.0,9.0,11.0,6.0,8.0,2.0,2.0,,,26.0,27.0,7.1,7.0,0.20897,0,,,,,2.0,4.0,2.0,1.0,1.0,,,,,,2.0,,,,1.0,1.0,,,,1.0,,,,Saul,,,,1.0,,,
12437729,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,14.0,13.0,,,0.0,2.0,2.0,12.0,15.0,,,,,26.0,20.0,6.6,4.0,0.0399756,0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12437729,home,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,6.0,3.0,,,0.0,2.0,2.0,1.0,5.0,1.0,,,,15.0,9.0,6.6,4.0,0.00339384,0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437729,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,11.0,10.0,2.0,1.0,0.0,4.0,4.0,7.0,10.0,1.0,,,,10.0,17.0,6.8,3.0,0.0911355,0,,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12437729,home,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,2.0,,,10.0,8.0,7.2,,0.120094,0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,
12437729,home,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,home,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,home,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzalo_montiel29,,,,,,,
12437729,home,Sevilla,Valentín Barco,valentin-barco,V. Barco,M,32,172,11515,M,1127057,EUR,1090540800,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,Valentín Barco,,,,,,,,,,,,,,,,,,,,,,,,,,colo.barco,,,,,,,
12437729,home,Sevilla,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,home,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,home,Sevilla,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,kelechi72,,,,,,,
12437729,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,28.0,16.0,17.0,5.0,0.0,12.0,13.0,4.0,15.0,1.0,5.0,2.0,4.0,90.0,40.0,7.1,14.0,0.00056765,0,0.6916,,,,,,2.0,,,,,,,,1.0,,,,,,,,,2.0,,True,,,,,,,1.0,1.0,
12437729,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,21.0,14.0,4.0,1.0,1.0,7.0,10.0,10.0,17.0,5.0,2.0,,,90.0,58.0,7.7,15.0,0.248614,0,,,,6.0,1.0,3.0,6.0,,1.0,,,1.0,4.0,1.0,,1.0,,,3.0,2.0,,3.0,,,,,,,,,,2.0,,,
12437729,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,29.0,18.0,8.0,2.0,0.0,10.0,14.0,8.0,15.0,8.0,4.0,,,90.0,49.0,7.1,13.0,0.00198578,0,,,,,1.0,5.0,5.0,1.0,1.0,,,4.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,
12437729,away,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,22.0,21.0,1.0,,0.0,19.0,19.0,2.0,3.0,7.0,5.0,,,90.0,36.0,6.9,1.0,0.0003559,0,,,,,1.0,4.0,4.0,,,,,3.0,3.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,,,
12437729,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,18.0,12.0,2.0,,0.0,5.0,8.0,7.0,10.0,2.0,3.0,,,83.0,40.0,6.3,19.0,0.00258258,0,,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,27.0,20.0,3.0,1.0,0.0,5.0,9.0,15.0,19.0,,2.0,,,90.0,33.0,6.4,8.0,0.012656,1,,,,1.0,1.0,4.0,2.0,,,,,,1.0,,,4.0,0.1034,,,1.0,,,,,,,1.0,,,,,,,,
12437729,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,False,16.0,12.0,1.0,1.0,0.0,10.0,14.0,2.0,2.0,,4.0,,,70.0,20.0,6.6,5.0,0.00853416,0,,,,,,2.0,2.0,,,,,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,
12437729,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,26.0,22.0,1.0,1.0,0.0,11.0,12.0,11.0,15.0,1.0,2.0,,,90.0,41.0,6.9,9.0,0.0664929,1,,,,1.0,,3.0,4.0,1.0,,,,2.0,,,2.0,,0.04,,1.0,1.0,,,2.0,3.0,,,1.0,,,,,,,,
12437729,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,24.0,13.0,5.0,1.0,0.0,7.0,11.0,6.0,14.0,1.0,6.0,,,70.0,37.0,6.7,14.0,0.0049559,0,,,,1.0,2.0,3.0,7.0,,1.0,,,1.0,4.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,1.0,,,,
12437729,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,12.0,3.0,,,0.0,2.0,3.0,1.0,9.0,1.0,1.0,,,90.0,20.0,7.2,10.0,0.00130246,3,,,,,8.0,9.0,6.0,,,1.0,2.0,,,,1.0,1.0,0.4411,0.4241,1.0,5.0,,,,1.0,1.0,,,budimir_ante,,1.0,,,,,
12437729,away,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,False,12.0,7.0,,,0.0,3.0,3.0,4.0,13.0,,3.0,,,77.0,32.0,6.9,15.0,0.00253841,1,,,,4.0,,3.0,6.0,1.0,6.0,,1.0,,,,3.0,,0.0141,0.0748,,,,,,2.0,,,,bryanzaragoza,4.0,,,,,,
12437729,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,M,23,23,True,4.0,2.0,2.0,,0.0,1.0,1.0,1.0,3.0,,,,,20.0,7.0,6.4,4.0,6.374e-05,0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,7.0,4.0,,,0.0,,,4.0,7.0,1.0,,,,20.0,11.0,6.4,4.0,0.00492272,1,,,,,2.0,3.0,,,,1.0,,,,,,,0.1469,,,,,,1.0,,,,,,,,,,,,
12437729,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,6.0,4.0,,1.0,0.00018254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,3.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,13.0,6.0,6.4,2.0,0.00340817,0,,,,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12437729,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,4.0,2.0,1.0,,0.0,2.0,3.0,,1.0,3.0,2.0,,,13.0,9.0,6.9,2.0,7.8e-06,0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12437729,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437729,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
