match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_fouls,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12437057,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,17.0,13.0,1.0,,0.0,5.0,5.0,8.0,12.0,2.0,,79.0,26.0,7.8,7.0,0.00942712,2,,,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,0.7784,0.8762,,wodsy39,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,
12437057,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,True,24.0,22.0,,,1.0,4.0,4.0,20.0,24.0,,,27.0,36.0,7.9,5.0,0.278827,0,,4.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,3.0,,,,2.0,1.0,,,,2.0,,,,,
12437057,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,2.0,,27.0,9.0,6.6,3.0,0.00507354,0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
12437057,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,,,,,0.0,,,,,,,11.0,2.0,6.5,1.0,,1,,,,2.0,,,,,,,,,,,1.0,0.0999,,,,2.0,,1.0,,,,,,,,,,,,,,,
12437057,home,Nottingham Forest,Eric da Silva Moreira,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,17,17,True,,,,,0.0,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Eric da Silva Moreira,,,,,,,,,,,,,
12437057,home,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,1015733,EUR,936057600,F,24,24,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,6.0,,1.0,0.0083404,1,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.0331,0.772,,,,,,,,,,,1.0,,,,,,,,,
12437057,home,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,False,31.0,18.0,15.0,3.0,0.0,15.0,18.0,3.0,13.0,5.0,3.0,90.0,38.0,6.2,13.0,0.00315058,0,-0.1406,,1.0,,1.0,,,,,,1.0,,,,,,,,lukasz.fabianski,,,,,,,,,,,,,,,,1.0,2.0,
12437057,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,53.0,45.0,6.0,2.0,0.0,35.0,38.0,10.0,15.0,,,90.0,64.0,6.5,8.0,0.00342062,0,,,2.0,2.0,5.0,,,,,,4.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,
12437057,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,63.0,57.0,5.0,2.0,0.0,54.0,55.0,3.0,8.0,2.0,,90.0,77.0,5.9,9.0,0.00329676,0,,,2.0,5.0,6.0,1.0,2.0,1.0,,,4.0,1.0,2.0,2.0,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,1.0
12437057,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,26,26,False,57.0,45.0,8.0,2.0,0.0,36.0,38.0,9.0,19.0,3.0,,90.0,72.0,6.9,14.0,0.00644712,0,,,6.0,,8.0,,1.0,1.0,,,8.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
12437057,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,M,29,29,False,32.0,27.0,3.0,2.0,0.0,10.0,11.0,17.0,23.0,5.0,,90.0,48.0,6.8,10.0,0.0311058,0,,2.0,,2.0,2.0,,3.0,2.0,,,2.0,4.0,,,,,,,awbissaka,,,,,,,1.0,,,,,,,,,,,
12437057,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,False,23.0,17.0,4.0,,0.0,6.0,8.0,11.0,16.0,,,45.0,26.0,6.2,7.0,0.00672284,0,,1.0,,3.0,,,,,,,1.0,,,,,,,,guiido_rodriguez,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,
12437057,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,25.0,15.0,3.0,,0.0,9.0,11.0,6.0,14.0,2.0,,47.0,29.0,5.4,10.0,0.00538607,0,,,2.0,3.0,4.0,,,,,,1.0,,,,,,,,EdsonAlvarez19,,,,2.0,,,,,3.0,,,,,,,,,
12437057,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,M,33,33,False,22.0,16.0,1.0,,0.0,6.0,7.0,11.0,18.0,5.0,,79.0,44.0,6.9,9.0,0.129008,0,,3.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,
12437057,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,F,10,10,False,28.0,21.0,4.0,2.0,0.0,10.0,11.0,11.0,17.0,5.0,,90.0,53.0,6.8,16.0,0.0178126,1,,,1.0,13.0,7.0,5.0,2.0,1.0,1.0,,1.0,,4.0,3.0,3.0,0.0621,,,Paqueta,6.0,,,1.0,,,1.0,,,,,,,,,,,
12437057,away,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,7,7,False,9.0,6.0,1.0,,0.0,2.0,2.0,5.0,8.0,2.0,,45.0,21.0,6.3,9.0,0.0493285,0,,1.0,,5.0,2.0,3.0,1.0,,,,2.0,,,,2.0,,,,csummerville7,,,,2.0,,,1.0,,,,,,1.0,,,,,
12437057,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,F,20,20,False,24.0,19.0,1.0,1.0,0.0,9.0,11.0,11.0,18.0,6.0,,90.0,48.0,7.3,13.0,0.0562339,2,,5.0,,4.0,6.0,1.0,6.0,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.0372,0.0334,1.0,jarrodbowen,1.0,,1.0,,,,,,2.0,True,,,1.0,,,,,
12437057,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,11.0,10.0,,,0.0,5.0,5.0,5.0,9.0,1.0,,45.0,16.0,6.3,5.0,0.00559493,0,,3.0,,4.0,1.0,,1.0,,,,,,1.0,1.0,,,,,Carlos10Soler,,,,,,,1.0,,2.0,,,,,,,,,
12437057,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,2.0,,45.0,13.0,6.7,4.0,0.00943766,1,,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,0.0282,,1.0,MichailAntonio,2.0,,1.0,,,,,,,,,,,,,,,
12437057,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,845464,EUR,958176000,M,39,39,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,11.0,12.0,6.8,,0.00042367,0,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437057,away,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437057,away,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kaelan Casey,,,,,,,,,,,,,
12437057,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,guilhermelira06,,,,,Luis Guilherme,,,,,,,,,,,,,
12437057,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
