match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_shotOffTarget,stat_keyPass,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside,stat_goals,player_lastName,stat_hitWoodwork,stat_penaltyWon
15129445,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,40.0,37.0,7.0,4.0,0.0,35.0,37.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,46.0,6.3,3.0,0.00712623,65.256750165074,11.0,17.01,9.555,0.0829,0,0.0284,0.11,-0.12,-0.34,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184.0,1147,M,219572,EUR,695433600,D,34,34,False,41.0,32.0,3.0,1.0,0.0,13.0,17.0,19.0,24.0,4.0,4.0,6.0,,,,,,,,90.0,69.0,6.6,16.0,0.0171109,40.489615124207,4.0,32.655,14.805,,1,,-0.27,0.03,-0.17,,1.0,2.0,5.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0725,15.065223828407,1.0,-0.07,,,,,,,,,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,6,6,False,94.0,86.0,9.0,4.0,1.0,42.0,43.0,44.0,51.0,5.0,2.0,5.0,,1.0,,,,,,90.0,106.0,7.9,9.0,0.0554924,486.10917042746,42.0,373.38,33.915,,1,,0.35,0.31,0.28,,1.0,3.0,6.0,9.0,1.0,,1.0,,1.0,1.0,,2.0,0.096,151.91159183426,6.0,-0.29,1.0,3.0,,,,,,,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190.0,1911,M,115365,EUR,690681600,D,5,5,False,64.0,58.0,6.0,4.0,0.0,40.0,42.0,18.0,22.0,2.0,6.0,4.0,,,,,,,,90.0,76.0,7.0,8.0,0.0145747,53.284938936561,9.0,19.635,9.66,,1,,0.19,-0.01,0.21,,,2.0,3.0,3.0,,,1.0,,,,2.0,,0.041,,,-0.15,1.0,1.0,True,,,,,,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,21035,M,825844,EUR,939254400,D,24,24,False,47.0,40.0,,,0.0,12.0,14.0,28.0,33.0,1.0,2.0,2.0,,,,,,,,89.0,67.0,6.8,10.0,0.029865,101.64310687282,14.0,14.595,10.5,,2,,0.08,0.06,-0.19,,1.0,,3.0,6.0,1.0,1.0,,1.0,3.0,1.0,1.0,,0.061,,,-0.03,,2.0,,ferdikadioglu,1.0,0.0089,,,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182.0,1561,M,1142315,EUR,1113177600,M,13,13,False,46.0,39.0,3.0,2.0,0.0,18.0,19.0,21.0,27.0,1.0,3.0,7.0,,1.0,,,,,,66.0,58.0,7.2,8.0,0.022702,153.12998367231,14.0,112.875,36.33,,3,,0.2,0.27,0.31,,,,1.0,1.0,,2.0,1.0,,,,1.0,,0.2255,73.070282115393,2.0,0.13,,,,,1.0,0.1611,Jack Hinshelwood,1.0,,,,,,,,,,,
15129445,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181.0,4733,M,48480,EUR,676944000,M,30,30,False,73.0,63.0,3.0,2.0,0.0,24.0,27.0,39.0,46.0,5.0,1.0,5.0,,1.0,,,,,,90.0,104.0,6.8,25.0,0.342045,261.79576414121,31.0,143.745,25.41,,1,,0.33,0.21,-0.15,,16.0,2.0,,4.0,,1.0,1.0,,2.0,1.0,1.0,,0.0833,47.408345611651,2.0,-0.14,,2.0,,pascalgross65,,,,,4.0,1.0,3.0,2.0,1.0,1.0,,,,,
15129445,home,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178.0,2810,M,1198075,EUR,1085961600,M,8,8,False,35.0,29.0,3.0,2.0,0.0,4.0,4.0,25.0,31.0,4.0,,5.0,,,,,,,,66.0,54.0,7.4,16.0,0.0677728,117.74493101826,13.0,45.885,16.065,,1,,0.15,0.28,-0.07,,,,,7.0,,,,,1.0,,6.0,1.0,0.0553,53.50676834125,3.0,0.29,,2.0,,,1.0,0.5102,Brajan Gruda,,,1.0,8.0,5.0,,,,,,,
15129445,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185.0,11180,M,1065588,EUR,1048723200,M,25,25,False,24.0,21.0,,,0.0,7.0,8.0,14.0,16.0,6.0,1.0,5.0,,1.0,,,,,,66.0,39.0,6.7,8.0,0.00886104,37.463166857724,5.0,13.44,14.805,,1,,0.11,0.04,-0.01,,,2.0,,6.0,1.0,1.0,,,5.0,3.0,3.0,,0.0812,,,-0.34,,,,,,,Diego Gomez,,,,3.0,1.0,,,,,,,
15129445,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178.0,20820,M,936849,EUR,864086400,M,22,22,False,32.0,23.0,1.0,1.0,0.0,5.0,7.0,18.0,25.0,4.0,1.0,,,,,,,,,90.0,47.0,6.2,16.0,0.0411803,123.73234602609,15.0,55.02,17.115,,1,,-0.57,0.31,-0.16,,2.0,2.0,1.0,4.0,,,,,2.0,2.0,2.0,1.0,0.0797,53.774822677084,4.0,-0.26,1.0,2.0,,KaoruM,,,,,,,2.0,,,1.0,,,,,
