match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_keyPass,captain,stat_totalContest,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_interceptionWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goals
12436900,home,Southampton,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,867583,EUR,924393600,F,17,17,False,35.0,30.0,3.0,1.0,0.0,7.0,7.0,24.0,30.0,1.0,,,,90.0,44.0,6.9,9.0,0.0592569,0,,5.0,,,2.0,ben.brereton,2.0,1.0,3.0,,,2.0,,2.0,,,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,
12436900,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,769,M,1065214,EUR,1043712000,M,23,23,True,7.0,5.0,,,0.0,1.0,1.0,4.0,9.0,,,,,19.0,14.0,6.8,7.0,0.00075238,0,,,,,,,,,2.0,,1.0,,,1.0,1.0,,3.0,,1.0,,,,,2.0,,,,,,,,
12436900,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,19,19,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,18.0,7.0,6.5,2.0,0.0150071,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12436900,home,Southampton,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,21,21,True,8.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,14.0,10.0,6.7,2.0,0.00875793,0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
12436900,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,True,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,1.0,,,,14.0,17.0,6.8,3.0,0.0118563,0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,
12436900,home,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,1174472,EUR,1140134400,M,33,33,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,,,,15.0,15.0,6.8,5.0,0.00153896,0,,4.0,,,1.0,,,,5.0,1.0,1.0,,,5.0,1.0,,,,3.0,,1.0,,,,,,,,,,,
12436900,home,Southampton,Joe Lumley,,,joe-lumley,J. Lumley,G,13,190,119,M,591620,EUR,792806400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,555406,EUR,881798400,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,home,Southampton,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,l.ugochukwu8,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Matz Sels,,,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,18.0,6.0,16.0,4.0,0.0,2.0,3.0,4.0,15.0,3.0,2.0,,1.0,90.0,21.0,6.8,12.0,0.00116777,0,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,False,25.0,22.0,4.0,2.0,0.0,7.0,9.0,16.0,18.0,4.0,,,,90.0,48.0,7.6,7.0,0.0194401,5,,1.0,4.0,1.0,,,,1.0,4.0,1.0,2.0,,,,2.0,,2.0,1.0,,2.0,1.0,0.2845,,,2.0,1.0,2.0,0.1892,1.0,,,
12436900,away,Nottingham Forest,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,29.0,28.0,3.0,2.0,0.0,19.0,20.0,9.0,9.0,5.0,,,,90.0,43.0,7.1,1.0,0.00549899,3,,,6.0,,,milenkovicn_4,,3.0,3.0,,,1.0,,,,,,,,2.0,,0.9835,,,2.0,,1.0,,2.0,,,
12436900,away,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,33.0,28.0,5.0,2.0,0.0,16.0,16.0,12.0,17.0,3.0,,,,90.0,42.0,7.0,7.0,0.105232,0,,5.0,2.0,,2.0,murillosantiago40,,,2.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,,
12436900,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,False,50.0,45.0,2.0,1.0,0.0,20.0,22.0,25.0,28.0,11.0,,,,90.0,73.0,7.8,8.0,0.0897605,0,,2.0,3.0,1.0,,,1.0,,4.0,,,1.0,,2.0,,,,,1.0,,3.0,,,,3.0,,,,,1.0,,
12436900,away,Nottingham Forest,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,35.0,27.0,4.0,2.0,0.0,13.0,15.0,14.0,20.0,6.0,,,,66.0,45.0,7.0,9.0,0.0408876,1,,4.0,1.0,,2.0,ibrahim_sangare,,1.0,5.0,1.0,3.0,,,,2.0,,,,,,1.0,0.0187,1.0,,,1.0,,0.041,,,,
12436900,away,Nottingham Forest,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,36.0,33.0,3.0,2.0,0.0,18.0,19.0,15.0,20.0,7.0,,,,75.0,57.0,7.2,9.0,0.0276012,2,,7.0,1.0,1.0,3.0,,1.0,,6.0,1.0,4.0,1.0,,,3.0,,3.0,,,,2.0,0.0538,2.0,1.0,1.0,,2.0,,,,,
12436900,away,Nottingham Forest,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,19.0,17.0,1.0,1.0,0.0,2.0,2.0,17.0,26.0,5.0,,,,90.0,46.0,7.2,19.0,0.242345,2,,7.0,1.0,,,anthonyelanga,,1.0,5.0,1.0,2.0,3.0,,7.0,1.0,,9.0,2.0,1.0,,1.0,0.2223,,4.0,1.0,1.0,1.0,0.097,,1.0,1.0,
12436900,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,33.0,26.0,2.0,2.0,0.0,4.0,6.0,22.0,28.0,3.0,,,,89.0,57.0,8.1,13.0,0.0163132,4,,8.0,,,3.0,Morgangibbs27,1.0,2.0,11.0,,3.0,3.0,True,6.0,,,1.0,,4.0,1.0,2.0,0.4739,2.0,,1.0,2.0,1.0,0.9676,,,,1.0
12436900,away,Nottingham Forest,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,35.0,31.0,4.0,4.0,0.0,5.0,5.0,27.0,33.0,1.0,,,,89.0,44.0,8.1,7.0,0.34164,1,,1.0,1.0,,,Calteck10,,,3.0,,2.0,4.0,,1.0,2.0,,3.0,1.0,1.0,,,0.0364,1.0,,,1.0,,0.2067,,1.0,,
12436900,away,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,11.0,6.0,,,0.0,1.0,4.0,6.0,8.0,2.0,,,,75.0,18.0,6.4,6.0,0.0889527,3,,2.0,,,1.0,wodsy39,1.0,2.0,3.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,0.2364,,1.0,1.0,2.0,,0.1287,2.0,1.0,,
12436900,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,17.0,15.0,1.0,,0.0,9.0,9.0,6.0,8.0,,,,,24.0,24.0,7.0,3.0,0.00255007,1,,,1.0,,1.0,,,1.0,5.0,,2.0,1.0,,,2.0,,,,,1.0,2.0,0.0202,,1.0,,,,,,,,
12436900,away,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,,,,15.0,14.0,6.5,2.0,0.00079795,1,,5.0,1.0,,2.0,,,,3.0,2.0,3.0,1.0,,1.0,1.0,,,,,1.0,,0.1209,,,,,,,,,,
12436900,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,15.0,8.0,6.7,2.0,0.0019216,0,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,
12436900,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,1.0,1.0,,,0.00015528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,1.0,2.0,,,4.494e-05,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Carlos Miguel,,,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,983066,EUR,1024790400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436900,away,Nottingham Forest,Eric da Silva Moreira,Eric da Silva Moreira,,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
