match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper
14566892,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23319,M,1063767,EUR,980640000,F,34,34,False,14.0,9.0,3.0,2.0,0.0,2.0,4.0,7.0,10.0,1.0,8.0,3.0,,,,90.0,28.0,6.0,12.0,0.132161,32.58,11.5483,15.0,172.5927718999,11.0,3.255,13.545,,1.0,1,,-0.06,0.12,-0.07,,2.94,5.44,1.97,0.82,0.39,ismaelsaibari,1.0,,1.0,2.0,1.0,,,,,,,3.0,0.102,-0.36,,,1.0,3.0,1.0,,,,1.0,,,,,1.0,,
14566892,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,451,M,825838,EUR,920592000,D,4,4,True,21.0,21.0,2.0,2.0,0.0,11.0,11.0,10.0,10.0,3.0,5.0,,,,,31.0,30.0,6.5,2.0,0.00613723,28.44,3.95557,3.0,13.023588297023,3.0,-2.625,0.735,,,2,,0.1,0.0,0.26,,1.17,1.97,0.51,0.24,0.05,,,2.0,4.0,2.0,,,2.0,1.0,1.0,1.0,,,0.6871,-0.75,,,1.0,,,,,,,,,1.0,,,,
14566892,home,PSV Eindhoven,Dennis Man,,,dennis-man,D. Man,M,27,182,10443,M,812145,EUR,904089600,F,27,27,True,20.0,15.0,,,0.0,3.0,3.0,12.0,17.0,2.0,5.0,2.0,,,,31.0,30.0,6.7,10.0,0.184606,30.816,4.06325,5.0,44.989499314221,8.0,14.07,7.665,,1.0,0,,0.19,0.11,-0.05,,1.2,1.77,0.71,0.28,0.11,dennisman,2.0,,4.0,1.0,2.0,1.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,
14566892,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3726,M,986395,EUR,1042070400,F,9,9,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,2.0,,,,,17.0,7.0,6.9,2.0,0.0604584,34.056,2.40207,5.0,,,,,,,2,,0.09,,-0.06,,0.74,1.12,0.29,0.13,0.11,,,1.0,1.0,,,,1.0,,,,,1.0,0.6566,0.29,,,,1.0,1.0,,,,,1.0,0.9895,,1.0,1.0,,
14566892,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17284,M,38710,EUR,602380800,F,5,5,True,6.0,4.0,,,1.0,,,4.0,6.0,,,,,,,9.0,14.0,7.4,9.0,0.491209,27.144,1.80835,2.0,65.940242471133,8.0,46.41,17.745,,1.0,0,,0.52,0.2,0.13,,0.43,0.83,0.39,0.13,0.03,ivanperisic444,6.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
14566892,home,PSV Eindhoven,Nick Olij,,,nick-olij,N. Olij,G,1,185,554,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1605,M,1046960,EUR,1041292800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3454,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170,799,M,1886213,EUR,1199836800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6902,M,1136110,EUR,1110412800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12217,M,69768,EUR,726364800,G,13,13,False,37.0,26.0,32.0,21.0,0.0,8.0,13.0,18.0,24.0,,,12.0,,,1.0,90.0,45.0,7.3,11.0,0.00454106,24.768,5.32811,0.0,32.623180921678,7.0,-13.545,0.735,0.0744,,0,0.0872,0.26,0.0,-0.14,0.09,3.59,1.56,0.14,0.03,0.01,oblakjan,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14566892,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13483,M,831799,EUR,891820800,D,16,16,False,42.0,32.0,9.0,4.0,0.0,16.0,18.0,16.0,24.0,,1.0,2.0,,,,90.0,63.0,6.4,15.0,0.0254611,33.552,10.79981,15.0,66.720872018579,12.0,-47.355,4.095,,,1,,0.2,0.07,-0.23,,3.0,5.18,1.54,0.7,0.38,nahuelmolina_35,3.0,,1.0,,,,,3.0,1.0,1.0,,1.0,0.0222,0.14,,1.0,,,1.0,,,,,1.0,0.1189,,,,,
14566892,away,Atlético Madrid,Marc Pubill,,,marc-pubill,Pubill,D,18,190,2812,M,1094106,EUR,1056067200,D,18,18,False,32.0,26.0,4.0,1.0,0.0,21.0,24.0,5.0,8.0,1.0,2.0,4.0,,,,90.0,51.0,7.2,7.0,0.00313724,31.824,10.73318,14.0,47.353337561466,7.0,22.365,12.6,,1.0,0,,0.06,0.0,0.49,,2.92,5.43,1.44,0.62,0.32,,,2.0,5.0,,,,,10.0,1.0,2.0,,1.0,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,
14566892,away,Atlético Madrid,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,17,17,False,46.0,44.0,2.0,2.0,0.0,25.0,27.0,19.0,19.0,,1.0,3.0,,,,90.0,60.0,7.4,4.0,0.0099823,32.004,9.91155,9.0,63.878023033388,11.0,-6.09,4.83,,,1,,0.09,0.09,-0.08,,3.06,4.83,1.32,0.52,0.19,,,1.0,4.0,1.0,,,,4.0,1.0,3.0,,,0.3505,0.32,,2.0,,,,,,,,1.0,0.7914,,1.0,,,
14566892,away,Atlético Madrid,Matteo Ruggeri,,,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,965011,EUR,1026345600,D,3,3,False,44.0,38.0,5.0,2.0,0.0,17.0,19.0,21.0,25.0,1.0,6.0,2.0,,,,90.0,74.0,6.9,11.0,0.0620039,31.824,10.51994,15.0,104.5322266654,12.0,-46.41,13.44,,,0,,0.26,0.14,-0.28,,3.06,4.81,1.58,0.78,0.28,,2.0,4.0,8.0,,2.0,1.0,,5.0,,3.0,,1.0,,,,2.0,,2.0,2.0,,,,,,,,,1.0,,
14566892,away,Atlético Madrid,Giuliano Simeone,,,giuliano-simeone,G. Simeone,M,20,178,16161,M,1099352,EUR,1040169600,M,20,20,False,27.0,26.0,,,0.0,8.0,8.0,18.0,19.0,,9.0,5.0,,,,89.0,57.0,6.1,11.0,0.11817,32.292,10.34716,13.0,65.091893068638,12.0,-38.85,4.515,,1.0,1,,-0.04,-0.62,-0.07,,2.86,4.86,1.62,0.76,0.25,giulisimeone,1.0,,6.0,3.0,7.0,3.0,1.0,1.0,2.0,1.0,,1.0,0.0855,-0.11,,,2.0,2.0,1.0,,,,,,,,,,,
14566892,away,Atlético Madrid,Pablo Barrios,,,pablo-barrios,P. Barrios,M,8,181,6634,M,1142588,EUR,1055635200,M,8,8,False,35.0,30.0,4.0,2.0,1.0,13.0,14.0,17.0,21.0,,6.0,7.0,,,,90.0,54.0,6.9,13.0,0.443116,32.832,11.5634,16.0,199.22107410128,18.0,12.39,26.25,,1.0,3,,0.31,0.01,-0.12,,2.83,5.52,1.98,0.94,0.29,PBarrios,1.0,,7.0,2.0,6.0,4.0,2.0,,,1.0,,2.0,0.1447,-0.26,,1.0,2.0,2.0,,,,1.0,,1.0,0.0356,,,,,
14566892,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5864,M,84539,EUR,694828800,M,6,6,False,64.0,56.0,5.0,2.0,0.0,28.0,31.0,28.0,33.0,1.0,2.0,3.0,,,,76.0,72.0,6.8,9.0,0.213453,28.62,9.79489,6.0,104.04757394923,14.0,44.1,20.475,,1.0,0,,0.25,0.01,-0.06,,2.19,4.82,2.05,0.62,0.11,Koke6,,,3.0,1.0,,,,,1.0,2.0,,,,,True,2.0,1.0,2.0,,,,,,,,,,,,
14566892,away,Atlético Madrid,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17175,M,901325,EUR,891820800,M,23,23,False,27.0,24.0,1.0,,0.0,9.0,10.0,15.0,17.0,,5.0,4.0,,,,69.0,45.0,6.9,8.0,0.0256256,31.356,8.47264,9.0,40.816221557796,6.0,-24.57,2.94,,1.0,1,,-0.07,0.34,-0.1,,1.98,4.4,1.37,0.53,0.19,nicoigonzalez,1.0,1.0,7.0,1.0,,,,1.0,2.0,4.0,,2.0,0.036,-0.13,,3.0,2.0,2.0,2.0,,,,,1.0,0.0203,,,,,
14566892,away,Atlético Madrid,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17362,M,309078,EUR,818121600,F,9,9,False,30.0,21.0,,,1.0,7.0,8.0,14.0,22.0,1.0,3.0,3.0,,,,76.0,45.0,8.4,11.0,0.429483,31.572,8.54141,12.0,127.94241500403,10.0,-73.605,4.305,,3.0,4,,-0.07,0.48,0.16,,2.58,4.03,1.11,0.57,0.24,asorloth,1.0,7.0,8.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,0.6853,0.39,,,,2.0,,,,1.0,1.0,2.0,0.5517,1.0,1.0,2.0,,
14566892,away,Atlético Madrid,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,225448,M,944656,EUR,949276800,F,19,19,False,38.0,29.0,,,0.0,7.0,8.0,22.0,30.0,5.0,12.0,5.0,,,,90.0,67.0,7.5,22.0,0.298292,30.744,11.08934,14.0,116.31232471231,14.0,-25.515,9.135,,4.0,3,,0.23,0.37,-0.13,,3.02,5.45,1.64,0.72,0.26,LaAraña,6.0,1.0,5.0,1.0,5.0,2.0,,,1.0,1.0,,4.0,0.8946,0.49,,,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.06,,1.0,,,
14566892,away,Atlético Madrid,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16542,M,904970,EUR,949795200,M,4,4,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,1.0,1.0,,,,21.0,15.0,6.6,4.0,0.0419657,28.692,3.65609,4.0,14.327186833664,3.0,1.155,6.09,,,1,,0.06,0.1,-0.04,,0.77,1.65,0.78,0.37,0.08,conorgallagher92,,,2.0,1.0,,,,1.0,,1.0,,1.0,0.0196,-0.13,,,1.0,,,,,,,1.0,0.0453,,,,,
14566892,away,Atlético Madrid,Thiago Almada,,,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,11,11,True,8.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,,,1.0,,,,14.0,10.0,6.8,2.0,0.017544,29.7,2.72836,4.0,31.763387379204,4.0,-26.25,-5.04,,,0,,0.21,0.14,0.18,,0.59,1.18,0.56,0.31,0.09,thiago_almada23,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
14566892,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,99570,M,85859,EUR,669513600,F,7,7,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,1.0,,,,14.0,11.0,6.3,5.0,0.0084016,28.656,2.6393,4.0,9.1066639156829,2.0,4.2,5.565,,,0,,-0.38,-0.24,0.0,,0.61,1.21,0.52,0.23,0.08,AGriez,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6514,M,787751,EUR,847670400,D,24,24,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,25.704,0.71068,0.0,,,,,,,0,,,,,,0.2,0.34,0.1,0.07,0.01,lenormand_r,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Juan Musso,,,juan-musso,J. Musso,G,1,191,5827,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,juanmusso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Salvi Esquivel,Salvi Esquivel,,salvi-esquivel,S. Esquivel,G,31,193,291,M,1179149,EUR,1128038400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Javi Galán,,,javi-galan,J. Galán,D,20,172,2451,M,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Javier Boñar,,,javier-bonar,J. Boñar,D,32,180,166,M,1142591,EUR,1117756800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Dani Martinez,Daniel,Martinez Moreno,daniel-moreno,D. Martinez,D,30,186,95,M,1414932,EUR,1083715200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8260,M,865651,EUR,950832000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,giacomo.raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566892,away,Atlético Madrid,Carlos Martín,Carlos Martín,,carlos-martin,C. Martín,F,14,182,1231,M,1131581,EUR,1019433600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
