match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_aerialWon,captain,stat_onTargetScoringAttempt,stat_goals
11369316,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,22.0,10.0,16.0,4.0,7.0,11.0,3.0,11.0,1.0,7.0,2.0,4.0,1.0,90.0,32.0,6.9,12.0,0.0,0.0,0.00021022,0,-0.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369316,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,40.0,28.0,4.0,3.0,18.0,23.0,10.0,19.0,,5.0,,,,65.0,57.0,6.8,19.0,0.0,0.0,0.00888986,0,,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369316,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,36.0,32.0,2.0,,24.0,25.0,8.0,11.0,2.0,3.0,,,,90.0,46.0,6.9,4.0,0.0,0.0,0.00231029,0,,,4.0,3.0,,2.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
11369316,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,25.0,21.0,6.0,5.0,18.0,21.0,3.0,4.0,6.0,,,,,86.0,34.0,6.9,4.0,0.0652,0.0,0.00095259,1,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11369316,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,36.0,35.0,5.0,5.0,22.0,23.0,13.0,13.0,5.0,5.0,,,,90.0,54.0,7.1,2.0,0.0437,0.0,0.00587823,1,,,5.0,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,
11369316,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,D,12,12,False,23.0,20.0,1.0,1.0,13.0,15.0,8.0,9.0,1.0,4.0,,,,87.0,44.0,7.7,6.0,0.0194,0.0,0.226913,1,,1.0,3.0,10.0,2.0,,6.0,5.0,,2.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,
11369316,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,31.0,23.0,1.0,1.0,10.0,14.0,13.0,19.0,1.0,4.0,,,,90.0,43.0,6.9,11.0,0.0591,0.0,0.111142,1,,2.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,,3.0,,2.0,,,2.0,,,1.0,1.0,,1.0,,1.0,,,
11369316,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,20.0,19.0,2.0,2.0,11.0,11.0,8.0,9.0,1.0,3.0,,,,45.0,25.0,6.7,2.0,0.0,0.0,0.0938653,0,,,3.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,True,,
11369316,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,24.0,22.0,2.0,1.0,13.0,13.0,11.0,14.0,3.0,5.0,,,,90.0,46.0,8.5,7.0,0.1413,0.0851,0.522611,1,,3.0,5.0,5.0,1.0,,4.0,3.0,2.0,1.0,,,1.0,1.0,3.0,2.0,,,2.0,2.0,2.0,,,2.0,,,,,1.0,
11369316,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,19.0,14.0,4.0,2.0,11.0,12.0,3.0,7.0,,,,,,82.0,28.0,8.3,6.0,0.7368,1.5619,0.00460145,2,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0
