match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_totalClearance,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_aerialLost,stat_goals,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAGoal
11124843,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,27.0,24.0,4.0,4.0,11.0,12.0,13.0,18.0,3.0,39.0,43.0,7.8,6.0,1,,,,,4.0,,,,,2.0,,,,,1.0,4.0,4.0,,,,,1.0,3.0,,,,,1.0,,,1.0,,,,
11124843,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,16.0,13.0,,,,,13.0,16.0,1.0,21.0,26.0,7.0,5.0,3,,,,1.0,3.0,,,1.0,,,,,1.0,,,2.0,2.0,,,,1.0,,,,,1.0,,2.0,,nusaantonio,,,,,
11124843,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,98,98,True,17.0,17.0,2.0,2.0,8.0,8.0,9.0,10.0,1.0,21.0,27.0,7.3,2.0,2,,,,1.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,
11124843,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,M,68,68,True,8.0,8.0,,,,,8.0,9.0,,21.0,14.0,6.4,3.0,1,,,,4.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11124843,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,76,76,True,2.0,1.0,,,,,1.0,2.0,1.0,14.0,3.0,6.4,1.0,0,Romeo,Vermant,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11124843,home,Club Brugge KV,Nick Shinton,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124843,home,Club Brugge KV,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,880,M,1170197,EUR,1040774400,D,94,94,True,,,,,,,,,,,,,,0,Abakar Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196,55,M,886064,EUR,944438400,G,1,1,False,24.0,9.0,22.0,7.0,5.0,7.0,4.0,17.0,5.0,90.0,37.0,5.7,15.0,0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,6.0,1.0,
11124843,away,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,D,15,15,False,17.0,10.0,5.0,4.0,5.0,8.0,5.0,9.0,2.0,60.0,30.0,5.5,9.0,2,,,,3.0,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,
11124843,away,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,4,4,False,19.0,17.0,1.0,1.0,14.0,15.0,3.0,4.0,5.0,90.0,26.0,5.2,2.0,0,,,,3.0,3.0,2.0,,,,,,,2.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,74,M,105350,EUR,678153600,D,3,3,False,30.0,22.0,1.0,1.0,19.0,22.0,3.0,8.0,2.0,90.0,46.0,5.6,10.0,0,,,,5.0,1.0,1.0,,,,2.0,1.0,1.0,,3.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,
11124843,away,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,45,M,921951,EUR,966556800,M,2,2,False,8.0,5.0,1.0,,4.0,5.0,1.0,3.0,4.0,45.0,20.0,6.1,9.0,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,35,35,False,25.0,16.0,5.0,,11.0,13.0,5.0,13.0,5.0,90.0,32.0,5.8,10.0,0,,,,5.0,3.0,3.0,,,,,3.0,2.0,,,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,
11124843,away,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,82,M,861975,EUR,977875200,M,6,6,False,17.0,16.0,2.0,2.0,11.0,11.0,5.0,6.0,4.0,55.0,21.0,6.3,2.0,0,,,1.0,4.0,2.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
11124843,away,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,M,10,10,False,13.0,7.0,2.0,,3.0,5.0,5.0,9.0,2.0,55.0,24.0,6.3,7.0,1,,,,2.0,3.0,1.0,,,,1.0,2.0,,1.0,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,
11124843,away,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,82,M,201988,EUR,697593600,F,8,8,False,36.0,24.0,4.0,2.0,9.0,16.0,17.0,24.0,4.0,90.0,49.0,6.4,17.0,0,,,,6.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,2.0,2.0,1.0,,,True,,,,,,1.0
11124843,away,KAS Eupen,Djeidi Gassama,djeidi-gassama,D. Gassama,F,23,178,891,M,1142674,EUR,1063152000,F,25,25,False,15.0,11.0,1.0,1.0,4.0,4.0,7.0,11.0,2.0,68.0,29.0,6.5,8.0,0,,,,9.0,8.0,5.0,,,,,3.0,2.0,2.0,2.0,,3.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,
11124843,away,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,11,11,False,18.0,14.0,,,6.0,6.0,8.0,12.0,4.0,90.0,34.0,6.3,11.0,0,,,,7.0,5.0,,,,,,2.0,,1.0,1.0,1.0,3.0,2.0,,,,3.0,,,,3.0,2.0,,,,,,,,,
11124843,away,KAS Eupen,Loic Bessile,loic-bessile,L. Bessile,D,29,183,84,M,826213,EUR,919382400,D,5,5,True,13.0,10.0,3.0,1.0,8.0,8.0,2.0,5.0,2.0,45.0,19.0,6.3,3.0,1,,,1.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11124843,away,KAS Eupen,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2182,M,1168646,EUR,1067558400,D,27,27,True,12.0,7.0,3.0,1.0,2.0,4.0,5.0,8.0,2.0,35.0,21.0,6.6,6.0,0,Ibrahim Diakité,,1.0,3.0,3.0,,,,2.0,1.0,2.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Smail Prevljak,smail-prevljak,S. Prevljak,F,9,187,589,M,580658,EUR,800064000,F,9,9,True,13.0,12.0,2.0,1.0,5.0,5.0,7.0,8.0,1.0,35.0,21.0,6.5,3.0,1,,,,3.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,2.0,1.0,,1.0,,,,,,,
11124843,away,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,14.0,8.0,3.0,2.0,6.0,9.0,2.0,5.0,3.0,30.0,18.0,6.4,6.0,1,,,1.0,,2.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11124843,away,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,True,7.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,2.0,22.0,12.0,6.7,2.0,0,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124843,away,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,M,7,7,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
