match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
11352499,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,40.0,39.0,2.0,1.0,39.0,40.0,4.0,1.0,90.0,44.0,6.3,1.0,8.036e-05,0,-0.0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,54.0,51.0,6.0,3.0,32.0,33.0,5.0,,90.0,68.0,6.6,7.0,0.103265,1,,19.0,21.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.1081,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,False,84.0,77.0,6.0,2.0,56.0,60.0,2.0,,90.0,92.0,6.6,7.0,0.00883375,0,,21.0,24.0,,2.0,,4.0,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,40.0,37.0,4.0,2.0,26.0,27.0,4.0,,45.0,48.0,6.2,7.0,0.00456565,0,,11.0,13.0,,1.0,5.0,1.0,,3.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,27.0,25.0,1.0,1.0,16.0,16.0,1.0,,59.0,40.0,6.4,6.0,0.087888,0,,9.0,12.0,,1.0,5.0,4.0,3.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,42.0,39.0,2.0,1.0,18.0,20.0,3.0,,90.0,66.0,7.5,10.0,0.154514,0,,22.0,27.0,,,6.0,7.0,4.0,,4.0,2.0,,4.0,3.0,3.0,,,2.0,,,5.0,1.0,2.0,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11352499,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,61.0,59.0,3.0,2.0,35.0,37.0,4.0,,90.0,82.0,8.2,12.0,0.0536688,3,,25.0,27.0,,,7.0,6.0,2.0,3.0,2.0,,,,2.0,1.0,,0.5474,4.0,,,3.0,2.0,,,,1.0,,,,2.0,1.0,2.0,0.9934,,,,,,
11352499,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,26.0,17.0,2.0,1.0,5.0,7.0,6.0,,89.0,43.0,8.3,15.0,0.66013,3,,13.0,20.0,,,4.0,3.0,,,4.0,2.0,,2.0,,,2.0,1.0537,1.0,,,1.0,4.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,0.6538,1.0,,,,,
11352499,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,24.0,21.0,1.0,1.0,8.0,8.0,2.0,,82.0,40.0,7.2,9.0,0.0260283,1,,13.0,17.0,,,4.0,7.0,1.0,2.0,3.0,2.0,1.0,,3.0,1.0,,0.2136,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,
11352499,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,40.0,35.0,,,13.0,13.0,3.0,,90.0,49.0,7.4,7.0,0.419752,2,,22.0,27.0,,,5.0,3.0,3.0,1.0,2.0,2.0,2.0,,1.0,,1.0,0.1714,,,,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,
11352499,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,11.0,10.0,,,5.0,5.0,2.0,,89.0,27.0,7.3,7.0,0.0388918,4,,5.0,6.0,1.0,,4.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,1.3962,3.0,,,,4.0,1.0,,,,,,,2.0,1.0,1.0,1.1825,,,1.0,,,
11352499,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,36.0,34.0,2.0,,27.0,28.0,1.0,,45.0,40.0,6.4,2.0,0.00225012,0,,7.0,8.0,1.0,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,23.0,21.0,1.0,1.0,8.0,9.0,1.0,,31.0,35.0,6.8,4.0,0.0245138,1,,13.0,16.0,,,,2.0,,,,,,,1.0,,,0.0618,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,
11352499,home,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,M,22,22,True,2.0,2.0,,,1.0,1.0,1.0,,8.0,5.0,6.6,2.0,0.0425558,0,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7575,M,moussadiaby,855817,EUR,931305600,F,19,19,True,1.0,1.0,,,,,,,1.0,1.0,,,0.0788602,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,F,27,27,True,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,,,0.00036479,1,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,0.1205,,,,,,,,,,,,,,1.0,,,,,,,,
11352499,home,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,365,M,,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Joe,Gauci,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,home,Aston Villa,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175,289,M,,1099074,EUR,1035331200,D,29,29,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352499,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,14.0,9.0,5.0,,9.0,9.0,2.0,2.0,90.0,21.0,6.2,5.0,1.92e-05,0,-1.1703,,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
11352499,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,34.0,29.0,3.0,,15.0,16.0,5.0,,90.0,51.0,6.1,13.0,0.0563765,0,,14.0,19.0,,,5.0,5.0,2.0,3.0,2.0,2.0,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
11352499,away,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,18,18,False,20.0,19.0,2.0,1.0,16.0,17.0,3.0,,45.0,22.0,5.9,1.0,0.00232982,0,,3.0,3.0,2.0,,5.0,2.0,1.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
