match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
11388481,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,72.0,58.0,29.0,15.0,56.0,61.0,2.0,11.0,3.0,3.0,12.0,1.0,2.0,2.0,2.0,90.0,84.0,7.8,14.0,0.00053513,0,0.4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388481,home,AFC Ajax,Tristan Gooijer,tristan-gooijer,T. Gooijer,D,6,185,452,M,1142572,EUR,1094083200,D,47,47,False,36.0,33.0,,,19.0,20.0,15.0,17.0,1.0,5.0,6.0,,,,,90.0,57.0,7.4,9.0,0.0191571,1,,Tristan,Gooijer,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0832,0.0627,1.0,,,,,,,,,,,,,
11388481,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,78.0,71.0,4.0,4.0,50.0,54.0,21.0,24.0,,1.0,2.0,,,,,83.0,84.0,6.6,7.0,0.0121263,0,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11388481,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,False,61.0,57.0,7.0,5.0,47.0,49.0,10.0,12.0,4.0,7.0,4.0,1.0,,,,90.0,77.0,7.5,5.0,0.00818027,1,,,,,,8.0,,,,,7.0,1.0,3.0,3.0,1.0,2.0,0.032,,,5.0,1.0,1.0,1.0,,,,,,,,,
11388481,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,99.0,91.0,5.0,1.0,72.0,75.0,19.0,24.0,5.0,7.0,5.0,1.0,,,,90.0,106.0,7.4,8.0,0.0174349,0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,
11388481,home,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,False,57.0,43.0,4.0,,25.0,30.0,19.0,33.0,,1.0,2.0,,,,,90.0,77.0,7.7,20.0,0.160497,1,,,,6.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.0199,,2.0,,,,,BornaSosa,1.0,1.0,1.0,,,,,
11388481,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,False,33.0,28.0,,,15.0,16.0,13.0,18.0,1.0,3.0,6.0,1.0,,,,84.0,47.0,6.8,13.0,0.0188351,3,,,,1.0,,7.0,3.0,2.0,1.0,1.0,,,,,3.0,1.0,0.1576,0.0954,1.0,1.0,1.0,1.0,,,,,1.0,,,,,
11388481,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,False,85.0,74.0,10.0,7.0,45.0,49.0,30.0,39.0,,5.0,4.0,,,,,90.0,110.0,7.4,18.0,0.111019,2,,,,3.0,1.0,5.0,,5.0,2.0,1.0,1.0,,3.0,,1.0,2.0,0.0511,0.2271,2.0,,,,,jordanhenderson,,,1.0,True,,,,
11388481,home,AFC Ajax,Sivert Mannsverk,sivert-mannsverk,S. Mannsverk,M,20,185,521,M,900111,EUR,1020816000,M,16,16,False,65.0,59.0,3.0,3.0,36.0,38.0,23.0,27.0,1.0,7.0,7.0,3.0,,,,78.0,78.0,7.3,7.0,0.0401971,1,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,0.0918,0.0629,1.0,,1.0,,,,,,,,,,,
11388481,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,26.0,21.0,1.0,1.0,6.0,6.0,15.0,21.0,,2.0,1.0,1.0,,,,89.0,40.0,7.4,11.0,0.0394604,2,,,,1.0,,5.0,3.0,,,2.0,,,1.0,1.0,2.0,,0.3794,0.989,,1.0,1.0,,,,,,,,1.0,,,
