match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_bigChanceCreated,stat_lastManTackle,stat_totalOffside,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,player_firstName,player_lastName,stat_errorLeadToAShot
12436904,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,28.0,17.0,17.0,6.0,0.0,11.0,14.0,6.0,14.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,90.0,37.0,5.9,11.0,0.0069344,1.0,0,-2.7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436904,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,33.0,26.0,3.0,1.0,0.0,17.0,20.0,9.0,15.0,7.0,4.0,5.0,,,,,,90.0,53.0,6.3,12.0,0.0569174,1.0,0,,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436904,home,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,14,14,False,48.0,37.0,6.0,,0.0,31.0,36.0,6.0,12.0,6.0,3.0,14.0,3.0,,,,,90.0,62.0,5.8,12.0,0.001291,,1,,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2531,,,,,,,,,,,,,,,,,,
12436904,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,37.0,32.0,1.0,,1.0,30.0,34.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,,90.0,47.0,6.3,6.0,0.215114,1.0,0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436904,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,15.0,14.0,,,1.0,9.0,9.0,5.0,8.0,1.0,,3.0,,,,,,68.0,28.0,6.4,3.0,0.162065,2.0,1,,2.0,,2.0,,,1.0,1.0,,,1.0,,,2.0,0.0616,1.0,,,r_aitnouri,,,,,,,,,,,,,,
12436904,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,39.0,33.0,4.0,3.0,0.0,14.0,14.0,19.0,25.0,6.0,1.0,6.0,,,,,,90.0,59.0,6.4,9.0,0.023632,,1,,,,10.0,2.0,1.0,5.0,2.0,,,1.0,,,3.0,0.0172,,,,joaogomes.01,2.0,2.0,2.0,1.0,,,,,,,,,,
12436904,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,22.0,22.0,2.0,2.0,0.0,14.0,14.0,8.0,8.0,4.0,1.0,1.0,,,,,,89.0,34.0,6.6,4.0,0.275775,,1,,,,2.0,,1.0,2.0,,2.0,,1.0,,,1.0,0.0537,,,,,,1.0,2.0,2.0,True,,,,,,,,,
12436904,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,M,11,11,False,11.0,9.0,,,0.0,5.0,5.0,4.0,7.0,1.0,2.0,3.0,1.0,,,,,59.0,21.0,6.1,6.0,0.0129759,,0,,1.0,,4.0,1.0,1.0,,,1.0,,,,,1.0,,,,,Hwangso,,,2.0,,,,,,,,,,,
12436904,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,M,12,12,False,18.0,13.0,2.0,1.0,0.0,6.0,6.0,8.0,17.0,3.0,1.0,3.0,2.0,,,,,68.0,36.0,7.3,13.0,0.200675,2.0,4,,5.0,1.0,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.9263,1.0,,1.0,Cunha,,2.0,1.0,,,1.0,2.0,1.0,1.0,0.188,,,,
12436904,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,False,6.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,,,1.0,,,,,68.0,14.0,6.2,7.0,0.00690676,,0,,1.0,,3.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
