match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,player_sofascoreId,captain,stat_interceptionWon,stat_accurateCross,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot
10385468,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,33.0,14.0,29.0,10.0,6.0,12.0,8.0,21.0,1.0,9.0,5.0,6.0,1.0,90.0,43.0,7.9,20.0,0.0,0.0,0.00123523,0,1.2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,21.0,16.0,4.0,3.0,8.0,11.0,8.0,12.0,3.0,7.0,,,,90.0,40.0,6.4,11.0,0.0,0.0,0.00337447,0,,,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,False,25.0,21.0,8.0,4.0,17.0,19.0,4.0,6.0,4.0,6.0,,,,90.0,35.0,7.5,5.0,0.8248,0.5444,0.00106599,1,,,,,4.0,4.0,,1.0,,,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10385468,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,23.0,17.0,8.0,2.0,9.0,11.0,8.0,12.0,5.0,2.0,,,,90.0,36.0,7.0,8.0,0.0,0.0,0.012267,0,,,,,3.0,3.0,1.0,,,,2.0,1.0,,2.0,1.0,,,2.0,1.0,MarcGuehi13,True,2.0,,,,,,,,,,,
10385468,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,15.0,10.0,5.0,2.0,5.0,7.0,6.0,10.0,2.0,8.0,,,,90.0,37.0,6.5,12.0,0.0,0.0,0.0466088,0,,,,2.0,4.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
10385468,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,False,24.0,19.0,3.0,2.0,10.0,12.0,10.0,18.0,,6.0,,,,84.0,52.0,6.8,19.0,0.0,0.0,0.144966,0,,,,6.0,6.0,5.0,1.0,2.0,5.0,2.0,,3.0,,,,,,3.0,2.0,MOlise,,2.0,1.0,,2.0,,,,,,,,
10385468,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,27.0,20.0,2.0,1.0,7.0,8.0,13.0,20.0,2.0,5.0,,,,90.0,40.0,6.7,10.0,0.0523,0.0,0.00473707,1,,,,1.0,7.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,2.0,,3.0,,1.0,,,,,,,
10385468,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,12.0,10.0,,,6.0,7.0,4.0,5.0,,4.0,,,,56.0,23.0,6.8,3.0,0.0,0.0,0.00344856,0,,,,,4.0,6.0,3.0,,,,,1.0,1.0,,2.0,,,3.0,3.0,,,4.0,,1.0,,,,,,,,,
10385468,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,6.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,2.0,,,,71.0,15.0,6.7,3.0,0.0,0.0,0.00174856,0,,,,1.0,3.0,5.0,,1.0,3.0,2.0,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10385468,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,19.0,16.0,1.0,,5.0,5.0,11.0,15.0,,5.0,,,,90.0,44.0,5.8,16.0,0.0,0.0,0.00948399,0,,,,1.0,15.0,7.0,3.0,4.0,2.0,,,4.0,3.0,4.0,1.0,,,3.0,3.0,jordanayew9,,2.0,,3.0,1.0,,1.0,,,,,,
10385468,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,False,11.0,6.0,,,1.0,4.0,5.0,7.0,2.0,2.0,,,,71.0,25.0,6.5,8.0,0.1222,0.0,0.00601185,2,,,,,7.0,4.0,,2.0,,,,1.0,2.0,4.0,1.0,,,1.0,,Matetajphilippe,,,,1.0,,,1.0,2.0,,,,,
10385468,home,Crystal Palace,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,8,8,True,11.0,8.0,2.0,,8.0,9.0,,2.0,,1.0,,,,34.0,17.0,6.6,4.0,0.0,0.0,6.932e-05,0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,
10385468,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,6.0,4.0,,,2.0,2.0,2.0,4.0,3.0,2.0,,,,19.0,15.0,6.6,5.0,0.0494,0.0,0.00028804,1,,,,,4.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
10385468,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,True,2.0,,1.0,,,1.0,,1.0,,1.0,,,,19.0,4.0,6.4,2.0,0.0361,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,eze,,,,,,,,1.0,,,,,
10385468,home,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,5.0,2.0,,,1.0,2.0,1.0,3.0,,2.0,,,,11.0,8.0,6.6,4.0,0.0,0.0,0.00065466,0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
10385468,home,Crystal Palace,Joe Whitworth,joe-whitworth,J. Whitworth,G,1,179,177,M,1134718,EUR,1078012800,G,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,50294,EUR,670982400,M,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,home,Crystal Palace,James McArthur,james-mcarthur,J. McArthur,M,18,178,72,,39282,EUR,560563200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385468,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,28.0,28.0,1.0,1.0,28.0,28.0,,,,2.0,,,,90.0,30.0,5.7,,0.0,0.0,5.484e-05,0,-0.4556,,,,,,,,,,,,,,,,,,,RS1,,,,,,,,,1.0,,,,
10385468,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,70.0,62.0,2.0,,28.0,32.0,35.0,39.0,5.0,3.0,,,,90.0,90.0,7.1,10.0,0.0,0.0,0.103302,0,,,,1.0,4.0,5.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,
10385468,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,91.0,89.0,2.0,2.0,64.0,64.0,25.0,27.0,1.0,4.0,,,,76.0,102.0,7.0,3.0,0.2285,0.0,0.00612814,1,,,,,4.0,7.0,1.0,1.0,,,2.0,,,,5.0,,,2.0,1.0,,,2.0,,2.0,,1.0,,,,1.0,,,
10385468,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,132.0,119.0,11.0,7.0,87.0,92.0,32.0,40.0,3.0,12.0,,,,90.0,139.0,7.1,13.0,0.0214,0.0,0.0154587,1,,,,,2.0,7.0,,,,,,,1.0,2.0,6.0,,,,,,True,,,,,,,1.0,,,,,
