match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_wasFouled,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_clearanceOffLine
14053583,home,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196.0,2094,M,927366,EUR,958521600,G,32,32,False,24.0,21.0,7.0,5.0,0.0,20.0,22.0,1.0,2.0,10.0,2.0,1.0,3.0,90.0,36.0,7.0,3.0,0.00072877,0.0379,0,0.3656,0.06,0.0,0.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053583,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173.0,6149,M,906021,EUR,973209600,D,8,8,False,65.0,60.0,,,0.0,17.0,19.0,43.0,46.0,3.0,,,,82.0,83.0,8.0,11.0,0.0932227,,3,,0.46,0.29,-0.17,,sergino,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.2403,0.4378,1.0,0.52,,,,,,,,,,,,,,,,,
14053583,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186.0,1610,M,1046960,EUR,1041292800,D,6,6,False,80.0,76.0,4.0,4.0,0.0,39.0,41.0,37.0,39.0,4.0,,,,90.0,94.0,7.2,4.0,0.0518733,,2,,0.55,0.18,-0.13,,,,9.0,7.0,,,,2.0,,8.0,2.0,,3.0,0.1272,0.188,,-0.05,5.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,
14053583,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190.0,1668,M,1184317,EUR,1105488000,D,3,3,False,66.0,60.0,5.0,3.0,1.0,25.0,27.0,35.0,39.0,3.0,,,,90.0,77.0,8.5,7.0,0.0457924,,2,,0.48,0.27,-0.27,,,,5.0,3.0,,,,2.0,1.0,3.0,2.0,,1.0,0.192,0.6328,1.0,0.68,4.0,2.0,,1.0,,,,,,,,,,,,,
14053583,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171.0,1141,M,893499,EUR,925948800,D,17,17,False,75.0,65.0,5.0,3.0,0.0,23.0,24.0,42.0,51.0,12.0,,,,90.0,96.0,7.8,13.0,0.700012,,1,,0.68,0.56,-0.22,,,1.0,4.0,3.0,1.0,1.0,,,,1.0,3.0,1.0,,0.0216,,4.0,0.01,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,
14053583,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185.0,23473,M,1063767,EUR,980640000,M,34,34,False,44.0,36.0,4.0,3.0,0.0,8.0,10.0,28.0,34.0,3.0,,,,67.0,57.0,5.2,13.0,0.0879539,,3,,-0.03,-1.0,-0.07,,ismaelsaibari,,1.0,4.0,2.0,2.0,2.0,1.0,,,,5.0,1.0,0.4285,0.0341,,-0.6,,2.0,,,,,,,,2.0,,,,,,,
14053583,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185.0,1247,M,844234,EUR,853027200,M,22,22,False,74.0,69.0,1.0,,0.0,26.0,28.0,43.0,46.0,11.0,,,,82.0,85.0,6.6,7.0,0.0757175,,1,,-0.04,0.18,-0.07,,,,2.0,5.0,2.0,2.0,,1.0,,,1.0,2.0,2.0,0.0705,0.0934,1.0,0.0,,,,2.0,2.0,,,,,,True,1.0,,,,,
14053583,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185.0,3785,M,850816,EUR,911433600,M,23,23,False,84.0,73.0,15.0,11.0,2.0,16.0,18.0,57.0,66.0,5.0,,,,90.0,105.0,10.0,15.0,0.454788,,2,,0.92,0.5,0.16,,,6.0,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,0.1423,0.1718,5.0,0.5,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,
14053583,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187.0,17408,M,38710,EUR,602380800,F,5,5,False,46.0,40.0,5.0,4.0,2.0,10.0,11.0,30.0,35.0,1.0,,,,73.0,57.0,9.4,11.0,0.134535,,3,,-0.17,0.01,-0.13,,ivanperisic444,1.0,5.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.2486,0.7294,3.0,0.61,,,3.0,,,,,,1.0,,,,,,,,
14053583,home,PSV Eindhoven,Alassane Pléa,,,alassane-plea,A. Pléa,M,14,180.0,1826,M,192308,EUR,731721600,F,14,14,False,33.0,26.0,,,1.0,9.0,9.0,17.0,24.0,5.0,,,,90.0,44.0,7.7,11.0,0.887857,,0,,0.65,0.29,0.15,,,,3.0,6.0,2.0,2.0,,,,,,3.0,,,,2.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,,,
