match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_wasFouled,stat_lastManTackle,stat_ownGoals,stat_errorLeadToAShot
14065128,home,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,sacha_boey,980418,EUR,968803200,D,23,23,True,,10.0,10.0,,,0.0,2.0,2.0,8.0,1.0,,,,15.0,16.0,6.3,3.0,0.00560029,,1,,-0.13,-0.01,-0.04,,8.0,1.0,,,3.0,,1.0,1.0,,,,,,,1.0,0.0617,,,-0.27,,,,,1.0,1.0,,,,,,,,,,
14065128,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,True,,18.0,17.0,1.0,,0.0,4.0,4.0,14.0,2.0,,,,11.0,19.0,7.3,1.0,0.250363,,0,,0.36,0.17,,,13.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14065128,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Urbig,,,,,,,,,
14065128,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,home,FC Bayern München,Wisdom Mike,wisdom-mike,W. Mike,F,36,175,2943,M,,1976732,EUR,1222214400,F,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,,171919,EUR,739929600,G,1,1,False,,48.0,35.0,18.0,5.0,0.0,32.0,35.0,13.0,10.0,,,2.0,90.0,56.0,5.5,13.0,0.000716,0.0156,0,-2.1412,0.06,0.01,-0.22,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,,1174761,EUR,1047859200,D,13,13,False,,30.0,22.0,2.0,1.0,0.0,11.0,14.0,16.0,4.0,,,,90.0,56.0,5.9,19.0,0.00717543,,1,,-0.4,0.11,-0.37,,11.0,2.0,,,4.0,4.0,,2.0,,,,,4.0,2.0,,0.0611,,,-0.04,,2.0,1.0,1.0,,4.0,Arthur,,2.0,,,,,,,
14065128,away,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10345,M,jarellquansah,1003339,EUR,1043798400,D,4,4,False,,47.0,41.0,4.0,3.0,0.0,26.0,28.0,19.0,5.0,,,,90.0,53.0,6.1,6.0,0.0148261,,0,,0.15,0.03,-0.54,,15.0,,,,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,,1006489,EUR,955411200,D,5,5,False,,51.0,43.0,4.0,,0.0,32.0,37.0,14.0,4.0,,,,90.0,65.0,6.8,10.0,0.00745512,,0,,0.05,0.02,0.67,,11.0,,,,2.0,3.0,,,,,,2.0,2.0,2.0,,,,,,1.0,4.0,1.0,,,,,,2.0,,,,,2.0,1.0,
14065128,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,edmondtapsoba,883262,EUR,917913600,D,12,12,False,,69.0,63.0,9.0,4.0,0.0,44.0,46.0,23.0,6.0,,,,90.0,82.0,7.2,6.0,0.0273774,,1,,0.24,0.14,-0.08,,19.0,,,,,5.0,,,,,,2.0,3.0,3.0,,0.0115,,,-0.14,2.0,3.0,3.0,1.0,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,,1173172,EUR,1108598400,D,44,44,False,,31.0,27.0,3.0,2.0,0.0,13.0,16.0,15.0,2.0,,,,86.0,50.0,6.2,7.0,0.0105434,,0,,-0.01,0.01,-0.39,,14.0,2.0,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,2.0,,,
14065128,away,Bayer 04 Leverkusen,Claudio Echeverri,claudio-echeverri,C. Echeverri,M,14,171,37359,M,claudio_echeverri,1482424,EUR,1136160000,M,9,9,False,,26.0,24.0,,,0.0,18.0,19.0,7.0,2.0,,,,56.0,33.0,6.5,7.0,0.0548352,,0,,0.17,0.32,-0.1,,6.0,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,
14065128,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,,168903,EUR,780192000,M,8,8,False,True,33.0,31.0,1.0,1.0,0.0,14.0,14.0,19.0,2.0,,,,90.0,44.0,6.6,4.0,0.019247,,0,,0.22,0.05,-0.09,,17.0,,,1.0,3.0,2.0,,,,,,2.0,2.0,1.0,,,,3.0,,,1.0,,,,,,,2.0,,,,,,,
14065128,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,AlexGarcia97,796047,EUR,867456000,M,24,24,False,,37.0,35.0,,,0.0,24.0,24.0,13.0,3.0,,,,45.0,40.0,6.4,4.0,0.00515951,,0,,0.01,0.03,-0.15,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,,1119502,EUR,1075248000,M,19,19,False,,13.0,12.0,,,0.0,5.0,5.0,8.0,1.0,,,,56.0,27.0,6.4,9.0,0.233803,,0,,0.22,0.15,-0.17,,7.0,1.0,,,4.0,4.0,1.0,3.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,4.0,,,1.0,,,1.0,2.0,,,
14065128,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,p_shicky,280609,EUR,822441600,F,14,14,False,,18.0,17.0,,,0.0,8.0,8.0,10.0,2.0,,,,56.0,26.0,6.6,4.0,0.00771199,,1,,-0.13,0.02,-0.04,,9.0,,,3.0,5.0,5.0,1.0,2.0,1.0,,,,,,1.0,0.1058,,,-0.52,2.0,,,1.0,,2.0,,,,,,,3.0,,,
14065128,away,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,ibo_mz10,1407524,EUR,1132790400,F,30,30,True,,31.0,29.0,2.0,2.0,0.0,10.0,10.0,21.0,3.0,,,,45.0,48.0,7.2,7.0,0.0541772,,0,,0.16,0.18,0.0,,19.0,3.0,1.0,,5.0,7.0,1.0,6.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,
14065128,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,,846445,EUR,857433600,F,11,11,True,,13.0,12.0,1.0,1.0,0.0,4.0,4.0,9.0,1.0,,,,34.0,21.0,6.8,4.0,0.208642,,1,,0.04,0.21,0.14,,8.0,,,,1.0,2.0,,,,,,,2.0,1.0,,0.0581,,1.0,-0.23,,,,,1.0,2.0,,,1.0,,,,,,,
14065128,away,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10945,M,,2029648,EUR,1153872000,F,35,35,True,,2.0,2.0,,,0.0,,,2.0,1.0,,,,34.0,8.0,6.6,1.0,0.00154597,,3,,-0.02,0.28,0.14,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,0.047,,,-0.56,,,,1.0,1.0,1.0,Christian,Kofane,,,,,1.0,,,
14065128,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,7,7,True,,15.0,12.0,,,0.0,6.0,7.0,8.0,1.0,,,,34.0,19.0,6.2,5.0,0.0478413,,0,,-0.24,0.02,-0.2,,6.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0
14065128,away,Bayer 04 Leverkusen,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21572,M,benseghir44,1394353,EUR,1108512000,F,17,17,True,,2.0,2.0,,,0.0,,,2.0,1.0,,,,8.0,4.0,6.5,2.0,0.0151782,,0,,0.0,0.08,0.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,,96832,EUR,673142400,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Jeremiah Mensah,jeremiah-mensah,J. Mensah,M,10,176,477,M,,1861974,EUR,1203552000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeremiah Mensah,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,grimaldo35,177177,EUR,811555200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065128,away,Bayer 04 Leverkusen,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3124,M,,1482433,EUR,1136505600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejo Sarco,,,,,,,,,
