match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_wonTackle,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_clearanceOffLine,stat_penaltyWon
11450105,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,28.0,20.0,13.0,6.0,17.0,18.0,3.0,10.0,8.0,4.0,1.0,6.0,1.0,1.0,90.0,37.0,8.0,9.0,0.00035224,0,1.7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450105,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,48.0,39.0,3.0,3.0,17.0,20.0,23.0,30.0,3.0,,,,,,63.0,64.0,7.0,12.0,0.0784493,0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11450105,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,63.0,57.0,4.0,2.0,36.0,37.0,21.0,26.0,5.0,,,,,,90.0,71.0,6.4,7.0,0.0189244,1,,,,5.0,4.0,7.0,,,2.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,3.0,0.1053,,,,,,,,,,,,,,,,
11450105,home,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,46.0,39.0,9.0,6.0,34.0,37.0,5.0,9.0,7.0,,,,,,90.0,61.0,7.0,8.0,0.00201955,0,,,,2.0,2.0,5.0,1.0,,7.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11450105,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,51.0,41.0,5.0,2.0,24.0,28.0,17.0,26.0,6.0,,,,,,90.0,80.0,6.9,19.0,0.0679281,0,,3.0,,,3.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11450105,home,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,73.0,58.0,12.0,8.0,32.0,39.0,27.0,35.0,5.0,,,,,,90.0,80.0,6.7,16.0,0.100584,0,,1.0,1.0,,5.0,3.0,,2.0,,,2.0,1.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,
11450105,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,31.0,25.0,2.0,,8.0,9.0,19.0,28.0,3.0,,,,,,90.0,54.0,8.0,13.0,0.229213,3,,6.0,2.0,3.0,7.0,9.0,1.0,1.0,2.0,,,2.0,,2.0,,6.0,1.0,,2.0,0.1025,1.0,1.0,1.0,1.0,5.0,,3.0,0.164,,,,,,,,
11450105,home,Antalyaspor,Dario Šarić,,,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,36.0,28.0,6.0,4.0,11.0,11.0,17.0,25.0,4.0,,,,,,76.0,54.0,7.0,14.0,0.0296844,1,,,,,5.0,6.0,,1.0,2.0,,3.0,,,3.0,,3.0,5.0,,1.0,0.0279,,,,,3.0,,,,1.0,,,,,,,
11450105,home,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,22.0,20.0,2.0,1.0,10.0,11.0,15.0,20.0,2.0,,,,,,63.0,39.0,7.2,9.0,0.345572,2,,9.0,5.0,,3.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,2.0,0.0361,,,,,,,,,1.0,,,,,,,
11450105,home,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,M,77,77,False,16.0,15.0,,,4.0,5.0,13.0,15.0,2.0,,,,,,83.0,31.0,7.5,5.0,0.27327,3,,4.0,2.0,,2.0,4.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,2.0,1.0,,,0.32,,,,1.0,2.0,1.0,,,2.0,1.0,,,,,,
