match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_totalCross,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,captain,stat_accurateCross,stat_hitWoodwork,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed
12764341,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,31.0,27.0,11.0,7.0,0.0,25.0,26.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,90.0,37.0,5.8,4.0,0.00222577,0,-0.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764341,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,87.0,78.0,3.0,2.0,0.0,30.0,33.0,48.0,54.0,4.0,,2.0,8.0,,,,,,90.0,106.0,6.7,13.0,0.0481591,0,,Rico Lewis,,1.0,1.0,6.0,3.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
12764341,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,84.0,81.0,2.0,1.0,0.0,38.0,39.0,43.0,45.0,1.0,1.0,2.0,5.0,,,,,,90.0,92.0,6.6,3.0,0.185217,0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764341,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,False,68.0,66.0,2.0,1.0,0.0,33.0,34.0,33.0,34.0,2.0,,1.0,2.0,,,,,,69.0,71.0,6.9,2.0,0.0162651,1,,,,,2.0,2.0,,,,,,,,1.0,2.0,0.0528,,,,,,,,,,,,,,,,,,,
12764341,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,65.0,52.0,,,0.0,23.0,27.0,29.0,39.0,2.0,,2.0,12.0,1.0,,,,,90.0,87.0,6.8,17.0,0.202896,0,,,,2.0,3.0,7.0,,2.0,2.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764341,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,54.0,48.0,2.0,,1.0,14.0,17.0,34.0,39.0,4.0,,,6.0,,,,,,90.0,79.0,8.0,15.0,0.641293,1,,,,1.0,,8.0,,3.0,5.0,4.0,2.0,4.0,3.0,,2.0,0.0629,2.0,1.0,3.0,1.0,1.0,1.0,0.1364,,,,,,,,,,,,
12764341,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,19,19,False,75.0,70.0,3.0,3.0,0.0,32.0,32.0,38.0,43.0,2.0,,1.0,3.0,,,,,,68.0,83.0,7.7,8.0,0.0575573,2,,,,,1.0,2.0,2.0,,,1.0,,,,,,0.1302,,,1.0,1.0,,1.0,0.1139,1.0,1.0,,,,,,,,,,
12764341,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,46.0,41.0,1.0,,0.0,8.0,9.0,33.0,43.0,4.0,,,4.0,,,,,,90.0,65.0,6.9,17.0,0.310964,0,,,,,,2.0,2.0,,2.0,2.0,,1.0,4.0,,,,6.0,,2.0,,,,,,,True,,,,,,,,,
12764341,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,False,40.0,37.0,1.0,,0.0,9.0,9.0,32.0,41.0,3.0,1.0,,2.0,,,,,,69.0,61.0,7.4,12.0,0.238796,2,,,,,,4.0,1.0,,,1.0,,,2.0,,,0.1333,10.0,,5.0,4.0,,1.0,0.2272,1.0,,,4.0,,,,,,,,
12764341,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,False,35.0,28.0,1.0,,0.0,8.0,8.0,20.0,27.0,5.0,,,2.0,,,,,,90.0,55.0,6.4,13.0,0.0624017,3,,,,,,4.0,2.0,,1.0,1.0,3.0,,1.0,,,0.1804,,,3.0,,,,,3.0,,,,1.0,,,,,,,
12764341,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,13.0,10.0,,,0.0,5.0,5.0,5.0,8.0,2.0,1.0,,2.0,,,,,,90.0,26.0,9.2,5.0,0.0459938,6,,,,,1.0,4.0,,1.0,,2.0,2.0,,,1.0,1.0,1.5004,,,1.0,1.0,,4.0,2.7343,1.0,2.0,,,1.0,1.0,,,,,,
12764341,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,True,13.0,8.0,,,0.0,2.0,2.0,7.0,15.0,2.0,,,1.0,,,,,,22.0,21.0,6.4,10.0,0.0245736,2,,,,,,,2.0,,,,,,,,,0.1226,4.0,,,,,1.0,0.1907,1.0,,,1.0,,,,,,,,
12764341,home,Manchester City,Jahmai Simpson-Pusey,jahmai-simpson-pusey,J. Simpson-Pusey,D,4,187,1904,M,,1402924,EUR,1131062400,D,66,66,True,12.0,12.0,1.0,1.0,0.0,7.0,7.0,6.0,6.0,,,,,,,,,,21.0,15.0,6.2,,0.090754,0,,Jahmai Simpson-Pusey,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
