match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_errorLeadToAGoal
13981613,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,30.0,20.0,18.0,8.0,0.0,13.0,15.0,7.0,15.0,6.0,3.0,3.0,90.0,37.0,7.4,10.0,0.00144347,15.839753874867,3.0,4.935,2.73,0.2932,0,0.4032,0.06,0.01,0.16,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,58.0,51.0,3.0,1.0,0.0,28.0,28.0,23.0,30.0,6.0,,,67.0,68.0,7.5,8.0,0.0435548,120.53111875242,18.0,78.54,22.995,,2,,0.35,0.08,-0.04,,,,1.0,2.0,4.0,6.0,2.0,1.0,2.0,4.0,1.0,0.186,23.180159641383,1.0,2.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,24.0,23.0,1.0,,0.0,15.0,16.0,8.0,8.0,,,,44.0,29.0,6.6,1.0,0.00482447,77.840748624277,10.0,7.77,8.82,,1,,0.08,0.03,-0.03,,,,2.0,,3.0,1.0,1.0,,,1.0,1.0,0.0203,,,,-0.05,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184,1976,M,1634980,EUR,1203724800,D,69,69,False,49.0,42.0,4.0,1.0,0.0,24.0,28.0,18.0,21.0,1.0,,,90.0,71.0,8.0,8.0,0.408043,109.83447879324,18.0,22.995,12.39,,0,,0.51,0.05,0.37,,,,2.0,5.0,4.0,9.0,,,,3.0,2.0,,,,,,,10.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,39.0,32.0,1.0,1.0,0.0,16.0,17.0,16.0,22.0,3.0,,,90.0,64.0,6.5,15.0,0.0226812,177.47842228311,13.0,118.125,37.905,,2,,0.18,0.04,0.2,,,,1.0,,6.0,2.0,,5.0,1.0,1.0,1.0,0.1321,105.22625835376,3.0,,-0.52,,2.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,0.4601,,,,,,,,,,,
13981613,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,66.0,55.0,10.0,4.0,0.0,22.0,23.0,33.0,43.0,2.0,,,90.0,75.0,7.5,12.0,0.0349979,114.38282324499,17.0,51.345,8.82,,0,,0.38,0.13,0.16,,,,1.0,3.0,6.0,7.0,3.0,,,4.0,1.0,,,,1.0,,,1.0,2.0,,,2.0,1.0,,,,,,,True,,,,,,,,,,
13981613,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,52.0,48.0,2.0,1.0,0.0,20.0,21.0,28.0,31.0,2.0,,,90.0,68.0,7.1,8.0,0.15379,137.42094916583,18.0,0.83999999999994,15.225,,0,,0.29,0.13,0.28,,,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,25.129279516134,1.0,2.0,,,3.0,2.0,,2.0,1.0,,,,,,,,,ederson99,1.0,2.0,,,,,,,
13981613,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190,638,M,1012177,EUR,1068940800,M,47,47,False,34.0,33.0,1.0,1.0,1.0,14.0,14.0,19.0,20.0,3.0,,,90.0,65.0,7.9,15.0,0.192694,73.109022472444,9.0,32.97,18.585,,0,,0.3,0.01,0.16,,,,,,1.0,4.0,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,5.0,2.0,,1.0,,,,,,,1.0,,,,,,,
13981613,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,40.0,32.0,5.0,4.0,0.0,7.0,9.0,25.0,31.0,3.0,,,79.0,63.0,9.2,18.0,0.498217,87.799045798916,15.0,6.09,5.145,,3,,0.82,0.3,0.14,,,,1.0,3.0,8.0,9.0,,3.0,2.0,2.0,2.0,0.161,11.797898499309,1.0,4.0,0.48,,,,,2.0,,,,6.0,2.0,1.0,,0.2447,,cdk,1.0,2.0,1.0,,,,,,
13981613,home,Atalanta,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,F,59,59,False,33.0,27.0,1.0,1.0,0.0,5.0,6.0,22.0,27.0,2.0,,,79.0,60.0,7.8,14.0,0.2502,129.92440621809,17.0,51.765,15.33,,5,,0.34,0.48,-0.05,,,,,,5.0,9.0,1.0,6.0,3.0,,,0.4659,38.115151418403,3.0,3.0,-0.13,1.0,1.0,,,6.0,1.0,3.0,1.0,,3.0,1.0,,0.5996,,nico_zale,1.0,3.0,,1.0,,,,,
13981613,home,Atalanta,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,90,90,False,24.0,17.0,1.0,,0.0,2.0,3.0,15.0,21.0,2.0,,,67.0,36.0,6.1,10.0,0.0260259,61.959587335008,12.0,0.84000000000006,4.935,,2,,-0.2,0.16,-0.02,,,,5.0,1.0,7.0,6.0,,1.0,,1.0,1.0,0.961,,,2.0,-0.65,1.0,,,,3.0,2.0,,,2.0,1.0,1.0,,0.2871,,,,1.0,,2.0,4.0,,,,
13981613,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,True,20.0,17.0,2.0,1.0,0.0,13.0,16.0,4.0,4.0,4.0,,,46.0,25.0,6.9,3.0,0.00240979,39.425632916667,7.0,4.725,6.51,,0,,0.05,0.02,0.35,,,,2.0,,3.0,1.0,,,,1.0,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,6,6,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,1.0,,,23.0,15.0,6.5,1.0,0.0398492,31.856216653804,4.0,13.965,10.08,,0,,0.05,0.16,-0.01,,,,2.0,,5.0,1.0,1.0,,,1.0,,,13.67961636889,1.0,,,,1.0,,,,1.0,2.0,2.0,1.0,,,,,,yunusmusah8,,,,,,,,,
13981613,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,9,9,True,7.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,,,23.0,10.0,6.6,3.0,0.0530748,32.508913310102,3.0,20.79,12.39,,1,,0.16,0.16,-0.02,,,,,,4.0,,,,1.0,,,0.0188,29.247416567807,2.0,1.0,-0.19,,,1.0,,,3.0,,,1.0,,,,,,scamacca,1.0,,,,,,,,
13981613,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,11.0,10.0,6.6,3.0,0.00162171,51.159533505521,3.0,45.78,25.2,,1,,-0.03,0.25,0.13,,,,,,2.0,2.0,,,,,,0.1221,44.891812308786,2.0,,-0.32,1.0,,,,2.0,,1.0,,2.0,,,,,,lakisamar10,,,,,,,,,
13981613,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,11.0,8.0,7.8,1.0,0.0186116,66.605896464194,4.0,44.73,43.05,,1,,0.02,0.42,0.14,,,,,,1.0,1.0,,,,1.0,1.0,0.5452,43.115738425777,1.0,,0.51,,,,,,1.0,,,,,1.0,,0.8369,,pasalicmario,,1.0,1.0,,,,,,
13981613,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981613,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dani.malda,,,,,,,,,
13981613,home,Atalanta,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kamaldeenho10,,,,,,,,,
13981613,away,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,False,44.0,33.0,23.0,13.0,0.0,23.0,27.0,10.0,17.0,7.0,3.0,4.0,90.0,53.0,7.7,11.0,0.00791624,74.347135227651,11.0,53.865,8.085,0.7375,0,0.4285,0.23,0.01,-0.14,0.43,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,
13981613,away,Torino,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,44,44,False,39.0,33.0,4.0,2.0,0.0,23.0,24.0,10.0,15.0,5.0,,,90.0,65.0,6.8,9.0,0.00562819,107.15548718466,15.0,48.51,20.895,,0,,-0.01,0.1,0.18,,,,,,2.0,3.0,,1.0,,3.0,,,20.916675859228,1.0,,,,10.0,4.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,
13981613,away,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,39.0,32.0,3.0,1.0,0.0,23.0,25.0,9.0,14.0,3.0,,,90.0,62.0,7.2,11.0,0.0644066,46.686192417647,6.0,-6.3,5.985,,0,,0.2,-0.03,0.47,,,,3.0,2.0,7.0,12.0,1.0,,,8.0,5.0,,,,1.0,,,4.0,,1.0,2.0,2.0,,,2.0,,,,,,,,1.0,,,,,,1.0,
13981613,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,37.0,34.0,3.0,2.0,0.0,27.0,28.0,7.0,9.0,3.0,,,90.0,51.0,6.7,5.0,0.00184002,105.95517583396,12.0,31.71,22.575,,0,,-0.05,0.02,0.14,,,,2.0,5.0,8.0,6.0,1.0,1.0,,,,,,,,,,5.0,2.0,3.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
13981613,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,27.0,18.0,3.0,,0.0,7.0,11.0,11.0,16.0,1.0,,,85.0,45.0,6.6,13.0,0.0267938,49.803852398684,5.0,25.935,18.585,,0,,-0.02,0.06,0.22,,,,,,4.0,,2.0,2.0,,,,,18.597435979188,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,
