match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,captain,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_penaltyConceded
10433876,home,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600,F,93,93,False,17.0,15.0,2.0,2.0,,8.0,9.0,8.0,9.0,,1.0,,,,,,63.0,28.0,7.2,4.0,,2,,,3.0,1.0,6.0,2.0,1.0,,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
10433876,home,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,11,11,True,21.0,16.0,4.0,3.0,,11.0,13.0,5.0,9.0,,,4.0,,,,,34.0,31.0,6.9,6.0,,0,,,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,
10433876,home,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,286,M,807291,EUR,885427200,D,27,27,True,10.0,7.0,2.0,,,2.0,5.0,5.0,5.0,,1.0,4.0,,,,,34.0,16.0,6.4,6.0,,0,,,1.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
10433876,home,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,999396,EUR,972604800,F,70,70,True,9.0,8.0,,,,6.0,6.0,2.0,3.0,,1.0,5.0,,,,,34.0,14.0,6.7,2.0,,0,,,1.0,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
10433876,home,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,7,179.0,140,M,105404,EUR,647395200,F,17,17,True,3.0,1.0,,,,,1.0,1.0,2.0,,2.0,,,,,,27.0,5.0,6.5,2.0,,0,,,5.0,2.0,6.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,True,4.0,,1.0,,,,2.0,,2.0,,,,,,,,16.0,8.0,6.8,4.0,,0,,,,,,3.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187.0,111,M,800344,EUR,820368000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,Joher,Khadim Rassoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183.0,1371,M,842400,EUR,730944000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,home,Alanyaspor,Ismail Zehir,ismail-zehir,I. Zehir,M,,,3,M,1138143,EUR,1056844800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,Ismail Zehir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,40.0,32.0,13.0,5.0,,30.0,31.0,2.0,9.0,,1.0,7.0,,,,1.0,90.0,45.0,5.8,8.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10433876,away,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,6,179.0,562,M,142494,EUR,766454400,D,38,38,False,71.0,62.0,4.0,2.0,,31.0,36.0,31.0,37.0,,,7.0,,,,,90.0,95.0,6.0,16.0,1.0,1,,,,1.0,8.0,9.0,1.0,2.0,1.0,1.0,3.0,,,6.0,,4.0,2.0,,,2.0,,,,,,,,,1.0,
10433876,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,False,63.0,60.0,2.0,1.0,,41.0,41.0,19.0,22.0,,3.0,5.0,,,,,90.0,68.0,6.3,4.0,,0,,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,122922,EUR,671414400,D,21,21,False,84.0,78.0,11.0,9.0,,47.0,48.0,31.0,36.0,,,8.0,,,,,90.0,92.0,6.7,8.0,1.0,0,,,1.0,2.0,3.0,4.0,3.0,,,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,
10433876,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,M,11,11,False,77.0,58.0,7.0,5.0,,23.0,27.0,35.0,55.0,,2.0,8.0,,,,,90.0,107.0,6.7,28.0,2.0,0,,,2.0,8.0,7.0,13.0,2.0,2.0,2.0,3.0,,1.0,,2.0,1.0,2.0,5.0,,,1.0,,,,,,,,,,1.0
10433876,away,Kayserispor,Campanharo,campanharo,Campanharo,M,,178.0,121,M,220094,EUR,702345600,M,88,88,False,32.0,29.0,,,,21.0,23.0,8.0,9.0,,1.0,7.0,,,,,45.0,38.0,6.4,4.0,,0,,,,,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,63.0,53.0,5.0,5.0,,20.0,23.0,33.0,40.0,,1.0,11.0,,,,,90.0,80.0,7.0,14.0,3.0,2,,,3.0,,8.0,6.0,1.0,2.0,2.0,3.0,,2.0,,,1.0,4.0,,,1.0,,,,True,,,,,,1.0,
10433876,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,False,26.0,23.0,3.0,1.0,,11.0,12.0,14.0,20.0,,,2.0,,,,,86.0,45.0,6.0,12.0,1.0,1,,,2.0,,9.0,1.0,,,,2.0,1.0,1.0,,3.0,1.0,1.0,6.0,2.0,,,1.0,,,,,,,,,
10433876,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,F,28,28,False,30.0,25.0,2.0,2.0,1.0,7.0,7.0,18.0,23.0,,,1.0,,,,,62.0,42.0,6.5,11.0,1.0,2,,,,,6.0,2.0,,1.0,,2.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,2.0,
10433876,away,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,F,17,17,False,22.0,17.0,2.0,1.0,,5.0,6.0,12.0,19.0,,,7.0,,,,,76.0,50.0,7.0,15.0,,2,,,,,3.0,9.0,,3.0,2.0,1.0,,1.0,,1.0,5.0,6.0,3.0,,,,1.0,,,,,,,,1.0,
10433876,away,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175.0,340,,49351,EUR,627868800,F,19,19,False,14.0,11.0,1.0,1.0,,7.0,7.0,4.0,7.0,,,,,,,,76.0,19.0,6.4,5.0,,1,,,,,2.0,1.0,,,,,,,,2.0,,1.0,,,1.0,,,,,,3.0,,,,,
10433876,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186.0,411,M,803869,EUR,760924800,M,6,6,True,42.0,37.0,4.0,2.0,,19.0,20.0,19.0,24.0,,,5.0,,,,,45.0,55.0,7.7,8.0,2.0,2,,,,,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10433876,away,Kayserispor,Mustafa Pektemek,mustafa-pektemek,M. Pektemek,F,,182.0,39,M,43643,EUR,587260800,F,9,9,True,6.0,5.0,,,,4.0,4.0,1.0,2.0,,,,,,,,28.0,15.0,6.7,3.0,,1,,,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
10433876,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,True,13.0,12.0,,,,5.0,5.0,8.0,14.0,,,2.0,,,,,14.0,22.0,7.2,6.0,2.0,1,,,1.0,,2.0,,1.0,,,,1.0,,,,,,6.0,1.0,1.0,,,,,,,,,,,
10433876,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181.0,25,,5810,EUR,537926400,F,23,23,True,3.0,2.0,,,,,,2.0,3.0,,,,,,,,14.0,5.0,6.4,2.0,,0,,,2.0,,4.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,87,M,1088715,EUR,1074384000,F,30,30,True,3.0,3.0,,,,,,3.0,3.0,,,,,,,,14.0,6.0,6.6,1.0,,1,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,
10433876,away,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,,190.0,21,M,43556,EUR,572400000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176.0,59,M,993108,EUR,924307200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433876,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
