match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
14065065,home,VfB Stuttgart,Chema Andrés,Chema Andrés,,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,True,11.0,10.0,1.0,,0.0,2.0,2.0,8.0,9.0,1.0,2.0,,,,,,,26.0,16.0,7.8,1.0,0.00916531,,,1,,0.06,0.05,0.17,,,,,1.0,,1.0,1.0,1.0,,0.16,0.894,0.52,,,,,,,,,,,,,,,1.0,,
14065065,home,VfB Stuttgart,Lazar Jovanović,Lazar Jovanovic,,lazar-jovanovic,L. Jovanović,M,45,182,985,M,1427148,EUR,1164844800,F,45,45,True,6.0,3.0,1.0,,0.0,1.0,3.0,2.0,3.0,,1.0,,,,,,,26.0,11.0,6.4,6.0,0.00737926,,,0,,0.0,0.17,0.0,,,1.0,3.0,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,
14065065,home,VfB Stuttgart,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,649,M,1009334,EUR,961632000,D,22,22,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,16.0,6.0,6.9,1.0,0.0128252,,,0,,0.06,0.04,0.24,,1.0,,1.0,2.0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,,,,
14065065,home,VfB Stuttgart,Nikolas Nartey,,,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,9.0,7.0,1.0,,0.0,5.0,5.0,2.0,4.0,1.0,3.0,,,,,,,16.0,17.0,6.8,3.0,0.00516885,,,0,,0.06,-0.04,0.17,,,,1.0,3.0,,,,,,,,,,3.0,3.0,,,,,,1.0,,,,,,,,
14065065,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,home,VfB Stuttgart,Noah Darvich,Noah Darvich,,darvich-noah,N. Darvich,M,31,184,10651,M,1469995,EUR,1159142400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noahdarvich,,,
14065065,away,Borussia M'gladbach,Moritz Nicolas,,,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,32.0,29.0,10.0,7.0,0.0,25.0,27.0,4.0,5.0,2.0,10.0,1.0,3.0,4.0,1.0,,,90.0,48.0,7.6,4.0,0.00208749,0.4426,,0,0.2544,0.1,-0.02,0.0,0.39,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,28.0,23.0,1.0,,0.0,12.0,13.0,11.0,15.0,2.0,6.0,,,,,,,85.0,49.0,6.5,8.0,0.339965,,1.0,1,,0.08,0.14,-0.14,,1.0,1.0,6.0,6.0,1.0,1.0,,2.0,2.0,0.037,0.1688,-0.25,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,
14065065,away,Borussia M'gladbach,Nico Elvedi,,,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,43.0,42.0,2.0,2.0,0.0,31.0,31.0,11.0,12.0,7.0,1.0,,,,,,,90.0,56.0,7.1,2.0,0.010163,,,0,,0.07,0.08,0.37,,,,2.0,3.0,,,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,
14065065,away,Borussia M'gladbach,Kevin Diks,,,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,False,54.0,47.0,5.0,2.0,0.0,34.0,38.0,13.0,16.0,3.0,4.0,,,,,,,90.0,65.0,6.3,7.0,0.00842018,,,1,,0.08,0.04,-0.19,,,,,,,,2.0,,,0.0794,,-0.32,,,,,,,,,,,1.0,,1.0,KevinDiks_,,,
14065065,away,Borussia M'gladbach,Lukas Ullrich,Lukas Ullrich,,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,32.0,26.0,3.0,1.0,0.0,12.0,14.0,14.0,18.0,3.0,1.0,,,,,,,85.0,44.0,6.4,9.0,0.0191923,,1.0,1,,0.01,0.02,-0.11,,3.0,1.0,2.0,2.0,1.0,,1.0,,,0.0682,,-0.38,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,
14065065,away,Borussia M'gladbach,Philipp Sander,,,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,58.0,54.0,4.0,4.0,0.0,32.0,34.0,22.0,24.0,2.0,5.0,,,,,,,90.0,73.0,7.7,6.0,0.0257128,,,2,,0.1,0.26,0.38,,1.0,1.0,3.0,7.0,,1.0,4.0,,2.0,0.3418,0.378,-0.19,4.0,3.0,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,
14065065,away,Borussia M'gladbach,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,33.0,25.0,,,0.0,5.0,9.0,20.0,24.0,2.0,5.0,,,,,,,90.0,54.0,6.8,18.0,0.558685,,3.0,2,,0.37,0.41,-0.1,,10.0,,5.0,2.0,2.0,1.0,,,1.0,0.1763,0.3185,-0.13,,1.0,,1.0,1.0,1.0,3.0,,2.0,1.0,,1.0,,,,,
14065065,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,40.0,31.0,6.0,2.0,0.0,11.0,13.0,20.0,27.0,1.0,3.0,,,,,,,84.0,54.0,6.7,15.0,0.0940522,,1.0,0,,-0.15,0.3,-0.02,,1.0,,3.0,4.0,,,1.0,,1.0,,,,,4.0,3.0,,,1.0,,True,2.0,,,,,,,,
14065065,away,Borussia M'gladbach,Kevin Stöger,,,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,39.0,31.0,3.0,2.0,0.0,12.0,15.0,19.0,24.0,,2.0,,,,,,,84.0,53.0,7.0,13.0,0.207536,,2.0,1,,0.07,0.11,-0.05,,5.0,1.0,2.0,7.0,1.0,,,2.0,,0.6243,,-0.11,,5.0,2.0,,,,,,,,1.0,,,,,1.0,1.0
14065065,away,Borussia M'gladbach,Robin Hack,,,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,39.0,33.0,3.0,2.0,0.0,11.0,12.0,22.0,27.0,2.0,5.0,,,,,,,90.0,61.0,6.7,15.0,0.119876,,4.0,3,,0.36,0.34,0.14,,2.0,3.0,7.0,3.0,,2.0,,1.0,2.0,0.2106,0.481,-0.55,,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,,
14065065,away,Borussia M'gladbach,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,20.0,14.0,,,0.0,6.0,8.0,8.0,12.0,1.0,1.0,,,,,,,75.0,27.0,6.8,9.0,0.0419388,,,1,,-0.19,0.07,0.14,,,1.0,2.0,5.0,,,,,,0.1087,,-0.47,5.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,
14065065,away,Borussia M'gladbach,Jens Castrop,,,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,M,17,17,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,,2.0,,,,,,,15.0,14.0,5.9,8.0,0.00413773,,,1,,-0.04,-0.56,-0.07,,1.0,,6.0,1.0,,,,,4.0,0.0985,,-0.56,,1.0,1.0,,1.0,3.0,,,1.0,,1.0,,,,,,
14065065,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,,1.0,,,,,,,11.0,11.0,6.7,,0.0021703,,,0,,-0.05,0.02,0.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Florian Neuhaus,,,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,17.0,15.0,,,0.0,3.0,5.0,12.0,12.0,,,,,,,,,11.0,20.0,6.6,3.0,0.0118201,,,2,,0.02,0.0,-0.02,,1.0,,,,,1.0,,,,0.0801,0.2645,-0.22,,,,,,,,,,,,1.0,,,,,
14065065,away,Borussia M'gladbach,Luca Netz,,,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,10.0,5.0,6.6,1.0,0.0021027,,,0,,-0.02,-0.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Grant-Leon Ranos,Grant-Leon Ranos,,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,,10.0,9.0,6.3,4.0,0.00303822,,,0,,-0.11,-0.05,0.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
14065065,away,Borussia M'gladbach,Tobias Sippel,,,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Jonas Omlin,,,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Marvin Friedrich,,,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065065,away,Borussia M'gladbach,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
