match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_outfielderBlock,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_goalAssist
11368603,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,F,16,16,False,62.0,50.0,14.0,9.0,11.0,12.0,39.0,51.0,4.0,84.0,76.0,7.2,17.0,0.0755,0.0207,0.0378258,2,,,,1.0,,1.0,4.0,4.0,,2.0,1.0,,,1.0,,2.0,,,1.0,,,,1.0,4.0,,,,,,,,,,,
11368603,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,14.0,13.0,,,1.0,1.0,12.0,16.0,2.0,30.0,26.0,6.8,8.0,0.1105,0.4062,0.0075255,3,,,,3.0,,,4.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,
11368603,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,16.0,12.0,1.0,1.0,2.0,2.0,11.0,18.0,,33.0,26.0,7.0,7.0,0.1609,0.5938,0.0998235,3,,,,4.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,1.0,,,,,,,,,
11368603,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,,,,,,,,,,16.0,2.0,6.6,,0.0,0.0,0.0,0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
11368603,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,8.0,6.0,,,2.0,2.0,4.0,7.0,,12.0,12.0,6.4,5.0,0.0,0.0,0.0303561,0,,,,1.0,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368603,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,0.0,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,43.0,16.0,37.0,10.0,8.0,9.0,8.0,34.0,15.0,90.0,58.0,8.7,27.0,0.0,0.0,0.00214154,0,1.739,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,unai_simon,,2.0,5.0,7.0,,
11368603,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,11.0,9.0,,,3.0,3.0,6.0,10.0,2.0,34.0,14.0,6.6,5.0,0.0,0.0,0.0030866,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
11368603,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,25.0,19.0,5.0,2.0,13.0,14.0,6.0,11.0,3.0,90.0,43.0,7.5,7.0,0.0,0.0,0.00216617,0,,,,,,1.0,3.0,5.0,,,,,,,9.0,,4.0,2.0,1.0,2.0,,1.0,,,,,,2.0,,,,,,,
11368603,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,40.0,33.0,9.0,3.0,21.0,23.0,12.0,17.0,7.0,90.0,56.0,7.4,8.0,0.0,0.0,0.0157307,0,,,,,,1.0,3.0,4.0,,,,,,,8.0,3.0,1.0,1.0,1.0,2.0,,3.0,,,,,,1.0,,,,,,,
11368603,away,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,1009662,EUR,960422400,D,19,19,False,30.0,22.0,1.0,,10.0,13.0,12.0,19.0,7.0,84.0,54.0,7.0,12.0,0.0,0.0,0.014784,0,,,,2.0,,2.0,4.0,5.0,2.0,,,,,,2.0,3.0,2.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,
11368603,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,29.0,23.0,2.0,,13.0,14.0,10.0,15.0,2.0,90.0,43.0,6.9,6.0,0.0132,0.0,0.00808753,1,,,,,,3.0,5.0,3.0,,,,,,,4.0,1.0,2.0,1.0,,2.0,,1.0,,,,1.0,,2.0,,,,,,,
11368603,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,34.0,28.0,2.0,2.0,10.0,12.0,18.0,24.0,2.0,90.0,49.0,7.0,12.0,0.0694,0.0,0.0328851,1,,,,2.0,,2.0,7.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,
11368603,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,22.0,19.0,1.0,,7.0,8.0,13.0,17.0,4.0,84.0,42.0,7.5,10.0,0.4444,0.7356,0.37219,1,,,,3.0,1.0,2.0,5.0,4.0,,1.0,2.0,1.0,1.0,,1.0,,,,3.0,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,IñakiWill,,,,,1.0,
11368603,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,17.0,13.0,,,2.0,3.0,11.0,15.0,1.0,59.0,24.0,6.0,7.0,0.1742,0.0,0.017449,1,,,,1.0,,2.0,6.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,
11368603,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,22.0,18.0,1.0,1.0,7.0,7.0,12.0,18.0,6.0,65.0,40.0,8.0,11.0,0.0668,0.0,0.843184,1,,,,3.0,1.0,,3.0,7.0,,1.0,4.0,2.0,2.0,,,,3.0,,2.0,,2.0,1.0,,1.0,,1.0,,,NicoWill,,,,,,2.0
11368603,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,18.0,10.0,,,2.0,2.0,8.0,16.0,2.0,65.0,35.0,7.6,11.0,0.3647,0.8269,0.0241888,2,,,,,,3.0,7.0,7.0,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,
11368603,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,26.0,13.0,8.0,1.0,4.0,13.0,9.0,13.0,6.0,56.0,41.0,6.9,14.0,0.0,0.0,0.00956139,0,,,,,,,1.0,4.0,,,,,,,6.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11368603,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,True,7.0,4.0,1.0,,,,4.0,7.0,1.0,25.0,13.0,7.0,3.0,0.0,0.0,0.00633152,0,,,,,,1.0,2.0,3.0,,,1.0,1.0,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,4.0,3.0,,,,1.0,3.0,3.0,1.0,25.0,11.0,6.2,4.0,0.4295,0.0,0.00186791,1,,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,
11368603,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,D,33,33,True,1.0,,,,,,,1.0,,12.0,4.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,1.0,3.0,3.0,2.0,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,
11368603,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,12.0,5.0,6.4,1.0,0.0,0.0,1.094e-05,0,,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Unai Eguíluz,unai-eguiluz,U. Eguíluz,D,29,186,152,M,1391374,EUR,1016496000,D,27,27,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,30,30,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,1391487,EUR,1002844800,F,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368603,away,Athletic Club,Javier Martón,javier-marton-anso,J. Martón,F,20,180,257,M,1082215,EUR,925948800,F,24,24,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
