match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_hitWoodwork,stat_goals
12528244,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,21.0,12.0,18.0,9.0,0.0,3.0,4.0,17.0,4.0,1.0,2.0,90.0,30.0,7.3,9.0,0.00197324,0,0.2588,,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12528244,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,26.0,17.0,6.0,3.0,0.0,8.0,11.0,16.0,2.0,,,90.0,61.0,7.4,14.0,0.018364,0,,,9.0,1.0,,1.0,1.0,6.0,6.0,1.0,2.0,1.0,4.0,,5.0,,1.0,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,
12528244,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,28.0,22.0,6.0,3.0,1.0,16.0,18.0,10.0,5.0,,,90.0,41.0,7.9,6.0,0.0166421,0,,,6.0,,,2.0,5.0,5.0,6.0,,10.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
12528244,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,False,27.0,23.0,4.0,1.0,0.0,13.0,13.0,14.0,3.0,,,90.0,41.0,7.4,4.0,0.00472915,0,,,10.0,,,1.0,1.0,1.0,3.0,,6.0,1.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,35.0,26.0,5.0,2.0,0.0,14.0,14.0,23.0,5.0,,,90.0,53.0,7.2,15.0,0.0189088,0,,True,12.0,2.0,,1.0,1.0,4.0,1.0,,3.0,1.0,,,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,
12528244,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,21.0,17.0,1.0,1.0,0.0,11.0,12.0,9.0,1.0,,,87.0,29.0,7.0,4.0,0.00397044,1,,,6.0,,,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,0.1262,,1.0,0.0991,,,,,,
12528244,away,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,20.0,16.0,1.0,1.0,0.0,8.0,9.0,11.0,5.0,,,90.0,26.0,6.5,6.0,0.0304125,0,,,8.0,,,3.0,2.0,7.0,3.0,,,,,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
12528244,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,21.0,18.0,3.0,1.0,0.0,6.0,7.0,16.0,4.0,,,87.0,41.0,6.7,15.0,0.0158836,2,,,12.0,2.0,,2.0,1.0,7.0,2.0,4.0,1.0,,,2.0,,,,1.0,1.0,,,5.0,,,1.0,0.0482,,1.0,0.0284,1.0,,,,1.0,
12528244,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,15.0,12.0,2.0,1.0,0.0,2.0,2.0,16.0,1.0,,,79.0,26.0,7.5,7.0,0.0876909,2,,,11.0,3.0,1.0,2.0,1.0,2.0,2.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,0.0957,1.0,1.0,0.1202,,,,,,1.0
12528244,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,26.0,15.0,4.0,2.0,0.0,10.0,11.0,16.0,4.0,,,73.0,36.0,6.7,15.0,0.00223225,1,,,5.0,1.0,,2.0,3.0,3.0,6.0,1.0,2.0,,,3.0,,,,,,,,2.0,,,,0.0525,1.0,,,,,,,,
12528244,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,False,19.0,14.0,1.0,1.0,0.0,3.0,4.0,15.0,1.0,,,73.0,29.0,7.0,8.0,0.012291,0,,,11.0,,,4.0,4.0,6.0,6.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,
12528244,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,True,3.0,1.0,,,0.0,1.0,1.0,2.0,1.0,,,17.0,7.0,6.4,4.0,4.01e-06,0,,,,,,,3.0,2.0,4.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,5.0,4.0,,,0.0,2.0,2.0,3.0,,,,17.0,11.0,6.6,3.0,0.00238316,0,,,2.0,,,,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
12528244,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,11.0,7.0,6.7,1.0,0.00189881,0,,,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,1.0,,Ogulcan Ülgün,,,,,,,,,,,,
12528244,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,3.0,,1.0,,0.0,,,3.0,,,,10.0,4.0,6.6,3.0,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,10.0,4.0,6.5,1.0,3.996e-05,0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,
12528244,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528244,away,Konyaspor,Adem Eren Kabak,adem-eren-kabak,A. E. Kabak,M,16,185,24,M,1016473,EUR,976579200,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
