match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goodHighClaim,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed
12421233,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,40.0,28.0,20.0,9.0,0.0,20.0,26.0,8.0,14.0,3.0,2.0,3.0,90.0,45.0,7.3,12.0,0.00196568,0,0.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421233,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,42.0,36.0,6.0,5.0,0.0,15.0,17.0,22.0,29.0,1.0,,,89.0,69.0,7.5,10.0,0.161203,1,,z.elouahdi,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0462,3.0,,,,,,,,,,,,,,,,,
12421233,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,59.0,54.0,1.0,,0.0,42.0,45.0,12.0,14.0,9.0,,,90.0,79.0,7.5,7.0,0.00431616,0,,,,,2.0,2.0,4.0,8.0,1.0,,,6.0,,1.0,,,5.0,4.0,1.0,1.0,,,,,,,,,,,,,
12421233,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,57.0,53.0,7.0,5.0,0.0,42.0,43.0,12.0,15.0,4.0,,,90.0,73.0,7.3,5.0,0.266774,0,,,1.0,1.0,4.0,,6.0,,,,,7.0,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,
12421233,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,45.0,39.0,5.0,1.0,0.0,19.0,19.0,20.0,27.0,8.0,,,90.0,72.0,7.0,14.0,0.0259802,1,,joriskayembe23,1.0,,1.0,1.0,6.0,5.0,4.0,1.0,,1.0,,1.0,0.0723,1.0,,,2.0,1.0,,3.0,3.0,,,,,,,,,,
12421233,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,False,45.0,39.0,3.0,3.0,0.0,23.0,26.0,16.0,19.0,8.0,,,90.0,62.0,7.2,8.0,0.0138376,0,,,,,2.0,,8.0,8.0,1.0,,,,,4.0,,,4.0,2.0,,3.0,1.0,2.0,1.0,,,,,,,,,,
12421233,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,75.0,62.0,8.0,2.0,0.0,26.0,30.0,37.0,48.0,8.0,,,90.0,93.0,7.5,17.0,0.0899225,0,,,3.0,1.0,,5.0,1.0,9.0,1.0,,,2.0,2.0,,,2.0,2.0,2.0,1.0,2.0,,,,True,,,,,,,,,
12421233,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,23,23,False,36.0,28.0,7.0,5.0,0.0,11.0,13.0,18.0,27.0,3.0,,,69.0,47.0,7.0,14.0,0.203138,1,,,4.0,1.0,1.0,,2.0,1.0,,1.0,,,,,0.0142,2.0,,,2.0,,,2.0,1.0,,,,,,,,,,
12421233,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,24.0,19.0,4.0,4.0,0.0,3.0,4.0,18.0,29.0,1.0,,,69.0,56.0,7.3,20.0,0.151416,2,,,9.0,2.0,,,6.0,7.0,5.0,2.0,,1.0,,,0.0747,3.0,2.0,,1.0,3.0,,3.0,2.0,,,,,,,,,,
12421233,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,M,7,7,False,32.0,26.0,,,0.0,11.0,12.0,16.0,22.0,4.0,,,90.0,65.0,7.1,20.0,0.201971,2,,,2.0,1.0,,,7.0,7.0,5.0,1.0,,,,1.0,0.061,2.0,4.0,1.0,4.0,3.0,,1.0,,,1.0,1.0,,,,,,,
