match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_goalAssist,stat_outfielderBlock,stat_clearanceOffLine
10390115,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,False,27.0,22.0,9.0,4.0,19.0,21.0,3.0,6.0,1.0,7.0,1.0,2.0,1.0,1.0,90.0,36.0,6.6,5.0,0.0,0.0,0.00069192,0,-0.7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390115,home,Olympique Lyonnais,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,71.0,63.0,4.0,2.0,30.0,32.0,35.0,43.0,6.0,9.0,1.0,,,,90.0,94.0,7.0,12.0,0.0,0.0,0.19222,0,,malogst,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,,
10390115,home,Olympique Lyonnais,Thiago Mendes,,,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,D,23,23,False,69.0,58.0,5.0,1.0,32.0,34.0,26.0,35.0,1.0,1.0,,,,,90.0,81.0,6.9,12.0,0.0,0.0,0.012617,0,,,,,1.0,3.0,1.0,,,,6.0,,,,1.0,,1.0,4.0,,,,,,,,,,,
10390115,home,Olympique Lyonnais,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,70.0,59.0,4.0,2.0,38.0,41.0,21.0,29.0,3.0,6.0,1.0,,,,90.0,79.0,6.8,11.0,0.0,0.0,0.019829,0,,,,,1.0,2.0,,,,,2.0,1.0,,1.0,1.0,,1.0,3.0,,,,,,,,,,,
10390115,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,58.0,47.0,1.0,1.0,22.0,25.0,25.0,35.0,7.0,2.0,3.0,,,,90.0,87.0,7.1,14.0,0.0,0.0,0.0308352,0,,tagliafico3,2.0,,1.0,2.0,,,,,3.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
10390115,home,Olympique Lyonnais,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,15,15,False,30.0,29.0,,,6.0,6.0,23.0,25.0,4.0,4.0,3.0,,,,68.0,45.0,6.5,7.0,0.0532,0.0,0.0567375,2,,,1.0,,,7.0,1.0,1.0,3.0,,,2.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,
10390115,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,95.0,85.0,7.0,4.0,39.0,43.0,46.0,52.0,7.0,10.0,5.0,,,,90.0,111.0,7.4,14.0,0.0676,0.0,0.0342025,3,,,,,2.0,2.0,,,,,2.0,4.0,4.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,
10390115,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,66.0,59.0,5.0,4.0,12.0,13.0,47.0,54.0,2.0,4.0,1.0,,,,90.0,80.0,7.3,11.0,0.1913,0.121,0.238882,2,,,1.0,,4.0,11.0,2.0,1.0,1.0,1.0,,1.0,2.0,,4.0,4.0,,,,1.0,1.0,1.0,,,,,,,
10390115,home,Olympique Lyonnais,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,11,11,False,35.0,30.0,,,7.0,7.0,23.0,33.0,5.0,2.0,1.0,,,,68.0,53.0,7.6,12.0,1.2378,0.8568,0.0389882,4,,Tete,5.0,,1.0,3.0,1.0,,4.0,3.0,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,1.0,2.0,,,,,
10390115,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,21.0,15.0,1.0,,2.0,4.0,14.0,20.0,4.0,3.0,2.0,,,,86.0,36.0,7.0,10.0,0.2771,0.0789,0.188392,2,,lacazettealex,3.0,1.0,2.0,5.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,3.0,,,,,,2.0,,,True,1.0,,,
