match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,player_firstName,stat_outfielderBlock,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,player_lastName,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
13788130,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,False,6.0,3.0,1.0,,0.0,,,3.0,6.0,1.0,2.0,2.0,,,76.0,11.0,7.1,4.0,0.00319992,3,,,,4.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,1.1327,,,,2.0,,1.0,1.0134,,,,,1.0,,,,,,
13788130,home,Botafogo,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178,1314,M,1494695,EUR,1108512000,F,16,16,True,10.0,8.0,1.0,,0.0,3.0,3.0,5.0,7.0,,,,,,29.0,14.0,6.2,3.0,0.0101284,1,,,,4.0,,,1.0,,,,,,,,1.0,,2.0,,,0.0666,,,,1.0,,,0.1389,,,,,1.0,,,,,,
13788130,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,1.0,,,,14.0,8.0,6.7,1.0,0.00319426,1,,,,2.0,,,,,,,,1.0,1.0,1.0,,,2.0,,,0.0156,,,,1.0,,,0.0552,,,,,,,,,,,
13788130,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,1.0,,,9.0,10.0,6.2,2.0,0.00189596,0,,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,True,17.0,17.0,3.0,3.0,0.0,10.0,10.0,7.0,7.0,,1.0,1.0,,,9.0,20.0,6.8,1.0,0.00611237,0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Vinicius Lima Serafim,vinicius-lima-serafim,V. L. Serafim,D,3,185,194,M,1587942,EUR,1084665600,D,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Vinicius,,,,,,,,,,,,Lima Serafim,,,,,
13788130,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Kauan Lindes,kauan-lindes,K. Lindes,M,77,180,273,M,1650031,EUR,1069977600,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kauan Lindes,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Newton,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Rwan Cruz,rwan-cruz,Rwan Cruz,F,12,187,1041,M,1180918,EUR,990316800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rwan Cruz,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Kayke,kayke,Kayke,F,99,178,447,M,1631272,EUR,1150675200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kayke,,,,,,,,,,,,,,,,,
13788130,home,Botafogo,Elias Manoel,elias-manoel,E. Manoel,F,7,176,650,M,1066681,EUR,1007078400,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Elias Manoel,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,False,21.0,15.0,10.0,4.0,0.0,13.0,14.0,2.0,7.0,1.0,1.0,13.0,3.0,7.0,90.0,40.0,7.5,6.0,0.00045068,0,-0.0558,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,2.0,
13788130,away,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,46.0,39.0,5.0,1.0,1.0,26.0,27.0,13.0,19.0,2.0,3.0,8.0,,,89.0,59.0,6.4,13.0,0.104044,0,,2.0,1.0,3.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,25.0,25.0,3.0,3.0,0.0,21.0,21.0,4.0,4.0,1.0,2.0,2.0,,,90.0,32.0,6.4,,0.00110904,1,,,,3.0,,,,,2.0,,,,,,2.0,1.0,1.0,,1.0,0.0124,,1.0,,,1.0,,,,True,,,,,,,,,
13788130,away,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,31.0,28.0,6.0,3.0,0.0,20.0,21.0,8.0,10.0,,3.0,4.0,,,90.0,45.0,6.4,3.0,0.00610546,0,,,,3.0,,,1.0,1.0,8.0,,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,False,35.0,27.0,1.0,,0.0,14.0,17.0,13.0,18.0,,5.0,4.0,,,90.0,61.0,6.5,12.0,0.0132034,1,,2.0,,2.0,,1.0,,,4.0,,,3.0,2.0,,1.0,,,1.0,2.0,0.0266,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,28.0,24.0,4.0,1.0,0.0,20.0,20.0,4.0,8.0,1.0,6.0,3.0,,,73.0,40.0,7.0,6.0,0.00151435,0,,1.0,,2.0,,,2.0,2.0,1.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,29.0,26.0,3.0,1.0,0.0,15.0,15.0,11.0,14.0,,9.0,4.0,,,80.0,46.0,6.8,6.0,0.00718838,0,,,,4.0,1.0,,3.0,2.0,2.0,1.0,,3.0,2.0,2.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,1.0
13788130,away,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,42.0,37.0,1.0,,0.0,20.0,21.0,17.0,21.0,3.0,4.0,5.0,,,90.0,58.0,6.5,11.0,0.0162632,1,,2.0,,3.0,,1.0,2.0,,3.0,1.0,,,,1.0,,1.0,,1.0,1.0,0.0208,,1.0,,,,,,,,,,,,,,,,
13788130,away,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,30.0,27.0,,,1.0,15.0,16.0,12.0,14.0,,2.0,2.0,,,73.0,39.0,6.8,8.0,0.203101,0,,1.0,1.0,6.0,,3.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
13788130,away,Ceará,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,7,7,False,20.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,13.0,,1.0,1.0,,,80.0,33.0,6.2,10.0,0.0102677,3,,2.0,,5.0,1.0,,2.0,,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,0.0773,,,,1.0,1.0,,0.0706,,,,,,,,,,,
13788130,away,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,20.0,15.0,1.0,1.0,0.0,10.0,10.0,5.0,10.0,3.0,4.0,1.0,,,90.0,33.0,8.5,12.0,0.0217913,3,,,,4.0,,1.0,,,,,,,,6.0,,2.0,3.0,1.0,1.0,0.4504,,,,2.0,,2.0,1.2506,,,,3.0,,,,,,,
13788130,away,Ceará,Lourenço,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,16.0,13.0,3.0,2.0,0.0,5.0,7.0,8.0,9.0,,,1.0,,,17.0,18.0,6.5,3.0,0.0954321,0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,9.0,7.0,1.0,1.0,0.0,,,7.0,9.0,,1.0,,,,17.0,12.0,6.7,3.0,0.00530582,0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,9.0,8.0,1.0,,0.0,5.0,5.0,3.0,4.0,,2.0,2.0,,,10.0,12.0,6.9,1.0,0.0017749,0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Lelê,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,4.0,3.0,,,0.0,,,3.0,4.0,2.0,2.0,1.0,,,10.0,8.0,6.6,3.0,0.00213776,0,,,,2.0,,1.0,,,2.0,,,,,,1.0,,,,,,Lelê,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Fernandinho,fernandinho,Fernandinho,M,11,174,370,M,871219,EUR,869270400,F,77,77,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,,,10.0,6.0,6.4,2.0,0.00050299,0,,1.0,,2.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Bruno Ferreira,bruno-ferreira,B. Ferreira,G,94,197,350,M,1066241,EUR,763776000,G,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Bruno Ferreira,,,,,,,,,,,,Ventura Diniz,,,,,
13788130,away,Ceará,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Ramon Menezes,ramon,R. Menezes,D,40,186,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788130,away,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Guilherme Luiz,,,,,,,,,,,,,,,,,
