match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_punches,stat_goals,stat_penaltyMiss
13981534,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,False,36.0,26.0,16.0,7.0,0.0,21.0,24.0,5.0,12.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,42.0,6.5,10.0,0.00419313,0.6878,0,-0.032,0.1,0.02,-0.56,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981534,home,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185.0,508,M,1136399,EUR,1048377600,D,13,13,False,35.0,27.0,12.0,6.0,0.0,20.0,21.0,7.0,14.0,3.0,6.0,1.0,,,,,,,90.0,49.0,5.7,10.0,0.0113285,,1,,0.19,0.08,-0.26,,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.1678,-0.65,,,,,,,,,,,,,,,,,,,
13981534,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,False,28.0,23.0,4.0,1.0,0.0,18.0,19.0,5.0,9.0,4.0,4.0,,,,,,,,90.0,39.0,5.8,8.0,0.00616541,,0,,0.06,0.03,-0.57,,2.0,3.0,6.0,4.0,2.0,,,,2.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
13981534,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192.0,1946,M,892979,EUR,949881600,D,28,28,False,52.0,44.0,8.0,5.0,0.0,34.0,38.0,10.0,14.0,3.0,5.0,,,,,,,,90.0,70.0,6.8,10.0,0.0202045,,0,,0.1,0.13,-0.56,,,1.0,2.0,9.0,2.0,,,,1.0,,3.0,,2.0,,,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,
13981534,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,M,19,19,False,12.0,9.0,2.0,2.0,0.0,3.0,5.0,6.0,7.0,,3.0,,,,,,,,63.0,27.0,6.5,9.0,0.00723664,,0,,0.18,0.1,-0.22,,1.0,1.0,5.0,4.0,1.0,,,,1.0,,2.0,2.0,1.0,4.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
13981534,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,904887,EUR,954892800,M,32,32,False,14.0,7.0,1.0,,0.0,2.0,5.0,5.0,9.0,2.0,5.0,,,,,,,,71.0,30.0,6.0,14.0,0.00337514,,3,,-0.1,0.08,-0.12,,1.0,1.0,4.0,3.0,,1.0,1.0,,1.0,,1.0,,1.0,3.0,0.7324,-0.66,,,7.0,,,,,2.0,0.3064,,,,,,,,,,
13981534,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,227894,EUR,803692800,M,8,8,False,19.0,13.0,4.0,2.0,0.0,7.0,9.0,6.0,10.0,,4.0,,,,,,,,90.0,28.0,6.8,8.0,0.0258566,,0,,0.12,0.05,-0.1,,1.0,1.0,1.0,6.0,,,,,,,3.0,2.0,2.0,,,,,,,,,2.0,,,,True,,,,,,,,,
13981534,home,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189.0,2507,M,1444690,EUR,1042502400,M,14,14,False,28.0,18.0,1.0,1.0,0.0,8.0,12.0,10.0,16.0,2.0,3.0,,,,,,,,90.0,53.0,7.5,19.0,0.392043,,2,,0.59,0.45,-0.2,,1.0,1.0,6.0,6.0,1.0,,1.0,,1.0,,,4.0,2.0,,0.1112,-0.14,3.0,1.0,2.0,4.0,3.0,,,,,,1.0,1.0,1.0,,,,,,
13981534,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,11,11,False,24.0,21.0,1.0,,0.0,14.0,14.0,7.0,10.0,1.0,3.0,,,,,,,,71.0,42.0,6.7,9.0,0.214649,,1,,0.39,0.03,-0.1,,1.0,,3.0,1.0,,,,,2.0,,1.0,1.0,,2.0,0.0173,-0.06,,2.0,4.0,,,1.0,,1.0,0.0358,,1.0,1.0,,,,,,,
13981534,home,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9127,M,864898,EUR,930873600,F,10,10,False,8.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,,,,,,,,,,64.0,31.0,6.5,16.0,0.00966415,,1,,-0.21,0.1,-0.04,,1.0,,9.0,6.0,1.0,,,,,,3.0,4.0,1.0,2.0,0.0729,-0.28,4.0,1.0,5.0,3.0,2.0,3.0,,,,,,,1.0,nicolozaniolo,1.0,,,,
