match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_aerialWon,stat_duelWon,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10407318,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,28.0,21.0,16.0,9.0,20.0,22.0,1.0,6.0,2.0,7.0,2.0,90.0,33.0,6.4,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,45.0,37.0,4.0,1.0,20.0,23.0,17.0,22.0,1.0,3.0,,66.0,57.0,6.2,11.0,0,,,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,59,59,False,74.0,64.0,10.0,6.0,46.0,51.0,18.0,23.0,3.0,8.0,,90.0,85.0,7.1,11.0,1,,,2.0,2.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,55.0,47.0,5.0,3.0,27.0,32.0,20.0,24.0,2.0,6.0,,90.0,76.0,6.6,12.0,0,,,5.0,5.0,,1.0,2.0,3.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,M,2,2,False,41.0,24.0,3.0,1.0,7.0,12.0,17.0,34.0,1.0,3.0,,90.0,64.0,6.6,23.0,1,,,2.0,5.0,2.0,,1.0,5.0,2.0,1.0,,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,20.0,15.0,3.0,1.0,3.0,4.0,12.0,17.0,,3.0,,66.0,33.0,6.7,9.0,1,Jean Thierry Lazare,Amani,,3.0,,2.0,,4.0,,,,,1.0,1.0,2.0,1.0,,1.0,3.0,jtl_amani_8,1.0,,,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,20,20,False,55.0,43.0,5.0,2.0,21.0,27.0,22.0,28.0,3.0,7.0,,90.0,71.0,6.8,15.0,0,,,1.0,5.0,,2.0,3.0,5.0,,,,3.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,879,M,829643,EUR,749347200,M,10,10,False,71.0,61.0,4.0,4.0,24.0,28.0,39.0,58.0,,10.0,,89.0,102.0,8.2,26.0,2,,,1.0,3.0,1.0,2.0,,4.0,1.0,,1.0,,2.0,,1.0,15.0,1.0,1.0,1.0,,,,1.0,True,2.0,1.0,1.0,,,,,,
10407318,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,54.0,44.0,2.0,,17.0,18.0,29.0,40.0,,7.0,,90.0,96.0,6.3,31.0,2,,,1.0,15.0,10.0,7.0,,6.0,3.0,,1.0,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,5.0,,1.0,,2.0,1.0,,,,,,,
10407318,home,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,54789,M,1110842,EUR,1009843200,F,11,11,False,18.0,11.0,2.0,2.0,2.0,3.0,10.0,22.0,,6.0,,90.0,38.0,7.1,16.0,1,,,,8.0,3.0,1.0,,5.0,3.0,,,,2.0,2.0,4.0,7.0,2.0,,,simon.adingra,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,,
