match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_wonTackle,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot
12514032,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,38.0,30.0,15.0,7.0,0.0,27.0,28.0,3.0,10.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,90.0,47.0,7.8,8.0,0.00121536,0,1.3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514032,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,42.0,35.0,7.0,1.0,0.0,27.0,30.0,8.0,13.0,2.0,,3.0,1.0,,,,90.0,55.0,6.7,9.0,0.0118418,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0297,,,,,,,,,,,,,,,,,,,,
12514032,home,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,67.0,59.0,12.0,9.0,1.0,45.0,47.0,14.0,20.0,3.0,2.0,4.0,,,,,90.0,75.0,8.1,9.0,0.251429,0,,,1.0,,,,2.0,,,,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,
12514032,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,69.0,62.0,3.0,,0.0,52.0,53.0,10.0,16.0,2.0,3.0,3.0,,,,,90.0,78.0,7.0,9.0,0.00995084,0,,,3.0,,,3.0,,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,
12514032,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,78.0,66.0,10.0,5.0,1.0,40.0,44.0,26.0,35.0,4.0,5.0,6.0,,,,,90.0,97.0,7.9,16.0,0.698781,0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
12514032,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,False,32.0,26.0,2.0,1.0,0.0,17.0,18.0,9.0,14.0,2.0,1.0,2.0,,,,,70.0,39.0,7.0,6.0,0.0384988,2,,,3.0,,2.0,2.0,,,3.0,0.133,,,,,,1.0,1.0,,2.0,,,,,,,,,,,
12514032,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,False,42.0,39.0,1.0,,0.0,25.0,25.0,14.0,18.0,,2.0,7.0,,,,,82.0,52.0,6.8,5.0,0.0401039,0,,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,
12514032,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,26.0,26.0,2.0,2.0,0.0,13.0,13.0,14.0,16.0,1.0,2.0,4.0,,,,,90.0,42.0,7.8,5.0,0.127082,1,,3.0,3.0,,,1.0,1.0,2.0,2.0,0.5208,,,,,,,3.0,1.0,,1.0,True,1.0,1.0,1.0,0.4503,,,,,
12514032,home,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,False,26.0,21.0,2.0,2.0,0.0,6.0,7.0,18.0,23.0,4.0,,5.0,3.0,,,,62.0,42.0,7.9,10.0,0.160521,2,,4.0,5.0,,1.0,,1.0,,,0.8126,,,2.0,,,,2.0,1.0,,,,3.0,1.0,1.0,0.2876,2.0,,,,
12514032,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,M,77,77,False,26.0,16.0,1.0,,1.0,8.0,9.0,8.0,18.0,5.0,2.0,4.0,1.0,,,,70.0,47.0,8.9,15.0,0.493742,3,,1.0,5.0,2.0,,,2.0,2.0,,0.4901,Gabriel Martínez,,3.0,2.0,1.0,,2.0,1.0,,1.0,,,3.0,1.0,1.0916,1.0,1.0,,,
