match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_bigChanceCreated,stat_keyPass,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside
11352424,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,42.0,24.0,35.0,17.0,10.0,11.0,14.0,31.0,1.0,12.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,51.0,7.6,18.0,0.0195156,0,0.6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352424,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,15.0,10.0,3.0,1.0,5.0,6.0,5.0,12.0,4.0,1.0,1.0,,,,,,67.0,33.0,7.1,9.0,0.0475963,0,,True,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352424,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,21.0,14.0,6.0,2.0,8.0,10.0,6.0,11.0,4.0,3.0,,,,,,,90.0,42.0,7.3,10.0,0.0448721,1,,,,,,3.0,4.0,2.0,,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0218,,,,,,,,,,,,,,
11352424,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,35.0,27.0,6.0,2.0,18.0,22.0,9.0,13.0,8.0,3.0,1.0,,,,,,90.0,48.0,7.6,9.0,0.464787,1,,,,,,7.0,1.0,1.0,,1.0,,6.0,,,,1.0,,,0.2003,1.0,1.0,,,,,,,,,,,,
11352424,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,25.0,24.0,5.0,4.0,15.0,16.0,9.0,12.0,2.0,6.0,1.0,,,,,,90.0,43.0,7.0,6.0,0.00649221,0,,,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,
11352424,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,M,18,18,False,27.0,16.0,5.0,,3.0,4.0,16.0,29.0,7.0,6.0,1.0,,,,,,90.0,44.0,7.2,14.0,0.230683,2,,,6.0,,,1.0,1.0,5.0,5.0,,1.0,1.0,7.0,2.0,,,,,0.1189,,2.0,4.0,3.0,2.0,,,,,,,,,
11352424,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,33.0,30.0,1.0,,17.0,17.0,13.0,18.0,3.0,4.0,,,,,,,90.0,49.0,7.6,9.0,0.0221228,3,,,2.0,1.0,,1.0,,3.0,1.0,3.0,1.0,,4.0,,,1.0,,,0.5332,,2.0,2.0,,1.0,1.0,1.0,0.5684,,,,,,
11352424,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,38.0,32.0,5.0,4.0,12.0,12.0,20.0,27.0,5.0,6.0,,,,,,,90.0,53.0,7.0,8.0,0.0403812,3,,,1.0,1.0,,,1.0,4.0,4.0,,,1.0,9.0,3.0,,1.0,,,0.1921,,1.0,5.0,,2.0,,,,,,,,,
11352424,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,30.0,24.0,3.0,1.0,14.0,15.0,14.0,30.0,1.0,9.0,,,,,,,90.0,64.0,8.7,20.0,0.426863,2,,,15.0,1.0,,1.0,1.0,1.0,,1.0,,,3.0,1.0,,1.0,,,0.2234,1.0,4.0,1.0,4.0,,1.0,1.0,0.0969,Dwight,McNeil,1.0,,,
11352424,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,False,19.0,17.0,,,3.0,3.0,15.0,19.0,5.0,5.0,,,,,,,90.0,35.0,7.5,8.0,0.332903,2,,,3.0,3.0,3.0,1.0,,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,,,,0.1635,,3.0,1.0,1.0,2.0,,,,,,,,,
