match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,player_firstName,player_lastName,stat_goalAssist,stat_challengeLost,stat_goals,stat_punches,stat_totalOffside
11396269,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,14.0,8.0,3.0,1.0,4.0,4.0,4.0,11.0,,,,,,88.0,24.0,6.9,13.0,0.00405062,1,,5.0,,9.0,1.0,1.0,,,,,,,5.0,1.0,2.0,0.0414,1.0,,,,1.0,,,1.0,0.2683,,,,,,1.0,1.0,,
11396269,home,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,True,11.0,8.0,1.0,,4.0,4.0,4.0,7.0,4.0,,,,,22.0,18.0,6.7,4.0,0.00662448,1,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0099,,,1.0,,,,,,,,,,,,1.0,,,
11396269,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,7.0,3.0,,,,,3.0,7.0,,,,,,22.0,13.0,6.8,5.0,0.00288498,1,,1.0,,1.0,2.0,1.0,,2.0,,,1.0,,1.0,,,0.0608,,,,,,,,1.0,0.2347,,1.0,,,,,,,
11396269,home,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,4.0,1.0,1.0,,,,1.0,4.0,,,,,,14.0,4.0,6.5,3.0,0.0199942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,1.0,1.0,,,,,2.0,2.0,,,,,,2.0,4.0,,1.0,0.0164356,0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11396269,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,home,1. FSV Mainz 05,Tim Muller,muller-tim,T. Muller,D,39,184,24,M,1494445,EUR,1095897600,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,home,1. FSV Mainz 05,Maxim Dal,maxim-dal,M. Dal,D,47,185,133,M,1418701,EUR,1138233600,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maxim Dal,,,,,,
11396269,home,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,43.0,37.0,12.0,7.0,32.0,36.0,5.0,7.0,8.0,2.0,3.0,,,90.0,53.0,7.1,7.0,0.00173969,0,-0.0504,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11396269,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,False,24.0,19.0,2.0,,8.0,12.0,11.0,13.0,,,,,,45.0,33.0,6.9,6.0,0.00504309,0,,,,,2.0,,,3.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,61.0,54.0,8.0,2.0,33.0,36.0,21.0,25.0,5.0,,,,,90.0,74.0,7.1,7.0,0.0324599,1,,2.0,2.0,2.0,2.0,,1.0,5.0,1.0,2.0,,,,,,0.0505,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,65.0,52.0,8.0,2.0,33.0,39.0,19.0,27.0,1.0,,,,,90.0,76.0,7.1,14.0,0.0105285,1,,1.0,4.0,3.0,8.0,,1.0,4.0,1.0,,4.0,4.0,,,1.0,0.0197,,,,,1.0,,,,,,,,,,1.0,,,
11396269,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,58.0,47.0,4.0,1.0,31.0,36.0,16.0,23.0,6.0,,,,,90.0,96.0,7.4,18.0,0.0102238,1,,,2.0,3.0,9.0,,1.0,8.0,1.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0223,,,,,1.0,,,,,1.0,,,,,,,,
11396269,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,33.0,29.0,4.0,3.0,10.0,11.0,19.0,22.0,7.0,,,,,89.0,46.0,6.9,8.0,0.0272595,1,,3.0,1.0,8.0,3.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,3.0,0.1106,2.0,,,,,,,1.0,0.1817,2.0,,,,,,,,2.0
11396269,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,40.0,36.0,4.0,3.0,15.0,17.0,21.0,23.0,4.0,,,,,90.0,54.0,7.1,6.0,0.026108,0,,,,4.0,5.0,,,3.0,1.0,,3.0,1.0,1.0,2.0,2.0,,2.0,,,True,,,,,,1.0,,,,,1.0,,,
11396269,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,25.0,15.0,1.0,,6.0,9.0,10.0,17.0,5.0,,,,,79.0,32.0,6.8,11.0,0.163596,2,,,1.0,2.0,4.0,,,,,,,,1.0,3.0,2.0,0.1449,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0532,,,,,1.0,,,,
11396269,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,27.0,21.0,2.0,1.0,5.0,6.0,22.0,32.0,5.0,,,,,90.0,59.0,7.5,18.0,0.407267,1,,,1.0,5.0,3.0,4.0,,,1.0,1.0,2.0,1.0,,,1.0,0.0237,6.0,,1.0,,11.0,6.0,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,12.0,8.0,,,2.0,3.0,6.0,9.0,3.0,,,,,90.0,27.0,6.4,9.0,0.014144,2,,4.0,3.0,11.0,6.0,1.0,1.0,3.0,1.0,,1.0,,1.0,2.0,3.0,0.1273,,,,,,,1.0,1.0,0.4661,3.0,,,,,,,,2.0
11396269,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,F,19,19,False,21.0,12.0,,,2.0,4.0,10.0,18.0,4.0,,,,,78.0,40.0,7.3,15.0,0.123656,2,,1.0,1.0,7.0,3.0,2.0,,4.0,,,1.0,,1.0,1.0,1.0,0.2738,1.0,1.0,,,1.0,,,2.0,0.756,2.0,,,,,1.0,1.0,,
11396269,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,23.0,17.0,1.0,,9.0,12.0,8.0,11.0,,,,,,45.0,40.0,6.5,10.0,0.00324461,1,,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,0.0198,,,,,,,,,,2.0,1.0,,,,,,,1.0
11396269,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,3.0,2.0,,,,,2.0,4.0,,,,,,12.0,5.0,6.7,2.0,0.00322702,0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,True,10.0,6.0,,,,,6.0,10.0,1.0,,,,,11.0,14.0,6.9,4.0,0.0608906,0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,7.0,,2.0,0.00013155,2,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,0.2236,,,1.0,,,,,,,2.0,1.0,Grant-Leon Ranos,,,,,,
11396269,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396269,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
