match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_errorLeadToAShot,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_expectedGoalsOnTarget,stat_fouls,stat_goals,stat_clearanceOffLine
12499571,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,41.0,26.0,27.0,12.0,0.0,20.0,24.0,6.0,17.0,12.0,2.0,1.0,2.0,2.0,2.0,90.0,50.0,7.0,15.0,0.00334095,0,0.8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499571,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,38.0,25.0,6.0,,0.0,13.0,19.0,12.0,19.0,3.0,,,,,,90.0,66.0,7.4,19.0,0.032962,2,,4.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,0.3729,1.0,,,,,,,,,,,,,,,,,,
12499571,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,False,42.0,40.0,1.0,1.0,0.0,35.0,37.0,5.0,5.0,5.0,,,,,,90.0,55.0,7.3,2.0,0.017234,0,,2.0,,2.0,6.0,,,,,3.0,,1.0,2.0,2.0,,,2.0,,,4.0,,,,,,,,,,,,,,,
12499571,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,50.0,41.0,4.0,2.0,0.0,27.0,28.0,14.0,22.0,4.0,,,,,,45.0,57.0,6.5,11.0,0.0048565,0,,,2.0,2.0,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12499571,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,40.0,30.0,1.0,,0.0,13.0,15.0,19.0,34.0,3.0,,,,,,90.0,61.0,6.7,20.0,0.1039,0,,,,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,2.0,1.0,,True,9.0,2.0,1.0,1.0,,,,,,,
12499571,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,30.0,23.0,,,0.0,11.0,11.0,12.0,19.0,2.0,,,,,,90.0,47.0,7.1,10.0,0.0668013,2,,7.0,4.0,9.0,9.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,0.1144,1.0,,,2.0,1.0,3.0,,,,,,,2.0,1.0,,,,,
12499571,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,30.0,25.0,,,0.0,17.0,19.0,8.0,11.0,3.0,,,,,,45.0,40.0,7.0,7.0,0.00376354,0,,,1.0,1.0,7.0,1.0,,,,,,,3.0,2.0,1.0,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,
12499571,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,26.0,17.0,3.0,2.0,0.0,6.0,10.0,11.0,17.0,3.0,,,,,,80.0,53.0,7.2,14.0,0.0598642,7,,1.0,1.0,3.0,6.0,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.1885,,,,2.0,,3.0,,,1.0,,,,2.0,1.0,doanritsu,1.0376,,,
12499571,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,5.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,,,,39.0,16.0,6.6,4.0,0.00271205,2,,6.0,,8.0,2.0,,,,1.0,,,,2.0,2.0,2.0,0.0995,,,,,,1.0,,,1.0,,,,,1.0,,0.5587,2.0,,
12499571,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,55.0,49.0,2.0,,1.0,20.0,20.0,34.0,42.0,6.0,,,,,,90.0,78.0,8.8,12.0,0.835708,5,,,,3.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.4208,6.0,,,1.0,1.0,3.0,,,7.0,5.0,3.0,,2.0,4.0,,,,,
