match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_wonTackle,stat_outfielderBlock,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_totalOffside
10438092,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,28.0,24.0,14.0,10.0,22.0,24.0,2.0,4.0,1.0,1.0,3.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,40.0,7.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438092,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,35.0,30.0,1.0,,13.0,16.0,18.0,26.0,,4.0,,4.0,,,,,,,87.0,65.0,6.9,14.0,2,,,1.0,7.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,
10438092,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,73.0,66.0,7.0,3.0,41.0,42.0,25.0,31.0,2.0,5.0,1.0,7.0,,,,,,,90.0,84.0,7.3,7.0,0,,,,,,4.0,5.0,1.0,,,,1.0,3.0,,,1.0,True,2.0,,,,,,,,,
10438092,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,False,64.0,57.0,7.0,6.0,35.0,36.0,22.0,28.0,,,5.0,2.0,,,,,,,90.0,72.0,7.3,7.0,0,,,,,,1.0,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,
10438092,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,22,22,False,46.0,43.0,2.0,2.0,12.0,12.0,34.0,41.0,,,,4.0,,,,,,,59.0,62.0,7.0,8.0,0,,,,7.0,3.0,,2.0,,,,,,,,1.0,3.0,,,,1.0,1.0,,,,,,
10438092,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,56.0,44.0,2.0,2.0,11.0,16.0,33.0,42.0,1.0,6.0,,8.0,,,,,,,90.0,76.0,7.9,19.0,2,,,,2.0,,2.0,8.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,4.0,,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,,
10438092,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,False,51.0,43.0,6.0,6.0,16.0,18.0,27.0,34.0,3.0,4.0,4.0,6.0,,,,,,,88.0,69.0,7.1,10.0,4,,,,1.0,,1.0,8.0,2.0,1.0,1.0,2.0,2.0,,,4.0,,,,,1.0,,1.0,1.0,,,,
10438092,home,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,,247773,EUR,669513600,M,8,8,False,56.0,50.0,5.0,5.0,12.0,12.0,38.0,48.0,1.0,4.0,1.0,5.0,,,,,,,90.0,81.0,6.8,18.0,1,,,,4.0,,,6.0,2.0,1.0,1.0,,4.0,2.0,,2.0,,,1.0,,2.0,,1.0,,,3.0,1.0,
10438092,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,33.0,26.0,2.0,1.0,6.0,7.0,20.0,29.0,,2.0,2.0,1.0,,,,,,,88.0,49.0,6.4,14.0,1,,,,3.0,,,3.0,1.0,2.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,
10438092,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,29.0,28.0,1.0,1.0,11.0,11.0,17.0,19.0,,1.0,,5.0,,,,,,,90.0,40.0,7.1,8.0,1,,,,1.0,,,4.0,,2.0,,,1.0,,1.0,2.0,,,,,1.0,,,1.0,1.0,3.0,,1.0
