match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_fouls,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12499704,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,21.0,19.0,4.0,2.0,0.0,18.0,20.0,1.0,1.0,7.0,1.0,2.0,90.0,27.0,6.6,2.0,0.00100994,0,-1.2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,65.0,62.0,,,0.0,44.0,45.0,18.0,20.0,3.0,,,72.0,72.0,6.8,3.0,0.0134615,0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,102.0,97.0,9.0,6.0,0.0,70.0,72.0,28.0,31.0,13.0,,,90.0,120.0,7.3,8.0,0.0617534,0,,,1.0,2.0,6.0,1.0,1.0,5.0,2.0,True,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,98.0,92.0,4.0,4.0,0.0,54.0,56.0,38.0,42.0,6.0,,,90.0,111.0,6.9,7.0,0.0479671,0,,2.0,2.0,3.0,6.0,2.0,,2.0,,,,,,3.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,56.0,43.0,1.0,1.0,0.0,15.0,18.0,29.0,41.0,4.0,,,90.0,90.0,7.4,21.0,0.186381,2,,1.0,,6.0,8.0,,,5.0,3.0,,3.0,1.0,,2.0,2.0,1.0,1.0,2.0,,1.0,4.0,2.0,2.0,0.1957,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,46.0,39.0,,,0.0,20.0,23.0,19.0,23.0,3.0,,,64.0,58.0,7.0,10.0,0.0958974,0,,1.0,1.0,5.0,6.0,,,2.0,1.0,,,,1.0,2.0,2.0,3.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,58.0,48.0,8.0,6.0,0.0,24.0,26.0,24.0,34.0,3.0,,,90.0,79.0,8.0,13.0,0.0703528,6,,2.0,2.0,3.0,7.0,1.0,,4.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,5.0,0.5766,1.0,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,68.0,57.0,3.0,1.0,0.0,16.0,18.0,46.0,66.0,5.0,,,90.0,105.0,7.4,31.0,0.641265,2,,1.0,1.0,7.0,4.0,,,,,,16.0,5.0,1.0,,4.0,5.0,2.0,,,1.0,5.0,1.0,,0.0691,1.0,,,1.0,0.1774,,,,,,,,
12499704,home,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,19,19,False,47.0,42.0,,,0.0,19.0,21.0,24.0,31.0,2.0,,,72.0,72.0,7.0,13.0,0.136389,0,,1.0,,3.0,4.0,2.0,,2.0,1.0,,5.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12499704,home,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,20.0,16.0,1.0,1.0,0.0,3.0,4.0,14.0,21.0,4.0,,,82.0,39.0,6.7,13.0,0.0377148,2,,2.0,,6.0,,1.0,,,,,5.0,1.0,,,2.0,1.0,,2.0,,2.0,,,,0.1341,2.0,,,,,1.0,,,,,,,
12499704,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,21.0,14.0,3.0,1.0,0.0,4.0,5.0,11.0,22.0,2.0,,,71.0,35.0,6.8,16.0,0.0870533,1,,1.0,,2.0,,,,,,,6.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,0.021,,,,1.0,0.0469,,,,,,,,
12499704,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,19.0,16.0,,,0.0,5.0,5.0,11.0,14.0,2.0,,,26.0,27.0,6.8,6.0,0.0334976,1,,1.0,1.0,3.0,4.0,,,1.0,,,,,1.0,,1.0,,2.0,1.0,,1.0,,,1.0,0.0308,,Skelly Alvero,,,,,,,,,,,
12499704,home,SV Werder Bremen,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16697,M,1006189,EUR,989625600,D,29,29,True,8.0,8.0,,,0.0,1.0,1.0,8.0,11.0,,,,18.0,21.0,6.7,5.0,0.0150784,1,,,,2.0,1.0,,,,,,4.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,0.0576,1.0,,,,,,issa_kabore_29,,,,,,
12499704,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,19.0,17.0,2.0,,0.0,9.0,9.0,9.0,13.0,2.0,,,18.0,26.0,6.9,5.0,0.0459408,1,,,2.0,,2.0,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,0.1033,1.0,Julian Malatini,,,,,,,,,,,
