match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_wasFouled,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_onTargetScoringAttempt,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11369844,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,False,20.0,19.0,3.0,2.0,19.0,20.0,6.0,1.0,1.0,90.0,26.0,6.9,1.0,0.0,0.0,0.00016341,0,0.1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186.0,92,M,30420,EUR,596678400,D,2,2,False,50.0,48.0,,,21.0,21.0,2.0,,,45.0,59.0,7.0,3.0,0.0,0.0,0.0117776,0,,,,27.0,29.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,128.0,112.0,24.0,15.0,43.0,44.0,8.0,,,90.0,147.0,7.9,20.0,0.4379,0.0,0.0898448,2,,,,69.0,85.0,4.0,1.0,,True,1.0,3.0,2.0,4.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190.0,1098,M,1001858,EUR,1066089600,D,44,44,False,56.0,52.0,6.0,3.0,29.0,30.0,2.0,,,39.0,62.0,6.7,4.0,0.0,0.0,0.00445847,0,,,,23.0,26.0,,1.0,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,34,34,False,94.0,79.0,4.0,2.0,29.0,31.0,8.0,,,90.0,128.0,7.9,22.0,0.0,0.0,0.208248,0,,,,52.0,68.0,6.0,1.0,,,5.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,3.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4699,M,1149127,EUR,1107734400,M,48,48,False,70.0,62.0,2.0,2.0,15.0,18.0,3.0,,,90.0,86.0,7.2,16.0,0.0,0.0,0.120434,0,,Arthur Vermeeren,,47.0,54.0,5.0,,,,2.0,1.0,1.0,4.0,,,,,1.0,1.0,2.0,1.0,,4.0,3.0,,arthurvermeeren,2.0,,,,,,,,,,,,
11369844,home,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180.0,1237,M,1110136,EUR,1020988800,M,27,27,False,75.0,69.0,6.0,4.0,25.0,26.0,11.0,,,90.0,98.0,7.4,10.0,0.0262,0.0,0.0278667,1,,Mandela Keita,,44.0,49.0,11.0,,5.0,,,1.0,1.0,7.0,,,,,3.0,1.0,,,,3.0,2.0,,,3.0,1.0,1.0,2.0,,,,,,,,,
11369844,home,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,M,55,55,False,33.0,29.0,1.0,1.0,5.0,6.0,4.0,,,64.0,38.0,6.8,5.0,0.0,0.0,0.0199145,0,,,,24.0,27.0,4.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,
11369844,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1195,M,904887,EUR,954892800,M,24,24,False,27.0,20.0,2.0,1.0,9.0,12.0,5.0,,,64.0,33.0,6.6,9.0,0.0135,0.0,0.101892,1,,,,11.0,16.0,2.0,,,,1.0,3.0,,5.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,
11369844,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177.0,4201,M,923969,EUR,989452800,M,10,10,False,47.0,42.0,2.0,2.0,8.0,9.0,1.0,,,90.0,75.0,7.6,16.0,0.0388,0.0,0.133139,2,,,,36.0,46.0,6.0,3.0,2.0,,8.0,1.0,,4.0,,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,
