match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_aerialLost,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork
11352637,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,16.0,13.0,,,6.0,6.0,7.0,10.0,,4.0,,,,,90.0,39.0,6.6,14.0,0.2067,0.0,0.135068,2,,,8.0,4.0,2.0,6.0,1.0,1.0,4.0,,,,2.0,,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,
11352637,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,,17.0,11.0,1.0,,5.0,5.0,6.0,13.0,,2.0,,,,,31.0,24.0,6.8,7.0,0.0901,0.0,0.0418442,1,,1.0,2.0,3.0,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,Dango Ouattara,,,,,,1.0,,,,,,,
11352637,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,,16.0,13.0,1.0,1.0,3.0,4.0,10.0,12.0,1.0,2.0,,,,,31.0,25.0,7.1,4.0,0.0,0.0,0.0609158,0,,,2.0,5.0,,1.0,3.0,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11352637,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,,9.0,9.0,,,4.0,4.0,5.0,5.0,,1.0,,,,,15.0,9.0,6.5,,0.0,0.0,0.00549535,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,9.0,8.0,,,1.0,2.0,7.0,7.0,,1.0,,,,,15.0,13.0,6.3,3.0,0.0,0.0,0.0280853,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352637,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,15.0,10.0,6.2,3.0,0.0,0.0,0.00278359,0,,,3.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352637,home,Bournemouth,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,,815202,EUR,864777600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,home,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,,52.0,45.0,12.0,5.0,42.0,46.0,3.0,6.0,,8.0,3.0,1.0,,1.0,90.0,60.0,7.4,7.0,0.0,0.0,0.00072261,0,0.1675,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,
11352637,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,,47.0,36.0,3.0,1.0,21.0,26.0,15.0,21.0,2.0,4.0,,,,,90.0,75.0,8.2,17.0,0.084,0.2267,0.00726412,1,,,3.0,6.0,1.0,1.0,4.0,4.0,1.0,,2.0,,,,,4.0,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,
11352637,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,,47.0,45.0,,,39.0,40.0,6.0,7.0,1.0,5.0,,,,,90.0,51.0,6.9,4.0,0.0,0.0,0.00306127,0,,,2.0,2.0,,,1.0,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
11352637,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,,65.0,60.0,4.0,1.0,54.0,57.0,6.0,8.0,,1.0,,,,,90.0,75.0,7.2,7.0,0.0,0.0,0.00263901,0,,,,3.0,,,3.0,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,,62.0,56.0,4.0,2.0,35.0,38.0,21.0,24.0,2.0,7.0,,,,,69.0,82.0,7.5,8.0,0.123,0.0465,0.104586,2,,,3.0,7.0,,2.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,
11352637,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,True,53.0,47.0,,,16.0,17.0,33.0,39.0,,5.0,,,,,90.0,71.0,9.1,14.0,0.7884,0.9951,0.384069,1,,3.0,5.0,5.0,2.0,2.0,2.0,,4.0,,,,3.0,2.0,1.0,,,,,2.0,,,,,1.0,2.0,,,1.0,1.0,2.0,1.0,,
11352637,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,,61.0,58.0,2.0,2.0,36.0,36.0,22.0,25.0,1.0,1.0,,,,,81.0,73.0,7.2,3.0,0.0,0.0,0.0305416,0,,,4.0,4.0,,,4.0,2.0,,,,,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11352637,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,,24.0,19.0,,,10.0,12.0,9.0,12.0,,3.0,,,,,81.0,39.0,7.2,8.0,0.8404,0.9945,0.020854,2,,,5.0,5.0,2.0,,4.0,1.0,1.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,
11352637,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,,31.0,25.0,3.0,2.0,8.0,10.0,17.0,22.0,,9.0,,,,,76.0,45.0,7.3,9.0,0.9657,1.5083,0.445896,3,,1.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,1.0,1.0,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,1.0,
11352637,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,,16.0,16.0,,,5.0,5.0,11.0,11.0,1.0,,,,,,69.0,32.0,7.4,6.0,0.1219,0.0,0.0770083,2,,,3.0,8.0,,5.0,,,5.0,,2.0,,,1.0,4.0,1.0,,,,2.0,,,3.0,1.0,,,1.0,,,,,1.0,,
11352637,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,,42.0,33.0,1.0,1.0,11.0,14.0,22.0,28.0,1.0,6.0,,,,,90.0,62.0,7.7,15.0,0.0754,0.0,0.192331,2,,,4.0,9.0,4.0,3.0,1.0,1.0,2.0,,,,3.0,,3.0,,,,,4.0,,,1.0,2.0,,,,,,,,,,1.0
11352637,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,,9.0,7.0,1.0,,6.0,7.0,1.0,2.0,,,,,,,21.0,11.0,6.4,2.0,0.0,0.0,0.00032501,0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,21.0,7.0,6.9,,0.0,0.0,0.0520965,0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
11352637,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,12.0,10.0,1.0,,,1.0,10.0,11.0,1.0,2.0,,,,,14.0,17.0,6.9,3.0,0.0,0.0,0.0331651,0,,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11352637,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,,9.0,8.0,6.5,1.0,0.4585,0.974,0.00143115,2,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,
11352637,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,15.0,15.0,,,8.0,8.0,7.0,7.0,,,,,,,9.0,16.0,6.6,,0.0,0.0,0.0102027,0,,,3.0,1.0,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11352637,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352637,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
