match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_fouls,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_goalAssist
11352672,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,29.0,24.0,,,5.0,7.0,19.0,22.0,1.0,1.0,,,,,,90.0,44.0,6.9,12.0,0.0597021,3,,2.0,8.0,4.0,2.0,2.0,1.0,2.0,1.0,,,0.1095,,,,1.0,Nicolas Jackson,,,,,3.0,,2.0,,,,4.0,2.0,,,,
11352672,home,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,29,29,True,23.0,18.0,1.0,,3.0,4.0,15.0,20.0,2.0,1.0,,,,,,23.0,35.0,6.7,10.0,0.0364232,0,,1.0,3.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,
11352672,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,23.0,20.0,,,6.0,6.0,15.0,20.0,,1.0,,,,,,23.0,35.0,6.9,6.0,0.313994,1,,,2.0,2.0,2.0,1.0,,,1.0,,,0.0719,,1.0,,,,,3.0,,,,,1.0,,1.0,,,1.0,,1.0,,
11352672,home,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,16,16,True,9.0,8.0,,,2.0,3.0,6.0,6.0,,,,,,,,9.0,10.0,6.6,1.0,0.0112715,0,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352672,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,9.0,5.0,6.6,1.0,2.42e-05,1,,,2.0,1.0,,,,1.0,,,,0.4659,,1.0,1.0,,Deivid Washington,,,,,,,,,,1.0,1.0,,,,,
11352672,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,home,Chelsea,Eddie Beach,beach-eddie,E. Beach,G,30,196,260,M,,1632524,EUR,1065657600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,home,Chelsea,Alex Matos,matos-alex,A. Matos,M,28,175,565,M,,1186050,EUR,1096761600,F,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,,171919,EUR,739929600,G,1,1,False,43.0,28.0,21.0,7.0,21.0,24.0,7.0,19.0,,8.0,,1.0,2.0,,,90.0,50.0,7.1,15.0,0.0602024,0,0.7577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,29.0,23.0,4.0,2.0,12.0,12.0,11.0,17.0,4.0,1.0,,,,,,90.0,52.0,7.7,9.0,0.125433,0,,1.0,2.0,7.0,2.0,2.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,1.0,,
11352672,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,33.0,28.0,5.0,3.0,25.0,25.0,3.0,8.0,8.0,1.0,,,,,,90.0,47.0,8.2,6.0,0.0725139,1,,1.0,3.0,8.0,1.0,1.0,5.0,,,1.0,,0.1928,,2.0,2.0,,,,,,1.0,,0.3733,,,,1.0,1.0,,,,1.0,
11352672,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,48.0,36.0,6.0,1.0,30.0,37.0,6.0,11.0,5.0,7.0,,,,,,90.0,71.0,7.5,14.0,0.00207098,0,,,1.0,7.0,2.0,1.0,2.0,,,1.0,3.0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,
11352672,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,M,30,30,False,32.0,19.0,6.0,2.0,13.0,20.0,7.0,15.0,8.0,9.0,,,,,,90.0,49.0,6.5,17.0,0.0528577,0,,1.0,5.0,1.0,,,,,,,,,,1.0,,,Mads,Roerslev,3.0,,,,,,,1.0,3.0,1.0,,,,,
11352672,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,18.0,13.0,1.0,,7.0,8.0,6.0,10.0,,5.0,,,,,,64.0,31.0,6.4,12.0,0.00402427,0,,,4.0,3.0,1.0,,,,,,,,,2.0,,1.0,,,,,,4.0,,,,,2.0,,1.0,,,,
11352672,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,40.0,30.0,5.0,2.0,18.0,23.0,12.0,17.0,3.0,9.0,,,,,,90.0,56.0,6.9,11.0,0.00684166,0,,1.0,6.0,6.0,1.0,1.0,,,,,2.0,,,2.0,2.0,3.0,,,,,,,,,True,,4.0,1.0,,,,,
11352672,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,23.0,17.0,3.0,,10.0,14.0,7.0,9.0,2.0,3.0,,,,,,76.0,31.0,6.5,7.0,0.0125241,1,,,2.0,3.0,,,,,,,,0.2603,,2.0,1.0,1.0,,,,1.0,1.0,1.0,0.3071,,,,2.0,,,,,,
11352672,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,M,2,2,False,20.0,18.0,1.0,1.0,11.0,11.0,7.0,9.0,1.0,3.0,,,,,,84.0,34.0,7.1,5.0,0.00458312,0,,1.0,1.0,5.0,,,,,,2.0,1.0,,,2.0,,3.0,,,,,,3.0,,,,,,,,,,,
11352672,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,22.0,12.0,1.0,,5.0,8.0,8.0,16.0,,2.0,,,,,,90.0,36.0,8.1,13.0,0.292597,4,,3.0,6.0,5.0,3.0,1.0,3.0,1.0,1.0,,,1.2198,,1.0,1.0,,,,2.0,1.0,2.0,,0.4534,1.0,,1.0,,,1.0,,1.0,1.0,1.0
11352672,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,8.0,6.0,,,3.0,4.0,3.0,4.0,,,,,,,,76.0,19.0,6.9,6.0,0.0104508,0,,3.0,6.0,6.0,5.0,4.0,,,,,,,,2.0,1.0,,,,,,,3.0,,,,,,,2.0,,,,
11352672,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,3.0,2.0,,,,1.0,2.0,2.0,3.0,1.0,,,,,,26.0,8.0,6.4,2.0,0.00038879,0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
11352672,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,33,33,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,14.0,11.0,6.3,1.0,0.00176788,1,,,2.0,1.0,,,,,,,,0.4887,,,,1.0,,,,1.0,1.0,,0.2486,,,,,1.0,1.0,,,,
11352672,away,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,7,7,True,8.0,6.0,,,3.0,3.0,4.0,6.0,,5.0,,,,,,14.0,11.0,7.4,3.0,0.137064,0,,2.0,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,2.0,,1.0
11352672,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,M,14,14,True,,,,,,,,,,,,,,,,15.0,2.0,6.8,,,0,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180,91,M,,1014556,EUR,1082851200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352672,away,Brentford,Ethan Brierley,ethan-brierley,E. Brierley,M,6,173,45,M,,998841,EUR,1069545600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
