match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,player_firstName,player_lastName,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_fouls,player_sofascoreId,stat_challengeLost,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_totalOffside
12437887,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,23.0,23.0,3.0,3.0,0.0,21.0,21.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,90.0,34.0,7.1,0.00033246,0,0.2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437887,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,False,40.0,37.0,3.0,2.0,0.0,19.0,21.0,19.0,23.0,1.0,1.0,3.0,,,,90.0,70.0,7.0,0.0330657,1,,4.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,7.0,0.0257,,,,,,,,,,,,,,,,,
12437887,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,113.0,109.0,9.0,8.0,0.0,71.0,74.0,38.0,39.0,1.0,1.0,5.0,,,,90.0,119.0,7.2,0.0320334,0,,,,,3.0,,,,1.0,,2.0,,1.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,
12437887,home,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,18,18,False,88.0,78.0,7.0,4.0,0.0,54.0,58.0,24.0,31.0,1.0,4.0,3.0,,,,90.0,107.0,6.9,0.0174344,1,,1.0,,5.0,8.0,2.0,1.0,,4.0,,,1.0,2.0,14.0,0.0409,,,,,1.0,1.0,1.0,,,,,,,,,,
12437887,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,27.0,23.0,1.0,,0.0,12.0,13.0,11.0,18.0,2.0,9.0,5.0,,,,80.0,61.0,7.3,0.0931197,1,,4.0,,,10.0,7.0,5.0,1.0,,1.0,1.0,1.0,4.0,15.0,0.052,,,1.0,4.0,3.0,,1.0,MGutiérrez,1.0,,,,,,,,
12437887,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,14,14,False,40.0,34.0,3.0,1.0,0.0,23.0,25.0,11.0,15.0,1.0,1.0,1.0,,,,68.0,46.0,6.6,0.00833817,0,,,,,1.0,1.0,1.0,,2.0,1.0,,,,6.0,,,,,,,,,oriolromeu,,,,,,,,,
12437887,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,59.0,52.0,5.0,4.0,0.0,27.0,29.0,25.0,32.0,4.0,8.0,3.0,,,,90.0,77.0,6.8,0.116583,2,,2.0,,1.0,8.0,,,,1.0,,4.0,3.0,3.0,13.0,0.1002,,,3.0,,1.0,2.0,2.0,YangelHerrera8,1.0,True,1.0,,,,,,
12437887,home,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,False,23.0,17.0,4.0,4.0,0.0,6.0,6.0,11.0,25.0,,3.0,2.0,,,,90.0,46.0,7.8,0.0128274,5,,8.0,,2.0,10.0,5.0,5.0,2.0,,,,,3.0,15.0,0.1558,Yaser Asprilla,,,,1.0,3.0,,yaser_asprilla_10,2.0,,,,,,,,
12437887,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,6,6,False,16.0,13.0,,,0.0,4.0,5.0,9.0,11.0,,2.0,,,,,68.0,20.0,6.8,0.0349015,1,,,,,,1.0,,,1.0,,,,,4.0,0.1635,,,,1.0,,,1.0,donnyvdbeek,,,,1.0,0.4712,,,,
12437887,home,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,M,11,11,False,20.0,15.0,1.0,,0.0,2.0,3.0,17.0,25.0,1.0,7.0,2.0,,,,90.0,54.0,7.6,0.30178,3,,8.0,4.0,,10.0,7.0,5.0,,,1.0,,5.0,5.0,18.0,0.7823,,,,3.0,2.0,3.0,2.0,,,,1.0,,,1.0,,,
12437887,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,,,,68.0,20.0,6.7,0.00110964,0,,1.0,,,5.0,,,,,,2.0,4.0,3.0,6.0,,,,1.0,,1.0,,,,,,,,,,,,
12437887,home,Girona FC,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,12,12,True,12.0,10.0,1.0,,0.0,5.0,6.0,5.0,6.0,,1.0,1.0,,,,22.0,17.0,6.5,0.00790638,0,,,,,1.0,,,,,,,,1.0,3.0,,,,,,1.0,,,arthurmelo,,,,,,,,,
12437887,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,F,8,8,True,7.0,4.0,2.0,,0.0,,,5.0,8.0,,2.0,,,,,22.0,13.0,6.6,0.151599,1,,1.0,1.0,,1.0,,,1.0,,,,,1.0,5.0,0.0575,,,,2.0,2.0,,,viktortsygankov,,,,,,,,,
12437887,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,2.0,,,,0.0,,,,2.0,,,,,,,22.0,3.0,6.7,,1,,,,2.0,2.0,,,,,,,,,2.0,0.0462,,,,,,1.0,,,,,,,,,,,
12437887,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,10.0,3.0,6.9,0.624295,0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,
