match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_lastManTackle
14109613,home,Başakşehir FK,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1005,M,209374,EUR,666144000,F,10,10,False,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,,,,,,,82.0,24.0,6.7,7.0,0.0234644,,2,,0.19,0.27,0.26,,,3.0,8.0,4.0,2.0,,,,,3.0,1.0,4.0,0.0461,-0.11,,,,1.0,3.0,,,,1.0,,0.0104,,,
14109613,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,619,M,972410,EUR,842400000,M,13,13,True,12.0,10.0,,,0.0,6.0,6.0,4.0,6.0,,1.0,1.0,1.0,,,,,,,20.0,16.0,6.6,4.0,0.00165475,,0,,-0.09,0.0,0.15,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
14109613,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,398,M,1022881,EUR,1062115200,M,17,17,True,10.0,7.0,1.0,,0.0,3.0,4.0,4.0,6.0,,3.0,,1.0,,,,,,,20.0,15.0,6.5,4.0,0.0100577,,1,,-0.08,-0.16,0.14,,,,,1.0,1.0,,,1.0,,1.0,1.0,,0.0376,-0.13,,,,1.0,,,,,,,,,,
14109613,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,26.0,23.0,6.0,5.0,0.0,10.0,11.0,13.0,15.0,,,,1.0,,,,,,,20.0,27.0,6.8,3.0,0.00729116,,0,,-0.09,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,True,19.0,18.0,,,0.0,10.0,10.0,8.0,9.0,1.0,1.0,,,,,,,,,9.0,21.0,6.8,1.0,0.00201694,,0,,0.06,0.06,-0.02,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109613,home,Başakşehir FK,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,,,,,,,8.0,3.0,6.6,,0.0190161,,0,,0.19,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,
14109613,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1318,M,858977,EUR,862272000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,198,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamza Güreler,,
14109613,home,Başakşehir FK,Berkay Aslan,berkay-aslan,B. Aslan,F,45,179,65,M,1584878,EUR,1167955200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berkay Aslan,,
14109613,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,35.0,18.0,27.0,10.0,0.0,11.0,15.0,7.0,20.0,,,,4.0,1.0,2.0,3.0,,,,90.0,40.0,6.6,17.0,0.00084299,0.1815,0,0.1559,0.08,-0.07,-0.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,948,M,595396,EUR,780019200,D,11,11,False,43.0,31.0,8.0,2.0,0.0,16.0,20.0,15.0,23.0,2.0,6.0,,6.0,,,,,,,90.0,63.0,6.7,16.0,0.0927848,,0,,0.31,0.08,-0.31,,3.0,1.0,6.0,2.0,2.0,,,2.0,,2.0,,1.0,,,True,4.0,,,1.0,1.0,,1.0,,,,,,
14109613,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,801,M,359332,EUR,835228800,D,5,5,False,38.0,36.0,4.0,3.0,0.0,25.0,25.0,11.0,13.0,4.0,12.0,8.0,4.0,,,,,,,90.0,57.0,8.5,2.0,0.00376371,,0,,0.06,0.08,1.0,,,3.0,5.0,1.0,1.0,,2.0,6.0,4.0,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,1.0
14109613,away,Kayserispor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,4,4,False,33.0,31.0,1.0,1.0,0.0,24.0,24.0,7.0,9.0,1.0,1.0,1.0,1.0,,,,,,,90.0,37.0,6.5,2.0,0.00176764,,0,,-0.04,-0.06,-0.12,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,
14109613,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,37.0,31.0,4.0,4.0,0.0,16.0,16.0,15.0,21.0,,2.0,3.0,4.0,,,,,,,90.0,56.0,6.6,12.0,0.0146139,,0,,0.22,-0.02,-0.12,,2.0,1.0,4.0,2.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Gideon Jung,gideon-jung,G. Jung,D,,189,73,M,288439,EUR,779328000,M,37,37,False,12.0,9.0,1.0,1.0,0.0,7.0,7.0,2.0,5.0,1.0,2.0,1.0,2.0,,,,,,,62.0,14.0,6.3,3.0,0.00792794,,0,,-0.17,0.01,-0.01,,,1.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,False,22.0,19.0,3.0,3.0,0.0,12.0,13.0,7.0,9.0,2.0,4.0,2.0,4.0,,,,,,,72.0,31.0,6.7,7.0,0.00317727,,1,,0.06,0.0,-0.08,,,,5.0,1.0,1.0,,,,,2.0,1.0,1.0,0.0409,-0.02,,2.0,2.0,,,,,,1.0,,0.1019,,,
14109613,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,15.0,10.0,1.0,,0.0,3.0,4.0,7.0,11.0,,2.0,1.0,1.0,,,,,,,62.0,22.0,6.4,6.0,0.00711873,,0,,-0.19,0.03,-0.05,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,João Mendes,joao-mendes,J. Mendes,M,10,183,226,M,857376,EUR,782697600,M,10,10,False,34.0,30.0,2.0,1.0,0.0,7.0,9.0,23.0,25.0,3.0,6.0,1.0,2.0,,,,,,,81.0,49.0,6.7,13.0,0.117811,,1,,0.14,0.01,-0.01,,4.0,1.0,5.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,0.0348,-0.31,,,1.0,1.0,2.0,,,,,,,,,
14109613,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,325,M,344009,EUR,771984000,M,7,7,False,20.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,15.0,1.0,3.0,,1.0,,,,,,,90.0,39.0,7.2,13.0,0.198893,,2,,-0.09,0.09,-0.12,,8.0,2.0,7.0,2.0,,,,2.0,2.0,1.0,,1.0,0.1967,0.5,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.693,,,
14109613,away,Kayserispor,Aaron Opoku,aaron-opoku,A. Opoku,F,17,185,376,M,930136,EUR,922579200,F,30,30,False,21.0,17.0,,,1.0,4.0,4.0,13.0,17.0,,1.0,,,,,,,,,81.0,32.0,6.1,7.0,0.226797,,5,,0.1,0.29,-0.05,,,4.0,11.0,2.0,1.0,2.0,,,,,,3.0,0.1676,-0.57,,1.0,2.0,2.0,1.0,,,,1.0,,0.061,,,
14109613,away,Kayserispor,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,8,8,True,16.0,11.0,1.0,,0.0,2.0,2.0,9.0,14.0,,1.0,,1.0,,,,,,,28.0,23.0,6.3,10.0,0.00271016,,0,,-0.2,-0.22,-0.05,,3.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
14109613,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,16.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,12.0,1.0,2.0,,2.0,,,,,,,28.0,20.0,6.7,1.0,0.0285602,,0,,0.01,0.0,0.13,,,,2.0,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,410,M,803869,EUR,760924800,M,6,6,True,8.0,6.0,1.0,,0.0,3.0,3.0,3.0,5.0,,1.0,,,,,,,,,18.0,13.0,6.6,5.0,0.00334795,,0,,-0.03,-0.11,0.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,24,24,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,9.0,4.0,6.6,1.0,0.00037076,,0,,0.01,,0.14,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,488,M,836686,EUR,944611200,M,17,17,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,3.0,,1.0,,,,,,,9.0,8.0,6.6,3.0,2e-06,,0,,0.0,0.01,0.16,,,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,
14109613,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,86,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109613,away,Kayserispor,Indrit Tuci,tuci-indrit,I. Tuci,F,22,191,423,M,985412,EUR,968889600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
