match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_aerialWon,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_blockedScoringAttempt
14065063,home,SV Werder Bremen,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,24.0,21.0,3.0,1.0,0.0,20.0,21.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,35.0,6.3,3.0,0.00129923,0.0336,0,-0.8934,0.03,-0.01,-0.24,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065063,home,SV Werder Bremen,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,3,3,False,44.0,40.0,4.0,2.0,0.0,15.0,16.0,25.0,28.0,,6.0,3.0,,,,,,,,,90.0,63.0,6.1,8.0,0.0464667,,1,,0.28,0.15,-0.48,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0206,0.0264,-0.05,,,,,,,,,,,,,,,,,,,,,,,
14065063,home,SV Werder Bremen,Niklas Stark,,,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,41.0,39.0,2.0,2.0,0.0,25.0,26.0,14.0,15.0,3.0,3.0,,1.0,,,,,,,,63.0,48.0,5.1,2.0,0.00664578,,0,,0.12,0.08,-0.75,,,,,2.0,,,,,,,True,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14065063,home,SV Werder Bremen,Karim Coulibaly,,,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,69.0,54.0,9.0,3.0,0.0,31.0,39.0,23.0,30.0,3.0,4.0,2.0,1.0,,,,,,,,90.0,80.0,5.2,17.0,0.00746567,,1,,-0.09,0.1,-0.95,,,,2.0,4.0,1.0,1.0,,0.2611,0.6716,0.32,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
14065063,home,SV Werder Bremen,Felix Agu,,,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,False,38.0,31.0,2.0,,0.0,14.0,16.0,17.0,22.0,11.0,3.0,4.0,3.0,,,,,,,,90.0,64.0,6.9,11.0,0.234095,,0,,0.28,0.05,-0.38,,3.0,1.0,,5.0,2.0,,1.0,,,,,3.0,,,2.0,1.0,,,,,,,5.0,4.0,1.0,,,,,,,,
14065063,home,SV Werder Bremen,Patrice Čović,Patrice,Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,False,34.0,30.0,1.0,1.0,0.0,18.0,19.0,12.0,15.0,1.0,1.0,3.0,1.0,,,,,,,,65.0,39.0,6.3,6.0,0.0167675,,0,,0.0,0.05,-0.19,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14065063,home,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,48.0,42.0,2.0,2.0,0.0,18.0,21.0,24.0,27.0,2.0,2.0,1.0,,,,,,,,,90.0,57.0,6.5,8.0,0.0634924,,1,,0.26,0.03,-0.12,,,,1.0,5.0,1.0,,1.0,0.189,,-0.27,,,1.0,,2.0,1.0,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,
14065063,home,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,M,11,11,False,17.0,12.0,1.0,,0.0,5.0,5.0,7.0,12.0,3.0,,2.0,,,,,,,,,65.0,22.0,6.2,7.0,0.015096,,1,,-0.22,-0.08,-0.15,,1.0,,,1.0,,,,0.0723,,-0.28,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,
14065063,home,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,49.0,35.0,6.0,4.0,0.0,10.0,13.0,25.0,36.0,4.0,,5.0,,,,,,,,,90.0,64.0,7.7,21.0,0.46788,,1,,0.39,0.45,-0.26,,5.0,1.0,1.0,4.0,1.0,1.0,2.0,0.7884,0.9444,0.32,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,
14065063,home,SV Werder Bremen,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,M,7,7,False,27.0,23.0,2.0,,0.0,9.0,11.0,14.0,16.0,5.0,,8.0,2.0,,,,,,,,71.0,44.0,6.7,10.0,0.109146,,1,,0.09,0.26,-0.17,,2.0,1.0,,7.0,2.0,,1.0,0.0294,,-0.13,,,,,2.0,3.0,1.0,1.0,,1.0,,,2.0,2.0,1.0,,1.0,,,Samu,1.0,1.0,
