match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_onTargetScoringAttempt,stat_fouls,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonTackle,captain,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_aerialLost,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10438130,home,Chaves,Héctor Hernández,,,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,False,14.0,14.0,2.0,2.0,7.0,7.0,7.0,7.0,1.0,1.0,,,76.0,19.0,7.2,1.0,1,,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
10438130,home,Chaves,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,10.0,9.0,1.0,,5.0,6.0,4.0,4.0,,3.0,,,45.0,19.0,6.8,1.0,1,,,,1.0,6.0,1.0,,,3.0,1.0,,1.0,,2.0,,,,2.0,,,,,,1.0,,,,,,,
10438130,home,Chaves,Issah Abass,,,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,F,17,17,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,1.0,,,44.0,18.0,6.4,5.0,1,,,1.0,6.0,5.0,1.0,,,1.0,1.0,1.0,,1.0,3.0,,1.0,3.0,,,,,,,,,,,,,,
10438130,home,Chaves,João Pedro,,,joao-pedro,J. Pedro,M,,176,61,M,251217,EUR,733795200,M,83,83,True,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,25.0,5.0,6.5,2.0,0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10438130,home,Chaves,Nwankwo Obiora,,,nwankwo-obiora,N. Obiora,M,4,183,29,M,122076,EUR,679276800,M,40,40,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,,,24.0,5.0,6.4,2.0,0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10438130,home,Chaves,Gui Silva,Guilherme,,guilherme,G. Silva,D,4,191,12,M,1401182,EUR,972086400,D,47,47,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,14.0,4.0,6.2,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10438130,home,Chaves,Rodrigo Nascimento,Rodrigo Nascimento,,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,home,Chaves,João Queirós,,,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,home,Chaves,Sidy Sarr,,,sidy-sarr,S. Sarr,M,6,196,197,,796082,EUR,833932800,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,home,Chaves,Luther Singh,,,luther-singh,L. Singh,M,11,171,248,M,809233,EUR,870739200,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,22.0,15.0,8.0,1.0,15.0,15.0,,7.0,2.0,7.0,5.0,1.0,90.0,35.0,6.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,
10438130,away,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,49.0,46.0,4.0,3.0,29.0,31.0,17.0,20.0,2.0,3.0,,,90.0,62.0,6.7,8.0,0,2.0,,1.0,3.0,3.0,1.0,,,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,
10438130,away,Boavista,Reggie Cannon,,,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,False,52.0,47.0,6.0,3.0,38.0,41.0,9.0,11.0,2.0,5.0,,,90.0,64.0,7.0,7.0,0,,,,4.0,6.0,,,1.0,5.0,,2.0,,1.0,1.0,,1.0,1.0,4.0,,,,,,,,,,1.0,,,
10438130,away,Boavista,Vincent Sasso,,,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,58.0,52.0,2.0,1.0,42.0,44.0,10.0,14.0,4.0,8.0,,,90.0,69.0,7.0,6.0,0,,,1.0,,3.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,54.0,47.0,7.0,4.0,25.0,29.0,23.0,30.0,1.0,8.0,,,90.0,72.0,6.9,15.0,1,5.0,1.0,,2.0,1.0,,,,,,1.0,,3.0,1.0,3.0,,,,,,,1.0,,1.0,,,,,,,
10438130,away,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,32.0,27.0,3.0,2.0,18.0,19.0,9.0,13.0,1.0,3.0,,,72.0,46.0,7.2,10.0,1,,,,6.0,4.0,2.0,,1.0,3.0,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,True,,,,1.0,,,,,,,,
10438130,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,21,21,False,31.0,27.0,1.0,,16.0,16.0,13.0,20.0,,4.0,,,85.0,46.0,7.2,10.0,3,5.0,2.0,,7.0,4.0,3.0,,,2.0,1.0,4.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,
10438130,away,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,False,42.0,40.0,6.0,5.0,18.0,18.0,22.0,25.0,,7.0,,,90.0,58.0,8.1,7.0,5,1.0,,,3.0,5.0,3.0,,,4.0,1.0,,1.0,2.0,,2.0,,,4.0,,3.0,,1.0,,1.0,,,,,1.0,1.0,
10438130,away,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,54.0,50.0,6.0,4.0,29.0,29.0,21.0,25.0,,8.0,,,89.0,71.0,8.1,8.0,3,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,1.0
10438130,away,Boavista,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,27.0,23.0,,,8.0,10.0,16.0,19.0,,2.0,,,72.0,36.0,6.7,6.0,2,2.0,1.0,,5.0,2.0,,,,,,,,,2.0,2.0,2.0,1.0,,,1.0,,1.0,,2.0,,,,,,1.0,
10438130,away,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,16.0,11.0,3.0,2.0,4.0,6.0,7.0,10.0,,1.0,,,85.0,29.0,8.5,9.0,4,,,,4.0,4.0,3.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,
10438130,away,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,13.0,13.0,1.0,1.0,8.0,8.0,5.0,5.0,,1.0,,,18.0,14.0,6.6,,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,8.0,8.0,,,2.0,2.0,6.0,7.0,,1.0,,,18.0,10.0,6.8,2.0,0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,
10438130,away,Boavista,Berna,Berna,,berna,Berna,M,20,169,81,M,1133287,EUR,1063584000,M,80,80,True,,,,,,,,,,1.0,,,5.0,3.0,,1.0,0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10438130,away,Boavista,Tiago Machado,Tiago,Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,M,90,90,True,,,,,,,,,,,,,5.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Robson,Robson,,robson,Robson,D,3,196,63,M,1067643,EUR,958867200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438130,away,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
