match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,confirmed
10438130,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10438130,,,,,90,,,1,,,substitution,121808628.0,False,False,regular,,,,,,
10438130,,,,,89,,,2,,,card,120779280.0,,True,red,Issah Abass,Violent conduct,False,873419.0,Issah Abass,
10438130,,,,,88,,,3,,,varDecision,17729.0,,True,cardUpgrade,,,,873419.0,Issah Abass,False
10438130,,,,,85,,,6,,,substitution,121808599.0,False,False,regular,,,,,,
10438130,,,,,85,,,6,,,substitution,121808598.0,False,False,regular,,,,,,
10438130,,1.0,4.0,,81,,,10,,,goal,168920611.0,,False,regular,,,,847013.0,Gaius Makouta,
10438130,,,,,76,,,15,,,substitution,121808547.0,False,True,regular,,,,,,
10438130,,,,,72,,,19,,,substitution,121808525.0,False,False,regular,,,,,,
10438130,,,,,71,,,20,,,substitution,121808524.0,False,False,regular,,,,,,
10438130,,,,,69,,,22,,,card,120779182.0,,True,yellowRed,Bernardo Sousa,Foul,False,1087371.0,Bernardo Sousa,
10438130,,,,,67,,,24,,,card,120779176.0,,False,yellow,Sebastián Pérez,Argument,False,158597.0,Sebastián Pérez,
10438130,,,,,67,,,24,,,card,120779181.0,,True,yellow,Bernardo Sousa,Foul,False,1087371.0,Bernardo Sousa,
10438130,,,,,66,,,25,,,card,120779170.0,,True,red,Guima,Argument,False,370710.0,Guima,
10438130,,,,,66,,,25,,,card,120779169.0,,True,yellow,Guima,Argument,False,370710.0,Guima,
10438130,,,,,65,,,26,,,substitution,121808491.0,False,True,regular,,,,,,
10438130,,,,,65,,,26,,,substitution,121808490.0,False,True,regular,,,,,,
10438130,,,,,64,,,27,,,card,120779163.0,,True,yellow,João Teixeira,Argument,False,138899.0,João Teixeira,
10438130,,1.0,3.0,,62,,,29,,,goal,168920240.0,,False,regular,,,,912033.0,Róbert Boženík,
10438130,,1.0,2.0,,46,,,45,,,goal,168919998.0,,True,regular,,,,352448.0,Héctor Hernández,
10438130,,,,,46,,,45,,,substitution,121808349.0,False,True,regular,,,,,,
10438130,,,,,46,,,45,,,substitution,121808345.0,False,True,regular,,,,,,
10438130,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10438130,,0.0,2.0,,42,,,4,,,goal,168919588.0,,False,regular,,,,912033.0,Róbert Boženík,
10438130,,0.0,1.0,,37,,,9,,,goal,168919494.0,,False,regular,,,,158597.0,Sebastián Pérez,
10438130,,,,,19,,,27,,,card,120778933.0,,True,yellow,Bruno Langa,Foul,False,987490.0,Bruno Langa,
