match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,player_firstName,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,player_sofascoreId,stat_goals,stat_hitWoodwork
12117032,home,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,9,9,False,,15.0,12.0,,,3.0,4.0,9.0,12.0,1.0,2.0,,5.0,1.0,,,,,72.0,29.0,7.0,9.0,0.0890719,4,,1.0,4.0,7.0,,1.0,,,,1.0,1.0,,,3.0,,,2.0,1.0,0.6989,0.0136,,,1.0,1.0,4.0,1.0,,,,,
12117032,home,Atlético Goianiense,Yony González,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,F,19,19,True,,8.0,7.0,2.0,1.0,1.0,1.0,7.0,10.0,,1.0,1.0,1.0,1.0,,,,,27.0,15.0,7.0,3.0,0.0664034,1,,3.0,,2.0,,,,,,2.0,,,,2.0,,,,1.0,0.0256,0.1712,,1.0,,,,,,,,,
12117032,home,Atlético Goianiense,Danielzinho,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,17,17,True,,19.0,15.0,2.0,1.0,6.0,8.0,9.0,13.0,,1.0,,3.0,,,,,,18.0,24.0,6.5,6.0,0.0232299,0,,2.0,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190,298,M,1177548,EUR,1058313600,F,21,21,True,,4.0,3.0,,,3.0,3.0,1.0,2.0,,,,1.0,,,,,,18.0,8.0,6.4,3.0,0.0905753,1,,1.0,3.0,4.0,,1.0,,,,,,,,1.0,,,,,0.0475,,,1.0,,1.0,1.0,,,,,,
12117032,home,Atlético Goianiense,Vágner Love,vagner-love,V. Love,F,9,172,828,M,13313,EUR,455760000,F,20,20,True,,,,,,,,,,1.0,1.0,1.0,,,,,,,14.0,2.0,6.6,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Pedro Henrique,pedro-henrique,Pedrão,D,14,190,46,M,364778,EUR,724636800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Luiz Gustavo,luiz-gustavo,L. Gustavo,D,22,193,30,M,1645851,EUR,1054252800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Luiz Gustavo,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Yeferson Rodallega,yeferson-rodallega,Y. Rodallega,D,17,178,46,M,1017363,EUR,974937600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Alejo Cruz Techera,,,,,,,,,,,,,,,,
12117032,home,Atlético Goianiense,Max,max,Max,M,77,184,156,M,1642625,EUR,1025222400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Maswel,,,,,,Ananias Silva,,,,,,,,,,
12117032,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,,24.0,16.0,11.0,4.0,15.0,17.0,1.0,7.0,,,,13.0,,2.0,3.0,5.0,,90.0,41.0,8.0,8.0,0.00030198,0,0.9768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,41.0,32.0,6.0,4.0,18.0,25.0,15.0,20.0,2.0,9.0,2.0,10.0,,,,,,90.0,69.0,8.0,16.0,0.245755,1,,4.0,1.0,5.0,,3.0,1.0,5.0,4.0,1.0,2.0,,1.0,2.0,,2.0,,1.0,0.0419,0.0778,,1.0,,,,,,,,,
12117032,away,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,5,5,False,,42.0,33.0,16.0,8.0,21.0,22.0,12.0,20.0,4.0,9.0,5.0,5.0,2.0,,,,,90.0,64.0,8.0,11.0,0.0118105,4,,,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,2.0,0.1928,0.0259,,,,1.0,,,,,,,
12117032,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,False,,40.0,34.0,8.0,3.0,19.0,21.0,15.0,19.0,3.0,3.0,6.0,,,,,,,90.0,52.0,7.7,6.0,0.0127386,0,,,4.0,4.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,,1.0,,,,
12117032,away,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,50.0,40.0,6.0,3.0,20.0,22.0,21.0,29.0,1.0,5.0,1.0,3.0,1.0,,,,,90.0,76.0,7.3,15.0,0.0209866,0,,1.0,,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,,,,,
12117032,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,True,42.0,35.0,5.0,2.0,13.0,14.0,22.0,29.0,,2.0,3.0,6.0,1.0,,,,,89.0,51.0,7.0,8.0,0.0297965,0,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,,66.0,55.0,5.0,2.0,26.0,29.0,29.0,37.0,6.0,11.0,1.0,3.0,2.0,,,,,90.0,83.0,7.3,14.0,0.0491074,0,,,2.0,5.0,2.0,4.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,21,21,False,,28.0,20.0,1.0,1.0,9.0,13.0,11.0,17.0,,3.0,1.0,3.0,,,,,,66.0,43.0,6.5,15.0,0.0097777,1,,2.0,1.0,6.0,3.0,3.0,,1.0,,1.0,,,,,,2.0,,,0.027,,,,,1.0,1.0,,,,,,
12117032,away,Cruzeiro,Rafael Silva,rafael-silva,R. Silva,F,99,179,1617,M,243963,EUR,702345600,F,8,8,False,,14.0,11.0,,,2.0,5.0,9.0,9.0,1.0,4.0,,2.0,,,,,,67.0,21.0,7.0,5.0,0.0272611,1,,,,2.0,1.0,2.0,,1.0,,1.0,,,,1.0,,2.0,1.0,,0.0663,,,,,,1.0,,,1.0,,,
12117032,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,,45.0,33.0,5.0,3.0,5.0,7.0,30.0,41.0,2.0,6.0,1.0,2.0,3.0,,,,,89.0,62.0,7.8,18.0,0.183771,2,,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,3.0,,,,1.0,0.0875,0.2896,,2.0,,1.0,3.0,,,,matheus_pereira,1.0,
12117032,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,,26.0,21.0,2.0,2.0,4.0,6.0,17.0,21.0,,5.0,,1.0,2.0,,,,,79.0,44.0,7.0,12.0,0.0483163,1,,1.0,,4.0,1.0,3.0,,2.0,2.0,,1.0,,,,,1.0,,1.0,0.0238,0.2513,,,,,3.0,,,1.0,,,
12117032,away,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,1836052,EUR,1077062400,M,22,22,True,,6.0,6.0,,,3.0,3.0,3.0,4.0,,2.0,,1.0,1.0,,,,,24.0,11.0,6.7,1.0,0.00126538,1,,1.0,,,,,,1.0,,,,,,,,,,,0.0237,,,,,1.0,,,,,,,
12117032,away,Cruzeiro,Rafael Elias,rafael-elias,Rafael Elias,F,9,179,1250,M,928527,EUR,923875200,F,19,19,True,,9.0,7.0,2.0,2.0,2.0,2.0,5.0,7.0,,,,,,,,,,23.0,13.0,6.7,4.0,0.0183181,1,,,,4.0,1.0,,,,,1.0,2.0,,,,,,1.0,,0.07,,,,,,1.0,,,,,,1.0
12117032,away,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,30,30,True,,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,2.0,,,,,,11.0,12.0,6.6,3.0,0.00574674,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
12117032,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,True,,3.0,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,3.0,,2.0,1.296e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,José Cifuentes,jose-cifuentes,J. Cifuentes,M,8,175,781,M,846665,EUR,921196800,M,18,18,True,,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,5.0,,1.0,0.00029964,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
12117032,away,Cruzeiro,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kaiki,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Robert,,,,,,,,,,,,,,,,
12117032,away,Cruzeiro,Jhosefer,januario-jhosefer-raphael,Jhosefer,M,21,170,484,M,1868440,EUR,1078704000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
