match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_bigChanceMissed
14035984,home,FCV Dender,Mohamed Berte,mohamed-berte,M. Berte,F,90,175.0,98,M,1122525,EUR,1017014400,F,90,90,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,2.0,,,,14.0,6.0,6.5,4.0,8.015e-05,41.636738245234,4.0,40.005,18.375,0,-0.08,0.14,-0.01,Mohamed Berte,,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,32.460442590857,2.0,1.0,,,,,,,,,,
14035984,home,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,M,18,18,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,home,FCV Dender,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180.0,3825,M,331837,EUR,745027200,F,27,27,True,3.0,1.0,1.0,,0.0,1.0,3.0,,,1.0,,,,,1.0,5.0,,2.0,1.21e-05,6.0355510104712,1.0,-2.31,-2.31,0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,alirezajb,,,
14035984,home,FCV Dender,Louis Fortin,louis-fortin,L. Fortin,G,1,188.0,70,M,1082353,EUR,1010793600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Louis Fortin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,home,FCV Dender,Amine Daali,amine-daali,A. Daali,M,45,178.0,22,,2236318,EUR,1082851200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Amine Daali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,home,FCV Dender,Krzysztof Koton,krzysztof-koton,K. Kotoń,M,15,172.0,83,M,1512869,EUR,1053129600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Krzysztof Koton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,home,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173.0,47,M,1388443,EUR,1027382400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,Desmond Acquah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,home,FCV Dender,Jordan Attah Kadiri,jordan-attah-kadiri,J. A. Kadiri,F,19,182.0,123,M,992166,EUR,952732800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,away,Royal Antwerp FC,Taishi Brandon Nozawa,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,17.0,8.0,12.0,3.0,0.0,7.0,8.0,1.0,9.0,,6.0,,2.0,2.0,90.0,21.0,6.1,9.0,0.00018021,29.590269555335,4.0,14.49,5.985,0,0.01,0.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7129,-0.6,
14035984,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,59.0,48.0,11.0,2.0,0.0,24.0,29.0,24.0,30.0,9.0,3.0,,,,90.0,84.0,7.5,13.0,0.0293821,119.04066655461,22.0,69.09,8.4,0,0.29,0.14,0.54,,,2.0,,2.0,,3.0,3.0,,,,,2.0,1.0,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,False,22.0,21.0,3.0,3.0,0.0,12.0,12.0,9.0,10.0,6.0,,,,,45.0,34.0,6.4,3.0,0.002488,92.355728056056,9.0,58.8,19.32,0,-0.01,0.05,-0.03,,,,,3.0,2.0,7.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,27.220973090615,1.0,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Yuto Tsunashima,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,59.0,48.0,13.0,5.0,0.0,29.0,30.0,19.0,29.0,6.0,4.0,,,,90.0,76.0,7.2,12.0,0.0276538,256.4115968017,20.0,132.51,27.405,0,0.16,0.23,-0.04,Yuto Tsunashima,,,,3.0,4.0,5.0,8.0,,,,1.0,4.0,2.0,1.0,2.0,,,,,,,,104.48331625416,4.0,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,27.0,23.0,1.0,1.0,0.0,13.0,14.0,10.0,13.0,4.0,5.0,,,,83.0,61.0,7.1,18.0,0.380332,92.099161838639,11.0,65.205,16.695,1,0.02,0.09,0.18,,,4.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,,,2.0,,0.0194,1.0,-0.08,,,2.0,,18.642602849388,1.0,,,1.0,,,,1.0,,,,
14035984,away,Royal Antwerp FC,Dennis Praet,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,21.0,20.0,3.0,2.0,0.0,11.0,11.0,9.0,10.0,4.0,1.0,,,,59.0,30.0,6.9,1.0,0.00656859,59.92631733911,8.0,-5.145,4.935,0,0.16,0.08,0.26,,,,,,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14035984,away,Royal Antwerp FC,Xander Dierckx,xander-dierckx,X. Dierckx,M,78,,206,M,2405369,EUR,1235692800,M,78,78,False,23.0,12.0,1.0,,0.0,4.0,10.0,8.0,13.0,4.0,4.0,,,,90.0,40.0,6.4,16.0,0.0269763,64.806642147167,9.0,-10.08,11.025,0,-0.05,0.06,-0.12,,,1.0,,1.0,1.0,4.0,6.0,1.0,1.0,,1.0,4.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,False,15.0,10.0,3.0,1.0,0.0,6.0,8.0,4.0,7.0,1.0,3.0,,,,45.0,44.0,6.5,15.0,0.0149276,64.046976849743,6.0,46.725,19.53,0,-0.03,0.04,-0.11,,,1.0,,1.0,,5.0,4.0,3.0,1.0,,,2.0,2.0,4.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,14.0,7.0,3.0,,0.0,2.0,3.0,5.0,11.0,,4.0,,,,90.0,33.0,6.7,15.0,0.071347,96.159075433714,9.0,18.585,26.25,0,-0.12,0.24,-0.04,,,3.0,1.0,1.0,1.0,8.0,7.0,1.0,3.0,,1.0,1.0,1.0,3.0,2.0,,1.0,,,,4.0,,26.275441689913,1.0,1.0,2.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,32.0,23.0,3.0,2.0,0.0,7.0,9.0,16.0,23.0,2.0,3.0,,,,90.0,45.0,6.1,12.0,0.0613731,111.38009752881,14.0,-4.2,20.055,2,-0.28,-0.52,0.18,,,,,3.0,,6.0,1.0,2.0,1.0,1.0,,,,,,0.1132,1.0,-0.04,True,,1.0,,,,,,1.0,,,,,,,,
14035984,away,Royal Antwerp FC,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,False,18.0,12.0,1.0,,0.0,1.0,3.0,11.0,15.0,2.0,,,,,59.0,31.0,6.3,11.0,0.0669287,55.665323361483,7.0,15.33,18.165,2,0.12,-0.04,0.16,,,1.0,,2.0,,4.0,3.0,2.0,1.0,2.0,,2.0,,2.0,,0.2415,,-0.59,,,,,,,1.0,,,,,,,,,,1.0
14035984,away,Royal Antwerp FC,Daam Foulon,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,D,5,5,True,14.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,8.0,,3.0,,,,45.0,42.0,6.8,17.0,0.0542894,81.808502988849,11.0,53.55,15.96,0,0.08,0.03,0.0,,,13.0,1.0,1.0,,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
14035984,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,21.0,17.0,,,0.0,8.0,8.0,9.0,13.0,,,,,,45.0,41.0,6.8,10.0,0.00691017,104.02244019379,11.0,3.99,12.18,1,-0.07,0.1,0.14,,,1.0,,2.0,,4.0,5.0,1.0,4.0,,,1.0,1.0,2.0,,0.0127,,-0.03,,,1.0,,13.127193759521,1.0,3.0,,1.0,,,,,,,,
14035984,away,Royal Antwerp FC,Andreas Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,M,21,21,True,32.0,27.0,7.0,4.0,0.0,13.0,13.0,14.0,19.0,,4.0,,,,31.0,37.0,6.8,6.0,0.0117472,163.51257699424,15.0,95.55,32.97,0,0.07,0.15,0.14,Andreas,Verstraeten,,,,,3.0,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,49.153630446288,2.0,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Gerard Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,,2.0,,,,31.0,13.0,6.0,7.0,0.0474165,8.7299038871193,2.0,0.10499999999999,1.68,1,-0.15,0.03,-0.07,Gerard,Vandeplas,,,5.0,1.0,8.0,1.0,1.0,,1.0,,,,2.0,1.0,0.0818,,-0.17,,,,,,,,1.0,,,,,,,,,
14035984,away,Royal Antwerp FC,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,True,9.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,7.0,,2.0,,,,14.0,13.0,6.8,5.0,0.015986,26.270205525013,3.0,22.785,13.02,0,0.03,0.06,0.13,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14035984,away,Royal Antwerp FC,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,away,Royal Antwerp FC,Semm Renders,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035984,away,Royal Antwerp FC,Mukhammadali Urinboev,muhammadali-urinbaev,M. Urinbaev,M,19,170.0,1445,M,1154566,EUR,1114300800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
