match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_height,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_lastManTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_keyPass,captain,stat_wonContest,stat_dispossessed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed
12765020,home,The New Saints,Connor Roberts,connor-roberts,C. Roberts,G,1,14,M,99558,EUR,723772800,G,25,25,False,38.0,28.0,21.0,11.0,0.0,23.0,25.0,5.0,13.0,11.0,1.0,2.0,4.0,90.0,46.0,7.3,10.0,0.00055766,0,0.4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Ashley Baker,ashley-baker,A. Baker,D,21,9,M,892952,EUR,846633600,D,24,24,False,17.0,11.0,5.0,1.0,0.0,10.0,13.0,1.0,5.0,,,,,69.0,35.0,7.0,9.0,0.00107035,2,,178.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.1264,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Josh Pask,josh-pask,J. Pask,D,,15,M,804181,EUR,878342400,D,2,2,False,30.0,28.0,1.0,1.0,0.0,27.0,29.0,1.0,1.0,1.0,,,,90.0,45.0,7.2,3.0,0.00042199,1,,187.0,,,3.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,,3.0,0.0477,,,1.0,1.0,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Harrison McGahey,harrison-mcgahey,H. McGahey,D,16,5,M,346292,EUR,812073600,D,16,16,False,35.0,29.0,6.0,4.0,0.0,21.0,22.0,8.0,13.0,1.0,,,,90.0,42.0,6.7,6.0,0.0029327,0,,187.0,,,1.0,,,6.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Danny Davies,danny-davies,D. Davies,D,22,19,M,1896359,EUR,804297600,D,22,22,False,27.0,16.0,6.0,1.0,0.0,13.0,17.0,3.0,10.0,4.0,,,,90.0,60.0,7.2,15.0,0.00253875,0,,,,1.0,3.0,9.0,,8.0,1.0,2.0,6.0,5.0,2.0,2.0,,Danny Davies,,,1.0,,1.0,,,,,,,,,,,,,,,
12765020,home,The New Saints,Joshua Daniels,joshua-daniels,J. Daniels,D,7,20,M,944539,EUR,824947200,M,7,7,False,42.0,28.0,2.0,1.0,0.0,16.0,18.0,14.0,28.0,5.0,,,,90.0,58.0,7.0,19.0,0.0907253,2,,175.0,4.0,5.0,4.0,7.0,,1.0,,1.0,2.0,1.0,,1.0,0.1497,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
12765020,home,The New Saints,Daniel Williams,williams-daniel,D. Williams,M,14,45,M,1005913,EUR,987638400,M,14,14,False,48.0,38.0,6.0,2.0,0.0,26.0,27.0,12.0,21.0,6.0,,,,83.0,67.0,7.2,11.0,0.0194736,0,,172.0,,1.0,6.0,5.0,,6.0,2.0,3.0,4.0,3.0,,1.0,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,
12765020,home,The New Saints,Daniel Redmond,daniel-redmond,D. Redmond,D,10,19,M,144681,EUR,667872000,M,10,10,False,41.0,29.0,7.0,2.0,0.0,16.0,20.0,13.0,21.0,8.0,,,,89.0,51.0,6.6,13.0,0.0147797,1,,161.0,,,8.0,5.0,1.0,1.0,,,3.0,2.0,1.0,1.0,0.0143,,,,1.0,4.0,3.0,,1.0,,,True,1.0,,,,,,,,,
12765020,home,The New Saints,Jordan Williams,jordan-williams,J. Williams,F,17,262,M,824498,EUR,724204800,M,17,17,False,26.0,9.0,6.0,,0.0,4.0,10.0,6.0,20.0,6.0,,,,83.0,39.0,6.6,23.0,0.0202079,0,,184.0,4.0,,4.0,5.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
12765020,home,The New Saints,Ben Clark,ben-clark,B. Clark,M,19,39,M,885086,EUR,971481600,F,19,19,False,17.0,9.0,3.0,1.0,0.0,3.0,4.0,7.0,14.0,1.0,,,,69.0,23.0,6.4,11.0,0.112079,0,,,1.0,1.0,4.0,1.0,,,,,,,,2.0,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,
12765020,home,The New Saints,Declan McManus,declan-mcmanus,D. McManus,F,,56,M,231664,EUR,775872000,F,9,9,False,20.0,18.0,,,0.0,9.0,9.0,9.0,12.0,5.0,,,,90.0,36.0,6.7,8.0,0.0158062,1,,180.0,1.0,3.0,10.0,5.0,,2.0,,,1.0,1.0,,2.0,0.0181,,,,2.0,4.0,1.0,,2.0,1.0,,,1.0,2.0,,,,,,,,
12765020,home,The New Saints,Rory Holden,holden-rory,R. Holden,M,18,21,M,845895,EUR,872294400,M,18,18,True,9.0,6.0,,,0.0,2.0,2.0,4.0,8.0,1.0,,,,21.0,15.0,6.5,6.0,0.00089872,1,,169.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,0.0238,,,,,,,,1.0,,,,,1.0,,,,,,,,
12765020,home,The New Saints,Adam Wilson,adam-wilson,A. Wilson,M,77,435,M,970374,EUR,955324800,M,28,28,True,6.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,21.0,12.0,7.1,1.0,0.021451,0,,172.0,1.0,1.0,,4.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12765020,home,The New Saints,Leo Smith,leo-smith,L. Smith,M,21,20,M,859181,EUR,895190400,M,21,21,True,9.0,8.0,2.0,1.0,0.0,3.0,3.0,6.0,7.0,,,,,11.0,11.0,6.6,1.0,0.0432981,0,,179.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12765020,home,The New Saints,Adrian Cieślewicz,adrian-cieslewicz,A. Cieślewicz,F,11,104,M,138279,EUR,658713600,F,11,11,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,,11.0,5.0,6.7,2.0,0.0987721,0,,178.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12765020,home,The New Saints,Sion Bradley,sion-bradley,S. Bradley,F,19,39,M,846609,EUR,887932800,M,20,20,True,,,,,0.0,,,,1.0,,,,,1.0,3.0,,3.0,,0,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12765020,home,The New Saints,Jack Edwards,jack-edwards,J. Edwards,G,30,11,M,1407725,EUR,1123113600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Blaine Hudson,blaine-hudson,B. Hudson,D,12,8,M,97464,EUR,688608000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Jack Bodenham,jack-bodenham,J. Bodenham,D,6,18,M,993448,EUR,938563200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Ben Woollam,ben-woollam,B. Woollam,D,31,4,M,1383278,EUR,1110931200,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ben Woollam,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Ryan Brobbell,ryan-brobbell,R. Brobbell,M,8,104,M,330455,EUR,731289600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Jake Canavan,jake-canavan,J. Canavan,M,21,8,M,1127839,EUR,1071619200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,home,The New Saints,Matthew Olosunde,matthew-olosunde,M. Olosunde,M,34,55,M,818386,EUR,889228800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765020,away,Djurgårdens IF,Jacob Rinne,jacob-rinne,J. Rinne,G,35,92,M,289025,EUR,740534400,G,35,35,False,25.0,20.0,8.0,3.0,0.0,19.0,21.0,1.0,4.0,7.0,,,,90.0,27.0,6.8,5.0,0.0001495,0,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
12765020,away,Djurgårdens IF,Adam Stahl,stahl-adam,A. Stahl,D,18,111,M,860615,EUR,781574400,D,18,18,False,40.0,31.0,5.0,2.0,1.0,16.0,18.0,15.0,25.0,6.0,,,,90.0,64.0,7.6,14.0,0.244848,0,,185.0,3.0,2.0,3.0,5.0,,4.0,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,
