match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,captain,stat_ownGoals,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine,stat_goals,stat_totalOffside
12436916,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,496,M,1005959,EUR,1002931200,G,12,12,False,35.0,26.0,18.0,9.0,0.0,18.0,18.0,8.0,17.0,6.0,1.0,1.0,90.0,40.0,6.3,9.0,0.00400968,0,-1.5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436916,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,576384,EUR,892771200,D,20,20,False,43.0,33.0,3.0,1.0,0.0,12.0,13.0,21.0,32.0,2.0,,,76.0,61.0,7.0,16.0,0.0199892,1,,2.0,2.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0604,1.0,,,,,,,,,,,,,,,,,,,,
12436916,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,958916,EUR,988588800,D,22,22,False,60.0,52.0,6.0,3.0,0.0,26.0,28.0,26.0,32.0,6.0,,,90.0,72.0,6.9,9.0,0.0332725,0,,,,1.0,2.0,1.0,,1.0,,,,3.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12436916,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192.0,2094,M,924378,EUR,1008806400,D,4,4,False,72.0,63.0,2.0,2.0,0.0,42.0,48.0,21.0,24.0,6.0,,,90.0,80.0,7.0,11.0,0.0109028,1,,,5.0,7.0,6.0,8.0,,,,,,3.0,1.0,1.0,1.0,2.0,,0.0308,,,1.0,1.0,0.0343,,,,,,,,,,,,,,,,
12436916,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,972421,EUR,982800000,D,23,23,False,53.0,41.0,5.0,3.0,0.0,19.0,22.0,24.0,35.0,9.0,,,90.0,73.0,7.0,17.0,0.0506693,2,,4.0,2.0,2.0,4.0,6.0,,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,,0.0254,,,,,,,,2.0,2.0,,,,,,,,,,,,
12436916,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185.0,9605,M,135256,EUR,763257600,M,6,6,False,44.0,37.0,4.0,3.0,0.0,16.0,18.0,21.0,26.0,10.0,,,84.0,55.0,6.8,11.0,0.0220202,1,,,3.0,,8.0,3.0,3.0,2.0,,,,,,3.0,2.0,2.0,,0.1055,,1.0,,1.0,0.3114,,,,,True,,,,,,,,,,,
12436916,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184.0,1191,M,814873,EUR,894758400,M,27,27,False,34.0,31.0,,,0.0,13.0,14.0,19.0,22.0,3.0,,,66.0,45.0,7.0,4.0,0.158048,0,,2.0,,,2.0,4.0,1.0,,,,,,1.0,4.0,3.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,
12436916,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173.0,110440,M,927083,EUR,933984000,M,19,19,False,34.0,24.0,,,0.0,3.0,3.0,23.0,42.0,2.0,,,90.0,73.0,7.2,27.0,0.365801,4,,11.0,2.0,1.0,8.0,7.0,2.0,2.0,3.0,1.0,1.0,3.0,,2.0,,4.0,3.0,0.2208,1.0,2.0,,1.0,0.4302,,,2.0,2.0,,,bryan_m19,,,,,,,,,
12436916,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,907072,EUR,962582400,M,24,24,False,41.0,35.0,6.0,5.0,0.0,9.0,9.0,31.0,44.0,3.0,,,90.0,80.0,7.6,22.0,0.175645,2,,12.0,1.0,,9.0,11.0,3.0,1.0,7.0,3.0,2.0,,,6.0,5.0,4.0,2.0,0.158,4.0,1.0,,,,,,5.0,,,,,,,,,,,,,
12436916,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183.0,3191,M,1006387,EUR,1006819200,M,7,7,False,22.0,16.0,,,0.0,,2.0,16.0,21.0,3.0,,,90.0,48.0,7.7,13.0,0.108602,4,,1.0,1.0,4.0,4.0,14.0,,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,2.0,5.0,0.3754,2.0,,,,,,,,3.0,,,,1.0,1.0,,,,,,,
