match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_possessionLostCtrl,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
10953387,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,36,36,False,18.0,16.0,4.0,5.0,,1.0,,1.0,,,,84.0,26.0,6.4,2,1.0,1.0,12.0,13.0,,,,,6.0,,,5.0,,2.0,,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,
10953387,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18232,M,awbissaka,863653,EUR,880502400,D,29,29,True,47.0,43.0,21.0,23.0,1.0,3.0,,5.0,,,,56.0,63.0,6.6,0,1.0,,22.0,25.0,1.0,,,2.0,9.0,,,3.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,
10953387,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,Casemiro,122951,EUR,698803200,M,18,18,True,37.0,30.0,13.0,16.0,,1.0,,3.0,,,,30.0,40.0,7.4,1,4.0,3.0,17.0,21.0,,1.0,,1.0,7.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,
10953387,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,F,10,10,True,1.0,1.0,1.0,1.0,,1.0,,,,,,30.0,10.0,8.3,3,,,,,,1.0,,,5.0,,,,,1.0,,,,,3.0,,,,1.0,,,,,2.0,2.0,,
10953387,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20679,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,27.0,24.0,7.0,8.0,,1.0,,3.0,,,,30.0,35.0,6.9,2,3.0,2.0,17.0,22.0,3.0,,,,7.0,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,
10953387,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,True,6.0,6.0,2.0,2.0,,2.0,,1.0,,,,11.0,9.0,7.4,0,1.0,1.0,4.0,4.0,,,,,1.0,,,1.0,,3.0,,,2.0,,,,,,2.0,,1.0,,,,,1.0,
10953387,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,d_degea,69378,EUR,657936000,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17999,M,lukeshaw23,190839,EUR,805507200,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,home,Manchester United,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180,7219,M,zidaneiqbal,1014225,EUR,1051401600,M,55,55,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Ashley Maynard Brewer,,,ashley-maynard-brewer,A. M. Brewer,G,1,187,62,M,,906179,EUR,930268800,G,31,31,False,31.0,13.0,7.0,7.0,,,1.0,6.0,,2.0,1.0,90.0,36.0,6.3,0,27.0,9.0,6.0,24.0,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,2.0
10953387,away,Charlton Athletic,Sean Clare,,,sean-clare,S. Clare,M,28,190,37,M,,833982,EUR,843004800,D,28,28,False,29.0,21.0,13.0,16.0,,7.0,2.0,8.0,,,,90.0,70.0,6.5,0,5.0,1.0,9.0,17.0,4.0,,1.0,6.0,23.0,,1.0,9.0,4.0,3.0,1.0,2.0,,5.0,7.0,,,,1.0,,,1.0,,,,,
10953387,away,Charlton Athletic,Ryan Inniss,,,ryan-inniss,R. Inniss,D,5,194,24,M,,190845,EUR,802310400,D,24,24,False,18.0,17.0,13.0,13.0,,,3.0,5.0,,,,90.0,24.0,6.5,0,1.0,1.0,4.0,5.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Lucas Ness,,,lucas-ness,L. Ness,D,12,191,31,M,,1063041,EUR,1013040000,D,34,34,False,25.0,17.0,14.0,18.0,,3.0,1.0,3.0,,,,90.0,33.0,6.3,0,4.0,1.0,3.0,7.0,,,1.0,1.0,9.0,,,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,
10953387,away,Charlton Athletic,Steven Sessegnon,,,steven-sessegnon,S. Sessegnon,D,5,173,143,M,,877997,EUR,958608000,D,2,2,False,22.0,17.0,8.0,10.0,1.0,6.0,1.0,3.0,,,,82.0,43.0,7.1,0,6.0,4.0,9.0,13.0,1.0,,,4.0,10.0,,1.0,2.0,,1.0,1.0,,,3.0,2.0,1.0,,,,,,,,,,,
10953387,away,Charlton Athletic,Albie Morgan,,,albie-morgan,A. Morgan,M,8,180,47,M,,944264,EUR,949449600,M,10,10,False,23.0,17.0,9.0,9.0,,3.0,,1.0,,,,66.0,34.0,6.6,1,2.0,,8.0,15.0,1.0,1.0,,1.0,11.0,,,3.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,
10953387,away,Charlton Athletic,George Dobson,,,george-dobson,G. Dobson,M,15,180,141,M,,788240,EUR,879552000,M,4,4,False,31.0,26.0,18.0,18.0,1.0,10.0,2.0,8.0,,,,90.0,49.0,7.2,1,4.0,2.0,8.0,13.0,,,2.0,7.0,6.0,True,1.0,5.0,3.0,1.0,,,,6.0,,1.0,,1.0,1.0,,,,,1.0,,,
10953387,away,Charlton Athletic,Scott Fraser,,,scott-fraser,S. Fraser,M,,183,20,M,,556364,EUR,796521600,M,21,21,False,30.0,22.0,10.0,11.0,,5.0,,8.0,,,,90.0,44.0,6.9,2,3.0,2.0,12.0,20.0,1.0,1.0,2.0,2.0,11.0,,1.0,4.0,2.0,2.0,,1.0,,2.0,2.0,1.0,,,2.0,,,,,1.0,,,
10953387,away,Charlton Athletic,Jesurun Rak-Sakyi,,,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1017,M,,1101362,EUR,1033776000,F,17,17,False,14.0,10.0,4.0,8.0,,5.0,,7.0,,,,82.0,27.0,6.6,0,1.0,1.0,6.0,6.0,,,1.0,2.0,9.0,,1.0,3.0,1.0,1.0,,,,2.0,4.0,3.0,,,,,,,,,,,
10953387,away,Charlton Athletic,Miles Leaburn,,,miles-leaburn,M. Leaburn,F,11,196,174,M,,1391785,EUR,1069977600,F,33,33,False,15.0,5.0,2.0,3.0,6.0,7.0,,1.0,,,,90.0,22.0,6.5,0,,,3.0,12.0,,,,,14.0,,8.0,10.0,,1.0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,
10953387,away,Charlton Athletic,Corey Blackett-Taylor,,,corey-blackett-taylor,C. Taylor,F,35,170,133,M,,817573,EUR,874972800,F,23,23,False,6.0,3.0,2.0,2.0,,2.0,,2.0,,,,61.0,17.0,6.2,0,1.0,,1.0,6.0,2.0,,,1.0,10.0,,,4.0,,4.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,
10953387,away,Charlton Athletic,Eoghan O'Connell,,,eoghan-oconnell,E. O'Connell,D,15,185,73,M,,352582,EUR,808272000,D,6,6,True,11.0,10.0,4.0,4.0,,,1.0,5.0,,,,29.0,15.0,6.3,0,3.0,2.0,6.0,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Jack Payne,Jack,Payne,jack-payne,J. Payne,M,10,165,33,M,,340173,EUR,783043200,M,19,19,True,2.0,2.0,,,,3.0,1.0,,,,,24.0,8.0,6.7,0,,,2.0,3.0,1.0,,,3.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
10953387,away,Charlton Athletic,Aaron Henry,,,aaron-henry,A. Henry,M,14,175,23,M,,1014105,EUR,1062288000,M,32,32,True,4.0,3.0,3.0,3.0,,1.0,1.0,1.0,,,,8.0,9.0,6.3,0,1.0,,,2.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10953387,away,Charlton Athletic,Jayden Stockley,Jayden,Stockley,jayden-stockley,J. Stockley,F,9,188,61,M,,91984,EUR,750211200,F,9,9,True,4.0,1.0,,1.0,2.0,2.0,,,,,,8.0,5.0,6.4,1,1.0,,1.0,3.0,,,,,3.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,
10953387,away,Charlton Athletic,Craig MacGillivray,,,craig-macgillivray,C. MacGillivray,G,1,188,14,M,,886801,EUR,726796800,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Samuel Lavelle,,,samuel-lavelle,S. Lavelle,D,6,188,25,M,,892010,EUR,844300800,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Charlie Kirk,Charlie,Kirk,charlie-kirk,C. Kirk,M,40,185,256,M,,830869,EUR,882921600,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Diallang Jaiyesimi,,,diallang-jaiyesimi,D. Jaiyesimi,M,7,181,35,M,,893095,EUR,894412800,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953387,away,Charlton Athletic,Richard Chin,,,richard-chin,R. Chin,F,7,178,294,M,,1406307,EUR,1034640000,M,36,36,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
