match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed
10438151,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,1035183,EUR,948326400,F,77,77,True,,2.0,,1.0,,,,,2.0,2.0,,1.0,,,,,,,12.0,5.0,6.6,3.0,1,,,17,M,,3.0,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,
10438151,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,9.0,,6.5,,0,,,2,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,1.0,,,,,,,,,9.0,2.0,6.6,,0,Joel Silva,,26,M,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
10438151,home,Boavista,César Dutra,cesar-dutra,C. Dutra,G,194,270,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,74071,EUR,666662400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,23,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,11,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,79,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Celton Biai,celton-biai,C. Biai,G,188,249,976399,EUR,966124800,G,63,63,False,,29.0,17.0,14.0,3.0,15.0,18.0,2.0,11.0,,,10.0,,1.0,1.0,2.0,2.0,2.0,90.0,41.0,6.3,13.0,0,Celton,Biai,63,M,,,,,2.0,,,,,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,192,198,208636,EUR,1008288000,D,83,83,False,,28.0,21.0,4.0,2.0,17.0,20.0,4.0,8.0,2.0,,3.0,,,,,,,57.0,35.0,6.4,8.0,0,,,29,M,,3.0,,,3.0,,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,
10438151,away,Vitória SC,Ibrahima Bamba,ibrahima-bamba,I. Bamba,D,184,312,1131044,EUR,1019433600,D,22,22,False,,37.0,31.0,8.0,5.0,22.0,25.0,9.0,12.0,1.0,1.0,7.0,,,,,,,90.0,47.0,6.4,8.0,0,Ibrahima Bamba,,22,M,,5.0,,,3.0,1.0,3.0,2.0,,,,1.0,,2.0,,,,,,,,,,
10438151,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,192,343,836279,EUR,734745600,D,3,3,False,,60.0,52.0,8.0,2.0,34.0,37.0,18.0,24.0,2.0,2.0,4.0,,,,,,,90.0,69.0,6.4,9.0,0,,,17,M,1.0,6.0,1.0,1.0,2.0,,1.0,5.0,1.0,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,175,180,1131047,EUR,1037404800,M,2,2,False,,15.0,10.0,,,4.0,5.0,6.0,11.0,3.0,,1.0,,,,,,,45.0,36.0,6.2,10.0,0,Miguel Maga,,2,M,1.0,6.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,3.0,,,,,,,,,
10438151,away,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,180,228,974863,EUR,955411200,M,80,80,False,,50.0,44.0,5.0,3.0,27.0,28.0,18.0,23.0,9.0,2.0,7.0,4.0,,,,,,90.0,69.0,7.3,9.0,1,,,80,M,1.0,7.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,
10438151,away,Vitória SC,André André,andre-andre,A. André,M,174,123,59777,EUR,620092800,M,21,21,False,True,42.0,37.0,3.0,2.0,19.0,21.0,19.0,22.0,9.0,,12.0,5.0,,,,,,90.0,63.0,7.8,9.0,1,,,11,M,1.0,4.0,2.0,,,,2.0,,,,,4.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,,
10438151,away,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,180,35,928812,EUR,955065600,M,72,72,False,,23.0,14.0,5.0,2.0,10.0,14.0,4.0,9.0,8.0,,4.0,2.0,,,,,,89.0,42.0,6.9,12.0,0,,,25,M,,3.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,
10438151,away,Vitória SC,André Silva,andre-silva,A. Silva,F,181,2951,925072,EUR,865296000,F,17,17,False,,30.0,23.0,4.0,3.0,5.0,5.0,18.0,25.0,6.0,1.0,4.0,4.0,,,,,,90.0,45.0,7.2,11.0,2,,,17,M,,5.0,3.0,1.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,3.0,,,,,1.0,
10438151,away,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,171,843,847125,EUR,924480000,F,90,90,False,,6.0,3.0,1.0,,2.0,3.0,1.0,6.0,1.0,,,,,,,,,57.0,14.0,6.5,9.0,1,,,11,M,3.0,2.0,1.0,,,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,
10438151,away,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,186,530,892272,EUR,880070400,F,33,33,False,,12.0,9.0,1.0,,3.0,3.0,6.0,9.0,2.0,,1.0,,,,,,,74.0,30.0,6.0,10.0,4,,,33,M,,7.0,1.0,,3.0,,2.0,3.0,2.0,1.0,1.0,,,5.0,,,1.0,1.0,,2.0,,,1.0,2.0
10438151,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,180,173,252819,EUR,735350400,D,76,76,True,,15.0,10.0,1.0,,5.0,6.0,6.0,15.0,3.0,,2.0,1.0,,,,,,57.0,36.0,6.9,12.0,0,,,76,M,6.0,2.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,
10438151,away,Vitória SC,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,175,78,793154,EUR,788054400,M,7,7,True,,4.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,,,,,33.0,9.0,6.6,2.0,1,,,22,M,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,
10438151,away,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,171,91,802150,EUR,902793600,F,98,98,True,,19.0,11.0,5.0,2.0,4.0,5.0,7.0,18.0,2.0,,6.0,,,,,,,33.0,29.0,6.7,13.0,0,,,17,M,4.0,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,
10438151,away,Vitória SC,Jota Silva,jota-silva,J. Silva,F,179,2828,1011895,EUR,933465600,F,11,11,True,,4.0,3.0,,,2.0,2.0,1.0,4.0,,,2.0,,,,,,,16.0,11.0,6.5,7.0,0,,,26,M,2.0,3.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,
10438151,away,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,177,198,841743,EUR,886550400,F,20,20,True,,,,,,,,,,5.0,,1.0,3.0,,,,,,9.0,9.0,6.7,2.0,0,,,10,M,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
10438151,away,Vitória SC,Pedro Rafael Oliveira,pedro-rafael-oliveira,P. R. Oliveira,G,183,24,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,180,888,1131048,EUR,975283200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,Tomás Händel,,20,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Indio,indio,Indio,M,182,109,979864,EUR,935712000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,23,M,,,,,,,,,,,,,,,,,,,,,,,,
10438151,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,190,1034,1085740,EUR,992304000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,16,M,,,,,,,,,,,,,,,,,,,,,,,,
