match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_unsuccessfulTouch,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
12625031,home,Al-Fateh,Péter Szappanos,,,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,19.0,13.0,9.0,3.0,0.0,10.0,11.0,3.0,8.0,1.0,1.0,2.0,12.0,5.0,7.0,1.0,2.0,2.0,90.0,35.0,7.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,D,8,8,False,28.0,26.0,2.0,2.0,0.0,23.0,24.0,3.0,4.0,,1.0,3.0,2.0,,,,,,54.0,42.0,5.5,3.0,0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,59.0,55.0,3.0,2.0,0.0,49.0,52.0,6.0,7.0,3.0,4.0,3.0,3.0,,,,,,90.0,67.0,6.5,4.0,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,72.0,68.0,5.0,4.0,0.0,44.0,46.0,25.0,27.0,2.0,3.0,6.0,,,,,,,90.0,84.0,6.7,5.0,1,2.0,,,,,1.0,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12625031,home,Al-Fateh,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,12,12,False,24.0,19.0,1.0,,0.0,11.0,12.0,8.0,13.0,,6.0,2.0,3.0,,,,,,80.0,44.0,6.3,8.0,1,6.0,4.0,4.0,3.0,2.0,,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,
12625031,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,41.0,33.0,3.0,1.0,0.0,22.0,23.0,11.0,18.0,,6.0,1.0,4.0,,,,,,90.0,55.0,7.6,8.0,2,4.0,,,,1.0,2.0,2.0,,,,2.0,,1.0,2.0,,,,,1.0,1.0,1.0,4.0,,,,
12625031,home,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,66.0,59.0,2.0,2.0,0.0,38.0,40.0,21.0,26.0,1.0,4.0,1.0,4.0,,,,,,80.0,74.0,6.6,8.0,1,6.0,3.0,2.0,1.0,,1.0,,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,
12625031,home,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,M,7,7,False,9.0,6.0,1.0,,1.0,3.0,4.0,4.0,6.0,,3.0,,2.0,,,,,,58.0,23.0,7.0,8.0,1,5.0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,,1.0,3.0,,,
12625031,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,42.0,30.0,5.0,1.0,1.0,11.0,14.0,23.0,35.0,1.0,7.0,,3.0,,,,,,90.0,66.0,7.3,24.0,2,9.0,2.0,7.0,5.0,,1.0,,,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,,1.0,,,2.0,,,
12625031,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,False,28.0,21.0,2.0,1.0,0.0,9.0,11.0,12.0,18.0,,2.0,,6.0,,,,,,71.0,36.0,6.4,11.0,0,4.0,3.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,
12625031,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,22.0,14.0,,,0.0,3.0,5.0,11.0,19.0,5.0,11.0,3.0,1.0,,,,,,90.0,47.0,8.1,16.0,4,3.0,,3.0,1.0,,,,,2.0,,1.0,,3.0,1.0,1.0,2.0,,1.0,,,1.0,4.0,4.0,,,
12625031,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,12.0,11.0,1.0,,0.0,6.0,6.0,5.0,7.0,,,,2.0,,,,,,32.0,17.0,5.8,3.0,1,5.0,3.0,,,,1.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,
12625031,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,9.0,5.0,,,0.0,3.0,3.0,2.0,6.0,,,,,,,,,,19.0,10.0,6.4,5.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
12625031,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,13.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,5.0,,1.0,,1.0,,,,,,10.0,15.0,6.7,,0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
12625031,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,1.0,1.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,,10.0,11.0,6.6,3.0,1,3.0,,1.0,,1.0,2.0,,,2.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,
12625031,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,away,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,33.0,18.0,22.0,8.0,0.0,12.0,13.0,6.0,20.0,1.0,1.0,1.0,9.0,4.0,4.0,,,,90.0,46.0,7.2,15.0,0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,
12625031,away,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,43.0,36.0,5.0,3.0,1.0,12.0,12.0,24.0,33.0,1.0,13.0,1.0,8.0,,,,,,90.0,74.0,7.9,16.0,0,6.0,2.0,2.0,2.0,2.0,,,,2.0,,2.0,1.0,,4.0,3.0,1.0,2.0,,,,,6.0,3.0,,,
12625031,away,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,25.0,24.0,3.0,2.0,0.0,21.0,21.0,3.0,4.0,3.0,5.0,2.0,4.0,,,,,,90.0,39.0,7.5,3.0,1,4.0,,,,6.0,2.0,,,,,2.0,,1.0,2.0,2.0,,,,,,1.0,,2.0,,,
12625031,away,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,25.0,21.0,3.0,2.0,0.0,18.0,19.0,3.0,6.0,,,2.0,1.0,,,,,,59.0,33.0,5.8,6.0,1,7.0,2.0,,,,2.0,2.0,True,,,3.0,,1.0,,,,,,,,,,2.0,,,
12625031,away,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,17.0,10.0,2.0,1.0,0.0,4.0,7.0,6.0,11.0,,,,,,,,,,45.0,25.0,5.9,10.0,0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,
12625031,away,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,37.0,29.0,4.0,3.0,0.0,15.0,18.0,14.0,19.0,1.0,5.0,,5.0,,,,,,65.0,47.0,7.2,9.0,2,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,3.0,,1.0,,,1.0,,,,,,
12625031,away,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,43.0,36.0,6.0,3.0,0.0,14.0,15.0,24.0,35.0,1.0,4.0,,2.0,,,,,,90.0,66.0,6.9,14.0,4,5.0,1.0,1.0,1.0,,2.0,,,7.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,,2.0,,1.0,,,1.0,
12625031,away,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,32.0,27.0,,,1.0,6.0,6.0,23.0,35.0,,8.0,,4.0,,,,,,89.0,59.0,7.7,16.0,3,5.0,2.0,9.0,6.0,,,,,9.0,2.0,,,2.0,2.0,1.0,3.0,,,,1.0,,,,,,1.0
12625031,away,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,False,28.0,21.0,2.0,1.0,0.0,7.0,7.0,14.0,21.0,,2.0,,3.0,,,,,,89.0,43.0,7.8,11.0,5,6.0,1.0,3.0,1.0,2.0,,,,,,3.0,,3.0,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,
12625031,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,False,21.0,15.0,1.0,,0.0,2.0,3.0,13.0,19.0,,4.0,,1.0,,,,,,90.0,32.0,7.6,10.0,1,1.0,,4.0,4.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,2.0,,,
12625031,away,Al-Okhdood,Ibrahima Kone,,,ibrahima-kone,I. Kone,F,9,190.0,808,M,873630,EUR,929491200,F,9,9,False,16.0,11.0,1.0,1.0,0.0,6.0,8.0,5.0,9.0,,2.0,1.0,2.0,,,,,,83.0,26.0,7.4,8.0,2,5.0,1.0,,,,1.0,,,1.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,2.0,1.0,,,
12625031,away,Al-Okhdood,Diego Ferreira,,,ferreira-diego,D. Ferreira,D,66,,28,M,1147011,EUR,1053302400,D,16,16,True,17.0,14.0,2.0,1.0,0.0,10.0,11.0,4.0,6.0,1.0,4.0,1.0,5.0,,,,,,45.0,25.0,7.1,4.0,0,1.0,,2.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0
12625031,away,Al-Okhdood,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,2,2,True,9.0,8.0,1.0,,0.0,4.0,4.0,4.0,5.0,,,3.0,2.0,,,,,,25.0,13.0,6.5,2.0,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12625031,away,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,19.0,5.0,6.4,1.0,0,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12625031,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,7.0,6.0,,,1.0,2.0,2.0,4.0,5.0,,,,,,,,,,12.0,8.0,7.1,2.0,0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12625031,away,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,,,,12.0,6.0,6.7,,1,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
12625031,away,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,away,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12625031,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
