match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_challengeLost,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,captain,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
11369798,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177.0,285,M,862449,EUR,912038400,F,7,7,False,31.0,23.0,2.0,,9.0,10.0,15.0,25.0,1.0,9.0,,,,,,,90.0,66.0,7.0,25.0,0.1303,0.0927,0.0531926,2,,,,4.0,,2.0,9.0,10.0,1.0,,4.0,2.0,5.0,3.0,2.0,2.0,,,,1.0,4.0,1.0,4.0,,1.0,1.0,1.0,,,,,
11369798,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193.0,126,M,95375,EUR,729820800,M,10,10,True,12.0,11.0,2.0,1.0,,,11.0,16.0,,1.0,,,,,,,26.0,23.0,7.3,5.0,0.2241,0.0,0.0471894,3,,,,4.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,2.0,2.0,,,,,,
11369798,home,Oud-Heverlee Leuven,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,15,15,True,10.0,8.0,,,4.0,4.0,5.0,7.0,1.0,5.0,,,,,,,26.0,34.0,7.1,10.0,0.0,0.0,0.0310794,0,,,,1.0,,,3.0,7.0,,,1.0,1.0,4.0,2.0,,,,,,,5.0,4.0,2.0,,,1.0,1.0,,,,,
11369798,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169.0,104,M,1388434,EUR,988070400,F,43,43,True,1.0,1.0,,,,,2.0,3.0,,,,,,,,,14.0,6.0,6.8,1.0,0.1598,0.0,0.106733,2,,Nachon Nsingi,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
11369798,home,Oud-Heverlee Leuven,Oregan Ravet,oregan-ravet,O. Ravet,G,,189.0,23,M,1006482,EUR,994982400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188.0,255,M,1388438,EUR,1029283200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177.0,26,M,804233,EUR,628300800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182.0,320,M,862372,EUR,875750400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,Theo Defourny,theo-defourny,T. Defourny,G,33,194.0,37,M,156736,EUR,704160000,G,33,33,False,15.0,11.0,7.0,3.0,9.0,9.0,2.0,6.0,1.0,8.0,,3.0,,4.0,,,90.0,27.0,7.3,4.0,0.0,0.0,0.00050774,0,-0.4799,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
11369798,away,RWDM Brussels,Zakaria El Ouahdi,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,19.0,14.0,3.0,1.0,6.0,9.0,9.0,12.0,2.0,6.0,,,,,,,90.0,48.0,7.1,14.0,0.0,0.0,0.127569,0,,,,2.0,3.0,,10.0,10.0,,,5.0,5.0,5.0,4.0,2.0,1.0,2.0,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,z.elouahdi,,
11369798,away,RWDM Brussels,Jonathan Heris,jonathan-heris,J. Heris,D,,184.0,20,M,58980,EUR,652320000,D,19,19,False,35.0,27.0,8.0,3.0,17.0,21.0,10.0,14.0,3.0,4.0,,,,,,,90.0,57.0,7.1,10.0,0.0,0.0,0.00914989,0,,,,,3.0,2.0,5.0,6.0,,,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,William Klaus,william-klaus,W. Klaus,D,4,187.0,154,M,866721,EUR,758246400,D,4,4,False,24.0,22.0,1.0,,19.0,20.0,3.0,4.0,3.0,3.0,,,,,,,90.0,40.0,7.1,3.0,0.124,0.0,0.00087302,2,,,,,2.0,2.0,3.0,5.0,,,3.0,2.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,
11369798,away,RWDM Brussels,Florian Le Joncour,florian-le-joncour,F. L. Joncour,D,3,192.0,51,M,787816,EUR,791769600,D,3,3,False,53.0,41.0,15.0,10.0,24.0,28.0,17.0,25.0,6.0,1.0,,,,,,,90.0,73.0,7.3,15.0,0.0,0.0,0.303332,0,,,,,,5.0,4.0,6.0,,,,,,1.0,3.0,,,,,,1.0,,,,,1.0,,,,,1.0,
11369798,away,RWDM Brussels,Abner,abner,Abner,D,30,177.0,87,M,330061,EUR,833414400,D,26,26,False,25.0,18.0,2.0,1.0,11.0,15.0,7.0,13.0,7.0,7.0,,,,,,,90.0,51.0,6.3,16.0,0.0,0.0,0.00529408,0,,,,3.0,1.0,3.0,9.0,5.0,,,1.0,,4.0,1.0,3.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,
11369798,away,RWDM Brussels,Niklo Dailly,niklo-dailly,N. Dailly,F,81,185.0,25,M,1049196,EUR,1005004800,M,11,11,False,21.0,14.0,3.0,1.0,8.0,11.0,6.0,12.0,1.0,6.0,,,,,,,88.0,39.0,6.7,12.0,0.0587,0.0,0.00923149,2,,,,2.0,1.0,2.0,5.0,7.0,,,2.0,2.0,,2.0,2.0,,,,,1.0,3.0,1.0,1.0,2.0,,1.0,,,,,,
11369798,away,RWDM Brussels,Pierre Dwomoh,pierre-dwomoh,P. Dwomoh,M,14,185.0,434,M,996993,EUR,1087776000,M,6,6,False,30.0,22.0,4.0,2.0,12.0,16.0,10.0,14.0,3.0,11.0,,,,,,,90.0,48.0,6.7,14.0,0.0315,0.0,0.0260906,1,,,,,2.0,,6.0,2.0,,,1.0,,5.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,
11369798,away,RWDM Brussels,Alexis De Sart,de-sart-alexis,A. D. Sart,M,24,180.0,54,M,795994,EUR,847756800,M,5,5,False,31.0,17.0,1.0,,7.0,13.0,11.0,19.0,2.0,7.0,,,,,,,89.0,52.0,6.3,17.0,0.4512,0.0,0.0300555,2,,,,1.0,3.0,3.0,9.0,9.0,,,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,,,1.0,,,1.0,1.0,,1.0,,,,,2.0
11369798,away,RWDM Brussels,Xavier Mercier,xavier-mercier,X. Mercier,F,,171.0,74,M,102806,EUR,617328000,M,30,30,False,29.0,21.0,4.0,2.0,4.0,7.0,19.0,32.0,,5.0,,,,,,,73.0,50.0,8.1,19.0,0.1269,0.3028,0.671785,3,,,,10.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,4.0,2.0,,1.0,,2.0,
11369798,away,RWDM Brussels,Mickaël Biron,mickael-biron,M. Biron,F,7,170.0,132,M,986817,EUR,872553600,F,7,7,False,24.0,16.0,1.0,1.0,5.0,9.0,11.0,16.0,,5.0,,,,,,,90.0,42.0,8.0,17.0,1.434,2.3666,0.231451,5,,,,1.0,2.0,,10.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,,,,,,4.0,,3.0,2.0,,,,,,,,1.0
11369798,away,RWDM Brussels,Florent Sanchez Da Silva,sanchez-da-silva-florent,F. S. D. Silva,M,7,178.0,222,M,1385467,EUR,1049241600,M,69,69,True,7.0,2.0,1.0,,,1.0,2.0,7.0,,1.0,,,,,,,17.0,12.0,6.5,8.0,0.0,0.0,0.00218694,0,,,,1.0,,,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
11369798,away,RWDM Brussels,Shuto Abe,abe-shuto,S. Abe,M,13,171.0,137,M,986780,EUR,881280000,M,8,8,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,1.0,,,,,,,9.0,6.0,6.9,2.0,0.0,0.0,0.449067,0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,
11369798,away,RWDM Brussels,Sada Diallo,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,Nicolas Alavoine,nicolas-alavoine,N. Alavoine,G,,184.0,6,M,1069339,EUR,1010188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Nicolas,Alavoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,Djovkar Doudaev,djovkar-doudaev,D. Doudaev,D,4,,42,M,1516613,EUR,1068422400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Djokovar Doudaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369798,away,RWDM Brussels,Théo Gécé,theo-gece,T. Gécé,M,20,,19,M,1174167,EUR,984528000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Théo Gécé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
