match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,captain,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceCreated
11407454,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,False,19.0,8.0,1.0,,2.0,4.0,6.0,15.0,3.0,3.0,12.0,7.0,,3.0,,,,,83.0,37.0,6.2,21.0,0.00339309,1,,Isaac,Success,,,4.0,2.0,1.0,1.0,1.0,3.0,,,,4.0,0.7884,,4.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,
11407454,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,8.0,5.0,,,2.0,2.0,3.0,6.0,,,,1.0,2.0,3.0,,,,,19.0,15.0,6.6,5.0,0.00208074,1,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,0.0119,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,13.0,5.0,6.3,2.0,5.76e-06,0,,Thomas Kristensen,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,D,12,12,True,4.0,2.0,,,2.0,3.0,,1.0,,,,1.0,,1.0,,,,,8.0,5.0,6.3,2.0,2.04e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,12.0,4.0,6.4,3.0,4.566e-05,0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11407454,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,True,2.0,,,,,,,2.0,,1.0,,1.0,,,,,,,8.0,5.0,6.5,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,home,Udinese,Vivaldo,vivaldo,V. Semedo,F,18,192,416,M,1414275,EUR,1106870400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,16.0,14.0,7.0,5.0,14.0,15.0,,1.0,,,1.0,,,8.0,,1.0,3.0,,90.0,26.0,6.5,2.0,6.147e-05,0,-0.1347,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11407454,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,D,15,15,False,58.0,51.0,11.0,7.0,21.0,27.0,31.0,32.0,2.0,,8.0,7.0,2.0,4.0,,,,,90.0,73.0,7.0,8.0,0.0463401,0,,,,1.0,5.0,,,6.0,3.0,1.0,2.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,True,1.0,,,,,
11407454,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,68.0,62.0,10.0,8.0,33.0,37.0,29.0,32.0,2.0,2.0,3.0,6.0,5.0,9.0,,,,,90.0,90.0,7.8,8.0,0.00582317,0,,,,1.0,,,,2.0,1.0,2.0,,,,4.0,,,,1.0,4.0,,,,,,,,,,,,,,,
11407454,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,68.0,61.0,4.0,2.0,34.0,38.0,27.0,30.0,2.0,1.0,7.0,3.0,4.0,11.0,,,,,90.0,83.0,6.9,8.0,0.0119,1,,,,,3.0,,,2.0,1.0,,1.0,,,2.0,,0.2923,,1.0,,,,,,1.0,,0.85,,,,,,,,
11407454,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,False,27.0,23.0,4.0,2.0,11.0,11.0,12.0,16.0,,1.0,2.0,2.0,,4.0,,,,,51.0,34.0,6.3,7.0,0.00199733,0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,7,7,False,59.0,52.0,2.0,1.0,18.0,21.0,34.0,42.0,1.0,3.0,10.0,6.0,2.0,5.0,,,,,90.0,76.0,6.5,16.0,0.0265842,0,,,,4.0,2.0,,,2.0,1.0,1.0,3.0,,,1.0,,,,4.0,,teunkoopmeiners,,,,,,,,,,,,,,
11407454,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,70.0,63.0,12.0,9.0,26.0,29.0,37.0,41.0,1.0,3.0,2.0,4.0,2.0,2.0,,,,,90.0,79.0,7.8,8.0,0.021942,2,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,0.0613,,,,ederson99,,,,1.0,,0.3425,1.0,,,,,,,
11407454,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,M,20,20,False,24.0,21.0,3.0,1.0,8.0,10.0,13.0,15.0,,,2.0,4.0,,3.0,,,,,65.0,45.0,6.8,8.0,0.00669591,1,,,,1.0,,1.0,,3.0,1.0,1.0,,,1.0,,1.0,0.0387,,1.0,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,47.0,34.0,3.0,1.0,8.0,11.0,28.0,39.0,,1.0,15.0,6.0,1.0,5.0,,,,,90.0,77.0,6.4,29.0,0.159691,1,,,,3.0,2.0,8.0,1.0,1.0,,3.0,3.0,,,,4.0,0.0198,2.0,3.0,1.0,Miranchuk,,2.0,1.0,,,,,,,,,,,
11407454,away,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,119242,EUR,671760000,F,9,9,False,23.0,16.0,4.0,2.0,1.0,2.0,16.0,25.0,,,4.0,4.0,,3.0,,,,,45.0,42.0,6.7,18.0,0.130314,0,,,,4.0,,4.0,2.0,2.0,2.0,,,,,,3.0,,1.0,2.0,,luisfmuriel9,,1.0,,,,,,,,,,,,
11407454,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,24.0,23.0,,,6.0,6.0,17.0,18.0,1.0,,3.0,1.0,2.0,2.0,,,,,45.0,33.0,6.5,4.0,0.00704652,0,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,pasalicmario,,,,,,,,,1.0,,,,,
11407454,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,True,22.0,17.0,,,2.0,4.0,15.0,18.0,1.0,2.0,2.0,4.0,,3.0,,,,,45.0,29.0,7.0,8.0,0.0153515,2,,,,,,1.0,1.0,,,1.0,1.0,,,,3.0,0.2275,,,,molalookman,,,2.0,,,,,,,1.0,,,,
11407454,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,True,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,3.0,1.0,,1.0,,,,,45.0,14.0,6.6,5.0,0.0141425,1,,,,,,1.0,,1.0,1.0,,1.0,,,,2.0,0.0974,,,,scamacca,,,1.0,,,,,,,,,,,
11407454,away,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,3,3,True,13.0,10.0,2.0,,5.0,7.0,6.0,9.0,,,1.0,3.0,1.0,1.0,,,,,32.0,23.0,6.9,7.0,0.00411245,0,,,,3.0,,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11407454,away,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,21,21,True,15.0,11.0,2.0,,5.0,5.0,6.0,13.0,1.0,,5.0,4.0,,,,,,,25.0,34.0,6.5,11.0,0.00325022,0,,,,3.0,2.0,3.0,1.0,2.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,D,77,77,True,14.0,14.0,,,5.0,5.0,10.0,10.0,,,1.0,1.0,,,,,,,12.0,17.0,7.2,1.0,0.0635056,0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0
11407454,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,,,,
11407454,away,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407454,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
