match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_goals,stat_totalOffside
14025205,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,27.0,19.0,9.0,1.0,0.0,18.0,20.0,1.0,7.0,1.0,6.0,2.0,2.0,1.0,90.0,32.0,6.8,8.0,0.00187791,0.6687,0,0.3864,0.04,0.0,-0.12,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025205,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,3,3,False,46.0,44.0,1.0,1.0,0.0,22.0,23.0,22.0,23.0,1.0,2.0,,,,90.0,83.0,7.1,12.0,0.230125,,0,,0.34,0.08,-0.06,,,,10.0,3.0,3.0,3.0,7.0,9.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,
14025205,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,79.0,76.0,6.0,4.0,0.0,45.0,45.0,31.0,34.0,4.0,4.0,,,,90.0,87.0,7.0,3.0,0.0217723,,1,,0.26,0.08,0.29,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,milenkovicn_4,1.0,2.0,0.0236,-0.03,,,,,,,,,,,
14025205,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,False,74.0,69.0,8.0,7.0,0.0,41.0,43.0,28.0,31.0,5.0,8.0,,,,90.0,84.0,7.3,6.0,0.00853062,,1,,0.03,0.35,-0.02,,,,,,1.0,2.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,0.0349,-0.14,,,,,,,,,,,
14025205,home,Nottingham Forest,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,35,35,False,58.0,55.0,3.0,2.0,0.0,15.0,15.0,40.0,43.0,1.0,3.0,,,,90.0,80.0,7.0,7.0,0.0982853,,0,,0.31,0.08,-0.25,,,,2.0,,,1.0,2.0,5.0,2.0,,,,3.0,1.0,2.0,1.0,,1.0,OZinchenko,,,,,,,,,,,,,,,
14025205,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,False,38.0,37.0,4.0,4.0,0.0,12.0,13.0,25.0,25.0,1.0,,,,,45.0,43.0,6.7,2.0,0.0135564,,0,,0.25,0.09,-0.24,,,,,,,,1.0,2.0,,,,,2.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
14025205,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,78.0,69.0,3.0,3.0,0.0,21.0,23.0,48.0,55.0,2.0,9.0,,,,90.0,101.0,7.2,13.0,0.0344746,,4,,0.06,0.45,-0.04,,,,2.0,,1.0,2.0,3.0,8.0,,,,,4.0,1.0,2.0,2.0,2.0,1.0,,2.0,,0.1783,-0.53,,1.0,1.0,1.0,0.0588,,,,,,
14025205,home,Nottingham Forest,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,29,29,False,36.0,30.0,1.0,,0.0,8.0,9.0,22.0,27.0,1.0,4.0,,,,72.0,61.0,6.4,19.0,0.229245,,1,,0.31,0.21,-0.05,,,,7.0,2.0,1.0,,9.0,2.0,1.0,1.0,6.0,1.0,,,2.0,1.0,1.0,3.0,,,,0.0746,-0.13,,1.0,,,0.0749,,,,,,
14025205,home,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,24,24,False,25.0,25.0,,,0.0,7.0,7.0,18.0,18.0,1.0,3.0,,,,60.0,34.0,6.7,3.0,0.0363586,,1,,0.08,0.22,-0.07,,,,3.0,,1.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,jamesmcatee_,,,0.0151,-0.06,,,1.0,,,,,,,,
14025205,home,Nottingham Forest,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,M,14,14,False,25.0,19.0,,,0.0,4.0,6.0,15.0,19.0,,1.0,,,,60.0,39.0,6.3,12.0,0.0125635,,1,,-0.21,0.29,-0.16,,,,2.0,,2.0,,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,,,,,0.0548,0.01,,,1.0,,,,,,,,
