match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_ownGoals,stat_totalOffside
12530753,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,9.0,7.0,,,0.0,,,7.0,9.0,,,,77.0,18.0,6.4,4.0,0.0533475,4,,,,3.0,,5.0,1.0,,2.0,,,,,2.0,1.0,2.0,0.2852,,,,1.0,ciroimmobile17,,,,,1.0,,,0.2276,1.0,,,,,
12530753,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,6,6,True,,16.0,9.0,1.0,,0.0,3.0,6.0,6.0,10.0,3.0,1.0,,29.0,23.0,6.9,7.0,,0,,,,,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,13.0,12.0,6.2,7.0,0.0101662,0,,,,1.0,1.0,4.0,1.0,,,,,,,3.0,,2.0,,,,,,semihkilicsoy9,2.0,,,1.0,,,,,,,,,,
12530753,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,True,,6.0,6.0,,,0.0,,,6.0,6.0,1.0,1.0,,12.0,10.0,6.8,,0.0104658,0,,,,,,1.0,3.0,1.0,,,,,,,1.0,,,,,,,ernest_muci,2.0,2.0,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,11.0,4.0,6.7,,2.284e-05,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176,6018,M,1482431,EUR,1139875200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Keny Arroyo,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Fahri Ay,fahri-kerem-ay,F. Ay,M,33,178,693,M,1195756,EUR,1104537600,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Fahri Kerem Ay,,,,,,,,,,,,,,,,,
12530753,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,37.0,17.0,31.0,11.0,0.0,8.0,9.0,9.0,28.0,1.0,8.0,,90.0,42.0,6.6,20.0,0.00408175,0,-0.4888,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,
12530753,away,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,,46.0,34.0,3.0,1.0,0.0,15.0,20.0,19.0,27.0,3.0,4.0,,90.0,65.0,6.8,17.0,0.157738,0,,1.0,,1.0,,5.0,4.0,1.0,,,,3.0,3.0,2.0,,2.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
12530753,away,Trabzonspor,Stefan Savić,stefan-savic,S. Savić,D,15,186,1710,M,76265,EUR,663292800,D,15,15,False,,42.0,36.0,6.0,4.0,0.0,28.0,30.0,8.0,13.0,4.0,9.0,,90.0,59.0,7.3,7.0,0.0148804,0,,1.0,,,2.0,1.0,4.0,,,2.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,,67.0,56.0,11.0,1.0,0.0,39.0,43.0,17.0,24.0,6.0,4.0,,90.0,81.0,6.4,11.0,0.0103032,0,,,,2.0,2.0,3.0,5.0,,,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
12530753,away,Trabzonspor,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,19,19,False,,54.0,45.0,2.0,,0.0,21.0,24.0,24.0,31.0,2.0,5.0,,90.0,88.0,6.8,11.0,0.0550405,0,,1.0,,,,6.0,8.0,5.0,,,3.0,4.0,2.0,1.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12530753,away,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,,31.0,28.0,3.0,1.0,0.0,12.0,12.0,16.0,19.0,3.0,1.0,,66.0,39.0,6.4,5.0,0.00532499,0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
12530753,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,47.0,39.0,3.0,3.0,0.0,20.0,23.0,19.0,24.0,2.0,4.0,,90.0,56.0,6.8,10.0,0.0132851,0,,,,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,44.0,36.0,8.0,6.0,1.0,13.0,16.0,23.0,31.0,1.0,5.0,,90.0,56.0,7.5,14.0,0.158016,0,,3.0,,,,3.0,4.0,2.0,,,1.0,1.0,1.0,2.0,3.0,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,
12530753,away,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,False,,35.0,34.0,2.0,2.0,0.0,16.0,16.0,18.0,19.0,,3.0,,66.0,45.0,6.3,4.0,0.0120596,1,,,,3.0,,6.0,2.0,1.0,,,,,,2.0,1.0,2.0,0.1674,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,
12530753,away,Trabzonspor,Danylo Sikan,sikan-danylo,D. Sikan,F,14,185,1357,M,945479,EUR,987379200,M,14,14,False,,21.0,16.0,2.0,,0.0,4.0,5.0,12.0,20.0,1.0,3.0,,87.0,37.0,6.3,15.0,0.0150615,1,,4.0,,2.0,2.0,11.0,6.0,,1.0,,,1.0,,1.0,1.0,5.0,0.2143,,,,,,4.0,2.0,,2.0,,,,,,,,,,1.0
12530753,away,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,,12.0,8.0,1.0,,0.0,4.0,5.0,4.0,7.0,3.0,1.0,,90.0,29.0,7.1,9.0,0.0110272,3,,,,11.0,5.0,14.0,6.0,,1.0,,1.0,,,1.0,1.0,1.0,0.3435,,,,1.0,simbnz,1.0,,,2.0,1.0,1.0,,0.2322,,,,,,
12530753,away,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,,20.0,18.0,2.0,1.0,0.0,9.0,9.0,9.0,11.0,,2.0,,24.0,22.0,6.4,2.0,0.00487806,0,,,,1.0,,5.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,353282,EUR,839030400,M,22,22,True,,13.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,10.0,,,,24.0,19.0,6.4,7.0,0.0104986,1,,1.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.1642,,,,,,,,,2.0,,,,,,,,,,
12530753,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,8.0,3.0,6.6,1.0,0.00200509,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12530753,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,431,M,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Serdar Saatci,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Tim Jabol-Folcarelli,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,1106446,EUR,944438400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Tim Jabol-Folcarelli,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,F,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Cihan Canak,,,,,,,,,,,,,,,,,
12530753,away,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
