match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11391275,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,16.0,10.0,1.0,1.0,1.0,3.0,10.0,14.0,,,,90.0,31.0,6.9,12.0,0.0521475,3,,,1.0,1.0,16.0,9.0,,,,,1.0,,,0.2817,3.0,,,,14.0,9.0,,1.0,,,2.0,2.0,,,0.3531,,6.0,1.0,2.0,,,,,
11391275,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,8.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,2.0,,,17.0,12.0,6.6,4.0,0.0137003,0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
11391275,home,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,4.0,3.0,,,,,4.0,5.0,1.0,,,12.0,10.0,6.5,2.0,0.0156655,1,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,0.0284,,,,,,,,,,,1.0,,,,,,,,,,,,,
11391275,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,3.0,2.0,,,,,2.0,4.0,1.0,,,1.0,4.0,,2.0,0.00101198,0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11391275,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,3.0,2.0,,,,,2.0,7.0,,,,1.0,10.0,,6.0,0.226376,0,,,4.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11391275,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,,,,,,
11391275,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,27.0,16.0,18.0,8.0,14.0,17.0,2.0,10.0,12.0,,4.0,90.0,48.0,7.8,12.0,0.00055949,0,0.2748,,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,5.0,4.0,1.0,1.0,
11391275,away,Stade de Reims,Abdoul Kone,abdoul-kone,A. Koné,D,92,191,290,M,1859949,EUR,1114128000,D,33,33,False,20.0,12.0,6.0,3.0,10.0,13.0,2.0,8.0,4.0,,,68.0,43.0,6.9,13.0,0.0107962,0,,,1.0,,2.0,6.0,1.0,1.0,,,1.0,1.0,2.0,,,Abdoul Koné,,,1.0,1.0,,,3.0,3.0,1.0,,,,,,1.0,,,,,,,
11391275,away,Stade de Reims,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,38.0,31.0,4.0,3.0,22.0,25.0,9.0,13.0,5.0,,,90.0,57.0,6.9,8.0,0.0110348,0,,,,,8.0,6.0,2.0,1.0,,,12.0,1.0,,,,,,,6.0,4.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,
11391275,away,Stade de Reims,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,33.0,24.0,6.0,1.0,18.0,22.0,6.0,11.0,4.0,,,90.0,52.0,7.0,10.0,0.00215149,0,,,,,2.0,8.0,,,,,12.0,1.0,1.0,,,,,True,1.0,5.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,
11391275,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,18,18,False,26.0,21.0,6.0,2.0,9.0,11.0,12.0,16.0,3.0,,,90.0,42.0,6.5,8.0,0.0295439,0,,,1.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,
11391275,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,False,20.0,18.0,2.0,2.0,10.0,10.0,8.0,10.0,1.0,,,45.0,32.0,6.7,6.0,0.00675846,0,,,,,6.0,6.0,,,,,,1.0,2.0,,,,,,3.0,2.0,,,2.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,
11391275,away,Stade de Reims,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,16.0,8.0,4.0,1.0,4.0,7.0,4.0,10.0,2.0,,,68.0,25.0,6.9,13.0,0.00220137,1,,,1.0,,5.0,2.0,2.0,,,,,,,0.2526,1.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,0.2301,,2.0,,,,,,,
11391275,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,7,7,False,31.0,22.0,3.0,1.0,9.0,12.0,15.0,25.0,4.0,,,90.0,55.0,7.7,19.0,0.138327,0,,1.0,6.0,2.0,3.0,6.0,4.0,4.0,1.0,,,2.0,,,3.0,,,,,,1.0,,2.0,1.0,1.0,,,,,1.0,3.0,,1.0,,,,,ItouJky
11391275,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,47.0,35.0,5.0,2.0,16.0,19.0,19.0,31.0,6.0,,,90.0,68.0,7.1,20.0,0.0922842,2,,,3.0,,5.0,6.0,3.0,2.0,,,,,1.0,0.1002,1.0,,,,1.0,,2.0,1.0,3.0,1.0,,1.0,,,0.1611,1.0,2.0,,,,,,,
11391275,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,M,17,17,False,15.0,14.0,2.0,1.0,3.0,3.0,11.0,13.0,1.0,,,67.0,25.0,6.5,7.0,0.0093512,2,,,1.0,,5.0,3.0,1.0,1.0,,1.0,,,,0.1007,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,1.0,,,,,,,
11391275,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,F,22,22,False,20.0,16.0,,,3.0,3.0,13.0,18.0,4.0,,,89.0,36.0,6.9,8.0,0.0140871,2,,,1.0,,9.0,5.0,2.0,2.0,,1.0,,2.0,2.0,0.1341,,,,,7.0,1.0,,1.0,,,2.0,,,,,,3.0,,3.0,,,,,cheick_diakite
11391275,away,Stade de Reims,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180,168,M,105951,EUR,650505600,M,26,26,True,15.0,7.0,3.0,1.0,3.0,8.0,5.0,8.0,1.0,,,45.0,22.0,6.7,8.0,0.0356723,1,,,1.0,1.0,4.0,4.0,,,,1.0,3.0,,,0.0446,1.0,,,,3.0,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
11391275,away,Stade de Reims,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,3.0,1.0,,,1.0,2.0,,1.0,2.0,,,23.0,14.0,6.4,7.0,1.87e-06,0,,,,,3.0,1.0,2.0,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,
11391275,away,Stade de Reims,Thomas Foket,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,True,10.0,6.0,3.0,,5.0,7.0,1.0,3.0,1.0,,,22.0,15.0,6.4,6.0,0.00024448,0,,,,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,
11391275,away,Stade de Reims,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,True,8.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,,,22.0,14.0,6.8,4.0,0.00374922,0,,,,,4.0,5.0,1.0,1.0,,,1.0,,,,,Amir Richardson,,,2.0,2.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,ami2r
11391275,away,Stade de Reims,Adama Bojang,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391275,away,Stade de Reims,Arthur Tchaptchet,arthur-tchaptchet,A. Tchaptchet,D,59,188,44,M,1426239,EUR,1147219200,D,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Arthur,Tchaptchet,,,,,,,,,,,,,,,,,,,,,
11391275,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
