match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
12450273,home,Saint-Étienne,Zuriko Davitashvili,,,zuriko-davitashvili,Z. Davitashvili,F,22,175.0,4336,M,921369,EUR,982195200,F,22,22,False,,27.0,25.0,1.0,1.0,1.0,2.0,2.0,26.0,34.0,,1.0,,,,,,90.0,53.0,7.4,17.0,0.577185,4,,9.0,3.0,2.0,,8.0,,1.0,2.0,,,1.0,,,4.0,,,,6.0,3.0,1.0,0.4059,2.0,0.6704,1.0,,,1.0,1.0,,
12450273,home,Saint-Étienne,Benjamin Bouchouari,,,benjamin-bouchouari,B. Bouchouari,M,8,165.0,2363,M,1046446,EUR,1005609600,M,6,6,True,,64.0,59.0,1.0,1.0,0.0,13.0,15.0,46.0,49.0,,3.0,,,,,,67.0,80.0,7.3,9.0,0.102424,1,,,,1.0,,5.0,7.0,3.0,3.0,,,,2.0,2.0,3.0,,2.0,3.0,,,1.0,0.029,,,,,,,,,
12450273,home,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184.0,4399,M,352912,EUR,824342400,D,21,21,True,,43.0,37.0,6.0,3.0,0.0,31.0,34.0,6.0,9.0,1.0,1.0,,,,,,45.0,50.0,7.5,6.0,0.00274949,2,,,,,3.0,,5.0,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,0.2984,1.0,0.5007,,1.0,,,,,
12450273,home,Saint-Étienne,Benjamin Old,Benjamin Old,,benjamin-old,B. Old,M,11,172.0,236,M,1122425,EUR,1029196800,M,11,11,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,2.0,,,,,,21.0,15.0,6.6,8.0,0.0193296,0,,3.0,,,,2.0,1.0,,2.0,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,
12450273,home,Saint-Étienne,Djylian N'Guessan,Djylian,N'Guessan,djylian-nguessan,D. N'Guessan,F,15,,526,,1958607,EUR,1220054400,F,63,63,True,,5.0,4.0,,,0.0,,1.0,4.0,4.0,,,,,,,,14.0,8.0,6.7,2.0,0.001267,0,,,,,1.0,1.0,3.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12450273,home,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192.0,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,home,Saint-Étienne,Pierre Cornud,,,pierre-cornud,P. Cornud,D,27,177.0,101,M,900697,EUR,850348800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,home,Saint-Étienne,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180.0,136,M,1172936,EUR,1023062400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,home,Saint-Étienne,Igor Miladinović,Igor Miladinovic,,igor-miladinovic,I. Miladinović,M,28,166.0,343,M,1124025,EUR,1055030400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188.0,2069,M,1154630,EUR,1110499200,G,50,50,False,,35.0,21.0,20.0,7.0,0.0,16.0,19.0,5.0,16.0,2.0,12.0,,2.0,4.0,3.0,3.0,90.0,48.0,6.9,15.0,0.00088354,0,-0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,804,M,1471671,EUR,1154131200,D,29,29,False,,45.0,37.0,7.0,3.0,0.0,19.0,22.0,18.0,23.0,4.0,4.0,,,,,,90.0,56.0,7.2,8.0,0.0512102,0,,,,1.0,1.0,1.0,6.0,,2.0,,,,3.0,2.0,,,2.0,,1.0,,,,,,,,,1.0,,,
12450273,away,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,1020744,EUR,1029456000,D,4,4,False,,51.0,45.0,4.0,,0.0,36.0,39.0,9.0,12.0,11.0,6.0,,,,,,90.0,66.0,7.0,8.0,0.0454108,0,,,,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
12450273,away,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,3,3,False,,42.0,36.0,5.0,3.0,0.0,27.0,31.0,9.0,11.0,10.0,3.0,,,,,,90.0,64.0,7.1,9.0,0.0154405,0,,,,,,1.0,4.0,,,,1.0,1.0,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,
12450273,away,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,M,19,19,False,,40.0,34.0,3.0,2.0,0.0,14.0,14.0,22.0,30.0,2.0,7.0,,,,,,72.0,52.0,7.5,9.0,0.790204,0,,4.0,2.0,,,,3.0,,,,,1.0,3.0,3.0,,,,,2.0,,,,,,,,,1.0,,,
12450273,away,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,878938,EUR,948326400,M,23,23,False,,54.0,50.0,6.0,4.0,0.0,28.0,30.0,23.0,29.0,,5.0,,,,,,90.0,68.0,7.2,9.0,0.168199,1,,5.0,1.0,,2.0,3.0,4.0,2.0,1.0,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0,0.1084,,,,,,,,,
12450273,away,Toulouse,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184.0,461,M,794412,EUR,813110400,M,8,8,False,True,59.0,53.0,4.0,3.0,0.0,30.0,33.0,23.0,26.0,1.0,6.0,,,,,,90.0,71.0,7.5,8.0,0.120289,2,,,,3.0,2.0,6.0,5.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,3.0,,2.0,,,0.0537,1.0,0.306,1.0,,,1.0,,,
12450273,away,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,1048366,EUR,973900800,M,12,12,False,,29.0,26.0,,,0.0,11.0,13.0,17.0,19.0,3.0,4.0,,,,,,86.0,65.0,7.3,12.0,0.182101,3,,3.0,2.0,,,8.0,8.0,2.0,4.0,,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,,0.9274,3.0,0.4073,,1.0,,,2.0,,
12450273,away,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,957,M,911851,EUR,979430400,F,10,10,False,,36.0,27.0,1.0,1.0,1.0,7.0,10.0,20.0,27.0,,4.0,,,,,,90.0,50.0,8.3,15.0,0.212047,2,,1.0,,,,7.0,4.0,3.0,4.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.2792,1.0,0.8079,,1.0,,1.0,,1.0,
12450273,away,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178.0,1819,M,1169436,EUR,936403200,F,9,9,False,,17.0,14.0,2.0,1.0,1.0,5.0,5.0,10.0,13.0,1.0,2.0,,,,,,86.0,33.0,7.5,8.0,0.909272,1,,1.0,1.0,6.0,,10.0,5.0,,1.0,,,,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,,0.3893,1.0,0.2471,,,,2.0,1.0,,
12450273,away,Toulouse,Joshua King,,,joshua-king,J. King,F,7,180.0,2232,M,100621,EUR,695433600,F,13,13,False,,20.0,14.0,1.0,1.0,1.0,4.0,6.0,10.0,14.0,1.0,3.0,,,,,,59.0,36.0,8.3,11.0,0.0235972,5,,,,2.0,3.0,5.0,4.0,,2.0,,,,,,3.0,1.0,,1.0,1.0,,3.0,0.8792,2.0,0.8814,,1.0,,,,,
12450273,away,Toulouse,Zakaria Aboukhlal,,,zakaria-aboukhlal,Z. Aboukhlal,F,7,179.0,8018,M,856737,EUR,950832000,F,7,7,True,,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,31.0,17.0,6.3,6.0,0.00957494,2,,,,,,6.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,0.1116,1.0,0.4003,1.0,,,,,2.0,zakariaaboukhlal
12450273,away,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177.0,837,M,1198264,EUR,1051488000,M,22,22,True,,9.0,7.0,1.0,1.0,0.0,,1.0,7.0,8.0,1.0,2.0,,,,,,18.0,16.0,7.0,4.0,0.0102737,0,,,,,1.0,,3.0,,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
12450273,away,Toulouse,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,1215071,EUR,1065398400,D,6,6,True,,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,1.0,,,,,,11.0,5.0,6.6,,0.00173673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1188,M,1136280,EUR,959817600,F,80,80,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,11.0,5.0,6.3,2.0,0.0205909,1,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,0.4593,,,,,,,1.0,1.0,
12450273,away,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187.0,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Edhy Zuliani,,,edhy-zuliani,E. Zuliani,M,87,175.0,576,M,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173.0,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180.0,1164,M,139256,EUR,773020800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450273,away,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
