match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_totalOffside,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goals
11703860,home,FC Viktoria Köln,Ben Voll,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,False,48.0,42.0,17.0,11.0,40.0,44.0,2.0,4.0,11.0,3.0,5.0,90.0,58.0,7.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Michael Schultz,michael-schultz,M. Schultz,D,4,194,13,M,152203,EUR,738720000,D,3,3,False,75.0,66.0,9.0,6.0,56.0,63.0,10.0,12.0,6.0,,,90.0,90.0,6.7,9.0,1,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Jeremias Lorch,jeremias-lorch,J. Lorch,D,6,187,10,M,786061,EUR,817862400,D,4,4,False,63.0,61.0,6.0,5.0,49.0,49.0,12.0,14.0,5.0,,,90.0,75.0,6.9,2.0,0,,,,2.0,5.0,1.0,,3.0,3.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Christoph Greger,christoph-greger,C. Greger,D,15,193,4,M,842186,EUR,853200000,D,15,15,False,80.0,71.0,8.0,3.0,63.0,66.0,8.0,14.0,5.0,,,90.0,90.0,6.8,9.0,1,,,,1.0,2.0,,,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Patrick Koronkiewicz,patrick-koronkiewicz,P. Koronkiewicz,D,,185,7,M,94942,EUR,668822400,M,28,28,False,44.0,31.0,5.0,,20.0,26.0,12.0,20.0,5.0,,,90.0,64.0,6.4,16.0,2,,,,3.0,3.0,2.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
11703860,home,FC Viktoria Köln,Moritz Fritz,moritz-fritz,M. Fritz,M,23,192,14,M,142440,EUR,742694400,M,23,23,False,52.0,39.0,5.0,2.0,30.0,36.0,9.0,16.0,9.0,,,90.0,66.0,7.1,15.0,2,,,1.0,3.0,6.0,1.0,1.0,2.0,,2.0,2.0,3.0,,,1.0,1.0,,1.0,,,,1.0,True,1.0,,,,,,,
11703860,home,FC Viktoria Köln,Stefano Russo,russo-stefano,S. Russo,M,21,183,87,M,984804,EUR,962236800,M,6,6,False,44.0,40.0,2.0,1.0,34.0,36.0,6.0,8.0,6.0,,,79.0,45.0,6.6,4.0,0,,,1.0,3.0,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Niklas May,may-niklas,N. May,D,5,182,25,M,1068699,EUR,1018396800,M,37,37,False,5.0,3.0,2.0,1.0,3.0,4.0,,1.0,1.0,,,35.0,12.0,6.3,5.0,0,Niklas,May,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11703860,home,FC Viktoria Köln,Donny Bogičević,donny-bogicevic,D. Bogičević,M,8,188,24,M,1129132,EUR,1002499200,F,8,8,False,18.0,13.0,4.0,3.0,5.0,6.0,9.0,13.0,1.0,,,68.0,28.0,6.5,11.0,2,Donny Bogicevic,,,7.0,,2.0,1.0,1.0,,,,,3.0,,,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,
11703860,home,FC Viktoria Köln,Luca Marseiler,luca-marseiler,L. Marseiler,F,8,176,85,M,797871,EUR,856224000,F,30,30,False,9.0,8.0,,,3.0,3.0,5.0,6.0,1.0,,,79.0,18.0,6.8,5.0,1,,,,1.0,3.0,,,,,,,,,,3.0,1.0,,,,,,3.0,,1.0,,,,,,,
11703860,home,FC Viktoria Köln,David Philipp,david-philipp,D. Philipp,M,8,180,38,M,964736,EUR,955324800,F,10,10,False,16.0,9.0,3.0,2.0,4.0,6.0,7.0,14.0,3.0,,,90.0,33.0,6.8,15.0,0,David,Philipp,1.0,7.0,6.0,,,,,3.0,1.0,1.0,6.0,2.0,,2.0,,,2.0,4.0,2.0,2.0,,,,1.0,,,,,
11703860,home,FC Viktoria Köln,Simon Handle,simon-handle,S. Handle,D,7,169,2,M,126344,EUR,727920000,M,7,7,True,25.0,20.0,2.0,1.0,13.0,15.0,8.0,13.0,4.0,,,55.0,36.0,6.9,8.0,1,,,,,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,
11703860,home,FC Viktoria Köln,Suheyel Najar,suheyel-najar,S. Najar,M,21,182,31,M,896682,EUR,813542400,F,21,21,True,8.0,6.0,,,2.0,3.0,5.0,6.0,2.0,,,22.0,19.0,6.9,5.0,0,,,,2.0,6.0,,,,,3.0,2.0,,5.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,
11703860,home,FC Viktoria Köln,André Becker,andre-becker,A. Becker,F,49,196,21,M,826270,EUR,838339200,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,11.0,6.0,6.9,2.0,2,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,
11703860,home,FC Viktoria Köln,Valdrin Mustafa,valdrin-mustafa,V. Mustafa,F,9,183,28,M,886022,EUR,889574400,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,11.0,6.0,6.7,1.0,1,Valdrin,Mustafa,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Kevin Rauhut,kevin-rauhut,K. Rauhut,G,24,188,4,M,124601,EUR,630979200,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,David Kubatta,kubatta-david,D. Kubatta,D,14,195,21,M,1168503,EUR,1067385600,D,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Jonah Sticker,sticker-jonah,J. Sticker,D,3,180,9,M,1517850,EUR,1083974400,D,33,33,True,,,,,,,,,,,,,,,,0,Jonah Sticker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Luca de Meester,luca-de-meester,L. d. Meester,M,11,177,13,M,1189280,EUR,1075075200,F,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,home,FC Viktoria Köln,Florian Engelhardt,florian-engelhardt,F. Engelhardt,M,8,175,9,M,1174232,EUR,1055721600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,False,16.0,15.0,1.0,1.0,15.0,16.0,,,4.0,2.0,3.0,90.0,22.0,7.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703860,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1834,M,581302,EUR,837561600,D,4,4,False,50.0,45.0,5.0,3.0,25.0,25.0,20.0,25.0,3.0,,,45.0,54.0,7.2,6.0,1,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,
11703860,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,False,88.0,84.0,9.0,7.0,54.0,55.0,30.0,33.0,10.0,,,90.0,93.0,7.3,4.0,0,,,,1.0,4.0,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,True,,,,,,,,
11703860,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25706,M,979480,EUR,1003190400,D,3,3,False,88.0,77.0,7.0,6.0,54.0,57.0,23.0,31.0,11.0,,,90.0,100.0,7.5,13.0,1,,,2.0,3.0,5.0,,,2.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,pachowilliam,
11703860,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,494,M,357752,EUR,855532800,M,24,24,False,42.0,35.0,,,14.0,14.0,21.0,29.0,2.0,,,63.0,56.0,6.8,10.0,1,,,1.0,3.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,
11703860,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4737,M,591706,EUR,800064000,M,15,15,False,77.0,67.0,6.0,3.0,37.0,39.0,30.0,38.0,7.0,,,90.0,101.0,8.7,15.0,1,,,,3.0,8.0,1.0,,1.0,2.0,5.0,5.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,,4.0,,1.0,1.0,,,,,ellyes_skhiri,1.0
11703860,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2771,M,1142211,EUR,1088294400,M,16,16,False,48.0,45.0,1.0,1.0,20.0,20.0,25.0,29.0,9.0,,,90.0,59.0,7.1,7.0,1,Hugo Larsson,,,3.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,
11703860,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,M,29,29,False,63.0,56.0,5.0,3.0,25.0,28.0,31.0,37.0,14.0,,,90.0,84.0,7.4,13.0,0,,,1.0,5.0,5.0,1.0,,,,3.0,3.0,,5.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,
11703860,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17679,M,1192318,EUR,1038441600,F,8,8,False,45.0,36.0,6.0,3.0,14.0,14.0,27.0,38.0,,,,82.0,57.0,7.1,12.0,2,,,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,7.0,5.0,1.0,,,,1.0,,,,fareschaibi28,
11703860,away,Eintracht Frankfurt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3992,M,838805,EUR,939686400,F,23,23,False,31.0,25.0,2.0,2.0,10.0,11.0,15.0,20.0,1.0,,,63.0,34.0,6.9,7.0,0,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
11703860,away,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,391,M,906276,EUR,964051200,F,18,18,False,9.0,8.0,,,1.0,1.0,7.0,8.0,3.0,,,63.0,21.0,7.1,2.0,2,,,,3.0,4.0,,1.0,,,,,,1.0,1.0,3.0,3.0,,,,,,,,1.0,,,,,,,
11703860,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1084,M,964191,EUR,931046400,D,35,35,True,35.0,29.0,5.0,1.0,16.0,16.0,13.0,19.0,,,,45.0,39.0,6.6,6.0,0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11703860,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2071,M,904994,EUR,974764800,M,26,26,True,14.0,13.0,3.0,2.0,5.0,5.0,8.0,9.0,1.0,,,27.0,23.0,6.7,4.0,0,,,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,
11703860,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2080,M,997012,EUR,1010620800,F,36,36,True,7.0,4.0,1.0,,,1.0,4.0,6.0,2.0,,,27.0,14.0,7.2,6.0,2,,,,4.0,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,2.0,1.0,,,,,,1.0
11703860,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196101,M,873554,EUR,918345600,F,7,7,True,10.0,8.0,1.0,1.0,2.0,2.0,6.0,8.0,,,,27.0,16.0,6.6,5.0,1,,,,4.0,,1.0,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,OMarmoush,
