match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,captain,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12764854,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,272,M,1092662,EUR,1020556800,F,19,19,False,15.0,13.0,,,0.0,5.0,5.0,9.0,12.0,,3.0,1.0,2.0,,,,,64.0,31.0,7.7,6.0,0.0249221,2,,5.0,,,1.0,,,3.0,1.0,1.0,,,1.0,2.0,1.0,,,0.7521,1.0,1.0,3.0,,1.0,1.0,,0.9918,1.0,,,,
12764854,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,True,12.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,8.0,,1.0,,1.0,,,,,26.0,21.0,6.6,7.0,0.00589962,0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12764854,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,600,M,1094395,EUR,1020384000,F,29,29,True,7.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,2.0,,,,,26.0,12.0,6.6,5.0,0.00965784,0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,161,M,45990,EUR,572832000,M,24,24,True,17.0,16.0,1.0,1.0,0.0,12.0,12.0,4.0,5.0,,1.0,,1.0,,,,,15.0,24.0,6.7,3.0,0.00212256,0,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182,176,M,1396529,EUR,1131148800,M,27,27,True,12.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,6.0,,3.0,,3.0,1.0,,,,15.0,17.0,6.9,2.0,0.0433803,0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
12764854,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,951,M,982523,EUR,1012262400,F,9,9,True,1.0,,,,0.0,,,,1.0,,1.0,,,1.0,,,,11.0,3.0,6.6,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,257,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,616,M,801003,EUR,870912000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Gilles De Meyer,Gilles De Meyer,,gilles-de-meyer,G. D. Meyer,D,35,179,120,M,1425339,EUR,1158451200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,181,M,190401,EUR,808272000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Veljko Ilić,,,veljko-ilic,V. Ilić,G,30,195,415,M,1132010,EUR,1058745600,G,12,12,False,40.0,27.0,19.0,6.0,0.0,22.0,26.0,5.0,14.0,,,2.0,9.0,,3.0,3.0,,90.0,48.0,6.8,13.0,0.00117113,0,0.5083,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12764854,away,FK TSC Bačka Topola,Stefan Jovanović,,,stefan-jovanovic,S. Jovanović,D,22,178,28,M,879556,EUR,765676800,D,22,22,False,23.0,17.0,2.0,,0.0,8.0,12.0,9.0,14.0,1.0,6.0,1.0,6.0,2.0,,,,74.0,47.0,6.5,13.0,0.166248,0,,5.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Mateja Đorđević,Mateja Djordjevic,,mateja-dordevic,M. Đorđević,D,35,191,72,M,1124028,EUR,1042761600,D,25,25,False,49.0,45.0,9.0,6.0,0.0,34.0,34.0,11.0,15.0,1.0,2.0,7.0,5.0,,,,,90.0,62.0,6.7,4.0,0.0134135,0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Dušan Stevanović,,,dusan-stevanovic,D. Stevanović,D,15,186,44,M,574872,EUR,835401600,D,5,5,False,56.0,49.0,9.0,7.0,0.0,34.0,40.0,15.0,16.0,2.0,4.0,16.0,4.0,,,,,90.0,83.0,6.9,11.0,0.0132714,1,,4.0,,2.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,1.0,0.0343,,,1.0,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Nemanja Petrović,,,nemanja-petrovic,N. Petrović,D,44,176,35,M,126626,EUR,703468800,D,30,30,False,36.0,25.0,1.0,,0.0,11.0,15.0,14.0,23.0,1.0,4.0,2.0,2.0,3.0,,,,90.0,57.0,6.1,22.0,0.00946646,1,,6.0,1.0,1.0,3.0,,1.0,,2.0,1.0,,True,,2.0,,,,0.0425,,,,,1.0,,,0.0514,,,,,
12764854,away,FK TSC Bačka Topola,Milan Radin,,,milan-radin,M. Radin,M,7,173,40,M,267591,EUR,677808000,M,7,7,False,46.0,40.0,2.0,1.0,0.0,17.0,18.0,23.0,28.0,,7.0,3.0,7.0,3.0,,,,90.0,71.0,6.9,11.0,0.0264015,3,,9.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,,,1.0,,,,1.0,0.4031,4.0,2.0,,2.0,,,,,1.0,,,,
12764854,away,FK TSC Bačka Topola,Mihajlo Banjac,,,mihajlo-banjac,M. Banjac,M,14,186,94,M,891991,EUR,942192000,M,18,18,False,29.0,20.0,,,0.0,4.0,8.0,18.0,25.0,2.0,6.0,2.0,5.0,,,,,62.0,49.0,6.6,16.0,0.134714,0,,6.0,,2.0,2.0,,1.0,4.0,1.0,,,,2.0,4.0,2.0,1.0,,,2.0,,2.0,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Ifet Đakovac,,,ifet-dakovac,I. Đakovac,M,35,180,354,M,1046478,EUR,881280000,M,35,35,False,56.0,47.0,1.0,1.0,0.0,18.0,21.0,29.0,37.0,,4.0,2.0,9.0,1.0,,,,90.0,73.0,7.5,14.0,0.0775542,4,,3.0,,2.0,2.0,2.0,,1.0,1.0,,,,1.0,2.0,,,1.0,0.3318,3.0,1.0,1.0,,2.0,,,0.1658,,,,,
12764854,away,FK TSC Bačka Topola,Petar Stanić,,,petar-stanic,P. Stanić,M,14,186,983,M,1128120,EUR,997747200,M,14,14,False,32.0,28.0,2.0,2.0,0.0,6.0,6.0,22.0,29.0,1.0,9.0,,4.0,2.0,,,,82.0,53.0,6.7,11.0,0.0486361,1,,,,,2.0,2.0,1.0,4.0,4.0,,,,2.0,3.0,,,1.0,0.0452,,,2.0,,,,,,,,,,1.0
12764854,away,FK TSC Bačka Topola,Aleksandar Ćirković,,,aleksandar-cirkovic,A. Ćirković,M,8,180,290,M,998446,EUR,1001030400,M,10,10,False,14.0,12.0,1.0,,0.0,1.0,2.0,11.0,13.0,,3.0,,3.0,,,,,74.0,34.0,6.6,8.0,0.0172352,3,,3.0,,1.0,4.0,3.0,2.0,,2.0,,,,,1.0,,,2.0,0.1551,,,1.0,,1.0,,1.0,0.2857,,,,,
12764854,away,FK TSC Bačka Topola,Miloš Pantović,,,milos-pantovic,M. Pantović,M,72,185,594,M,997191,EUR,1030147200,F,27,27,False,25.0,21.0,1.0,1.0,0.0,7.0,8.0,14.0,19.0,,1.0,,1.0,,,,,82.0,38.0,6.7,11.0,0.0239863,1,,8.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,0.0351,1.0,,2.0,,1.0,,3.0,0.3026,,,,,
12764854,away,FK TSC Bačka Topola,Vieljeux Prestige Mboungou,,,vieljeux-prestige-mboungou,V. P. Mboungou,F,29,171,267,M,923865,EUR,963187200,F,29,29,True,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,,1.0,,2.0,,,,,28.0,16.0,6.5,4.0,0.0199431,0,,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Bence Sós,Bence,Sós,bence-sos,B. Sós,D,38,178,73,M,285843,EUR,768528000,F,88,88,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,1.0,1.0,,,,16.0,15.0,6.6,6.0,0.00362239,0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Vukašin Krstić,,,vukasin-krstic,V. Krstić,D,4,184,41,M,1102967,EUR,1050192000,D,4,4,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,,,2.0,,,,,16.0,11.0,6.5,1.0,0.00060564,0,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Đorđe Gordić,,,dorde-gordic,Đ. Gordić,M,14,188,131,M,1121636,EUR,1099612800,M,24,24,True,8.0,3.0,1.0,,0.0,3.0,6.0,,2.0,,,,2.0,,,,,8.0,10.0,6.6,6.0,1.057e-05,1,,1.0,,1.0,,,,,,,,,,,,,,0.1152,,,,,1.0,,,0.2134,,,,,
12764854,away,FK TSC Bačka Topola,Marko Lazetić,,,marko-lazetic,M. Lazetić,F,27,192,1042,M,997215,EUR,1074729600,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,8.0,4.0,6.6,,0.0180598,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
12764854,away,FK TSC Bačka Topola,Nikola Simić,,,nikola-simic,N. Simić,G,1,192,21,M,805915,EUR,851126400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Nemanja Jorgić,,,nemanja-jorgic,N. Jorgić,G,23,186,17,M,964814,EUR,576374400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Luka Capan,,,luka-capan,L. Capan,D,31,185,57,M,190665,EUR,797126400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Aleksa Pejić,,,aleksa-pejic,A. Pejić,M,30,190,77,M,912989,EUR,931478400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764854,away,FK TSC Bačka Topola,Ivan Milosavljević,,,ivan-milosavljevic,I. Milosavljević,M,19,180,66,M,993811,EUR,953424000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
