match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_wonTackle,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAShot
10408324,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,False,31.0,15.0,21.0,5.0,14.0,17.0,1.0,14.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,37.0,6.5,16.0,0.0,0.0,0.00032801,0,-1.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408324,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,36.0,30.0,3.0,2.0,13.0,15.0,18.0,24.0,2.0,4.0,,5.0,,,,,,,90.0,56.0,6.5,10.0,0.0,0.0,0.152415,0,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408324,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,55.0,49.0,12.0,8.0,24.0,24.0,25.0,31.0,1.0,1.0,3.0,13.0,,,,,,,90.0,60.0,6.4,7.0,0.0,0.0,0.0162941,0,,,,3.0,1.0,,,,,,,Unai,García,1.0,1.0,,,,,,,,,,,,,,,
10408324,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,58.0,48.0,10.0,5.0,26.0,29.0,22.0,29.0,3.0,4.0,3.0,7.0,,,,,,,90.0,69.0,7.4,10.0,0.0509,0.4325,0.00654447,2,,,,1.0,,,1.0,,1.0,1.0,,,,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,
10408324,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,42.0,32.0,2.0,,15.0,15.0,17.0,29.0,,3.0,3.0,4.0,,,,,,,90.0,62.0,6.4,19.0,0.0,0.0,0.029357,0,,2.0,,3.0,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,
10408324,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,28.0,21.0,,,7.0,8.0,16.0,24.0,,3.0,1.0,6.0,,,,,,,75.0,45.0,7.1,11.0,0.1726,0.0,0.0876411,1,,4.0,2.0,4.0,,1.0,2.0,2.0,1.0,,2.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,
10408324,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,54.0,47.0,9.0,7.0,17.0,19.0,30.0,36.0,1.0,3.0,,5.0,,,,,,,90.0,65.0,6.8,10.0,0.1796,0.0,0.0320504,3,,1.0,,3.0,,,,2.0,,2.0,1.0,,,1.0,,,,3.0,,,,1.0,,1.0,,,,,,
10408324,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,34.0,28.0,1.0,,19.0,21.0,9.0,13.0,,,1.0,4.0,,,,,,,59.0,40.0,6.4,6.0,0.0624,0.0,0.0104648,2,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,
10408324,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,38.0,35.0,3.0,2.0,15.0,16.0,20.0,26.0,,3.0,,5.0,,,,,,,83.0,51.0,6.9,9.0,0.0246,0.0,0.06208,1,,4.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
10408324,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,F,22,22,False,22.0,19.0,1.0,1.0,4.0,5.0,15.0,17.0,,4.0,,1.0,,,,,,,74.0,29.0,6.8,4.0,0.0,0.0,0.0328925,0,,,,5.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,
10408324,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,17.0,10.0,1.0,,3.0,3.0,8.0,16.0,1.0,4.0,,1.0,,,,,,,83.0,31.0,6.7,13.0,0.2091,0.0406,0.114572,2,,2.0,1.0,11.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,6.0,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,2.0,,,,
