match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_interceptionWon,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot
12450929,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,36.0,27.0,22.0,13.0,0.0,18.0,20.0,9.0,16.0,8.0,3.0,4.0,90.0,46.0,7.0,9.0,0.0452296,1.0,0,-0.8664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450929,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,21.0,14.0,2.0,2.0,0.0,9.0,10.0,5.0,14.0,3.0,,,61.0,40.0,6.7,13.0,0.00584265,,0,,Enzo Tchato Mbiayi,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450929,home,Montpellier,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,52,52,False,54.0,51.0,5.0,4.0,0.0,37.0,37.0,14.0,17.0,4.0,,,90.0,67.0,7.0,4.0,0.0081077,1.0,0,,Nikola,,,5.0,5.0,,4.0,1.0,1.0,1.0,,Maksimović,4.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
12450929,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,43.0,39.0,2.0,1.0,0.0,27.0,29.0,13.0,17.0,4.0,,,90.0,62.0,6.7,6.0,0.083795,,1,,,3.0,1.0,1.0,3.0,,1.0,,,,,,1.0,,5.0,,1.0,1.0,1.0,1.0,0.011,,,,,,,,,,,,,
12450929,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,24.0,19.0,1.0,1.0,0.0,9.0,9.0,11.0,17.0,2.0,,,74.0,41.0,6.7,10.0,0.0577966,1.0,1,,Issiaga,2.0,1.0,4.0,3.0,,1.0,1.0,3.0,1.0,3.0,Sylla,,,2.0,1.0,1.0,,,1.0,0.2384,ISylla,1.0,,,,,,,,,,,
12450929,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,46.0,41.0,6.0,4.0,1.0,22.0,24.0,20.0,23.0,5.0,,,61.0,55.0,6.9,6.0,0.312978,1.0,2,,,1.0,,3.0,3.0,,2.0,,,1.0,2.0,,,,,,1.0,1.0,,,0.0339,,,1.0,2.0,,,,,,,,,
12450929,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,36.0,28.0,6.0,3.0,0.0,10.0,11.0,18.0,28.0,4.0,,,90.0,59.0,7.9,14.0,0.205464,1.0,2,,,3.0,1.0,6.0,7.0,,5.0,5.0,,,1.0,,,3.0,5.0,1.0,,1.0,1.0,,0.2855,,2.0,,1.0,1.0,1.0,0.4286,,,,,,
12450929,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,18.0,14.0,1.0,1.0,1.0,2.0,2.0,13.0,22.0,5.0,,,90.0,48.0,7.9,18.0,0.436763,5.0,4,,,6.0,,8.0,7.0,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,9.0,4.0,1.0,0.1351,,2.0,1.0,1.0,2.0,,0.1566,,,,,,
12450929,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,49.0,38.0,10.0,8.0,0.0,13.0,15.0,30.0,46.0,4.0,,,90.0,77.0,7.6,23.0,0.773569,5.0,2,,,12.0,4.0,7.0,7.0,,1.0,,1.0,2.0,1.0,,,2.0,,,5.0,3.0,,1.0,0.0526,,1.0,,,1.0,,0.0124,True,1.0,1.0,,,
12450929,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,14.0,10.0,,,0.0,2.0,4.0,8.0,12.0,3.0,,,61.0,29.0,6.6,8.0,0.0115935,,2,,,2.0,,4.0,3.0,,2.0,1.0,,1.0,,,2.0,,,,,2.0,,,0.1675,,,,1.0,1.0,,0.1944,,1.0,,,,
