match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_jerseyNumber,stat_blockedScoringAttempt,stat_totalClearance,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon
10382015,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,192.0,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382015,home,SC Cambuur,Thijmen Renkel,Thijmen Renkel,,thijmen-renkel,T. Renkel,G,,1,M,1190936,EUR,1064534400,G,52,52,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,
10382015,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,185.0,33,M,795134,EUR,854150400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,
10382015,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,177.0,10,M,163571,EUR,702604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,
10382015,home,SC Cambuur,David Sambissa,,,david-sambissa,D. Sambissa,M,177.0,220,M,280459,EUR,821318400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
10382015,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,183.0,32,M,192290,EUR,735350400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
10382015,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,191.0,546,M,1199214,EUR,1045094400,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,
10382015,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,196.0,390,M,347726,EUR,770256000,G,1,1,False,30.0,23.0,12.0,6.0,19.0,24.0,4.0,6.0,,6.0,,,,,,90.0,38.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,1,,,,,,2.0,,,,,
10382015,away,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,184.0,217,M,336535,EUR,775612800,D,17,17,False,72.0,70.0,3.0,2.0,45.0,46.0,27.0,28.0,2.0,10.0,2.0,,,,,90.0,93.0,8.4,6.0,0,2.0,2.0,,,4.0,1.0,1.0,2.0,2.0,2.0,,,2.0,2.0,2.0,,5.0,31,,1.0,,,,,1.0,2.0,,,
10382015,away,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,190.0,158,M,152414,EUR,719107200,D,33,33,False,65.0,58.0,6.0,5.0,37.0,42.0,21.0,23.0,3.0,1.0,,,,,,90.0,72.0,7.2,7.0,1,,,3.0,4.0,5.0,,,1.0,1.0,,,,1.0,,,,,3,,4.0,,1.0,1.0,,,,,,
10382015,away,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,182.0,150,M,46900,EUR,618105600,D,24,24,False,53.0,49.0,3.0,2.0,38.0,39.0,11.0,14.0,2.0,4.0,1.0,,,,,90.0,59.0,6.8,5.0,0,,,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,,24,,3.0,True,,,,,,,,
10382015,away,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,177.0,47,M,88615,EUR,618883200,D,2,2,False,35.0,24.0,2.0,1.0,16.0,22.0,8.0,14.0,2.0,8.0,1.0,,,,,90.0,51.0,6.7,13.0,0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
10382015,away,FC Utrecht,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,180.0,185,M,220155,EUR,732931200,M,22,22,False,35.0,28.0,3.0,2.0,12.0,16.0,16.0,19.0,4.0,7.0,1.0,,,,,75.0,46.0,7.7,9.0,4,,,2.0,4.0,7.0,1.0,,1.0,,,,,,1.0,,2.0,,22,,,,1.0,1.0,,,1.0,3.0,1.0,1.0
10382015,away,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,178.0,203,M,99960,EUR,607651200,M,18,18,False,79.0,71.0,7.0,5.0,43.0,47.0,28.0,33.0,1.0,6.0,,,,,,90.0,87.0,6.9,11.0,1,1.0,,,,,,1.0,,,,,1.0,,,,,,18,,,,1.0,,,,,,,
10382015,away,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,166.0,244,M,877032,EUR,952387200,M,26,26,False,43.0,35.0,3.0,1.0,21.0,22.0,15.0,23.0,1.0,3.0,1.0,,,,,75.0,51.0,7.0,12.0,0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,49,,,,,,,1.0,,,,
10382015,away,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,184.0,4415,M,894863,EUR,933552000,M,9,9,False,22.0,19.0,1.0,,9.0,10.0,10.0,12.0,5.0,3.0,5.0,,1.0,,,90.0,39.0,8.1,10.0,3,,,2.0,4.0,6.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,11,,,,1.0,,,,,2.0,2.0,
10382015,away,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,173.0,530,M,906024,EUR,991267200,M,10,10,False,21.0,16.0,3.0,,8.0,10.0,8.0,14.0,10.0,6.0,2.0,,4.0,,,75.0,41.0,6.4,14.0,1,3.0,,2.0,1.0,8.0,,,6.0,2.0,,,,,2.0,,3.0,,8,,,,1.0,,,,,,,
10382015,away,FC Utrecht,Bas Dost,,,bas-dost,B. Dost,F,196.0,697,M,32260,EUR,612576000,F,28,28,False,13.0,9.0,,,4.0,4.0,5.0,9.0,2.0,2.0,1.0,,,,,35.0,17.0,6.6,5.0,1,,,,2.0,2.0,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,
10382015,away,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,175.0,306,M,934249,EUR,986428800,M,6,6,True,44.0,40.0,1.0,1.0,20.0,21.0,21.0,24.0,2.0,8.0,,,1.0,,,55.0,50.0,7.1,5.0,1,1.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,8,,,,1.0,,,,,,,
10382015,away,FC Utrecht,Zakaria Labyad,,,zakaria-labyad,Z. Labyad,M,173.0,933,M,106142,EUR,731635200,M,20,20,True,12.0,10.0,1.0,1.0,3.0,4.0,7.0,8.0,1.0,1.0,1.0,,,,,15.0,15.0,6.5,4.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382015,away,FC Utrecht,Bart Ramselaar,,,bart-ramselaar,B. Ramselaar,M,180.0,132,M,788951,EUR,836006400,M,23,23,True,15.0,15.0,,,6.0,6.0,9.0,9.0,1.0,,1.0,,,,,15.0,17.0,6.5,1.0,1,,,,,,1.0,,,,,,,,,,,,10,,,,1.0,,,,,,,
10382015,away,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,175.0,409,M,856648,EUR,949968000,M,7,7,True,12.0,11.0,1.0,1.0,4.0,5.0,7.0,7.0,2.0,3.0,1.0,,,,,15.0,18.0,6.4,4.0,0,,,,,1.0,,2.0,,,,,,,,,1.0,,7,,,,,,,,,,,
10382015,away,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,196.0,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10382015,away,FC Utrecht,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,193.0,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10382015,away,FC Utrecht,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,187.0,577,M,904759,EUR,924048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,
10382015,away,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,187.0,1734,M,1014540,EUR,990403200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,
10382015,away,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,182.0,95,M,361788,EUR,864086400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,
10382015,away,FC Utrecht,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,186.0,182,M,876232,EUR,946857600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,
10382015,away,FC Utrecht,Rocco Robert Shein,,,rocco-robert-shein,R. R. Shein,M,185.0,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,
10382015,away,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,179.0,246,M,1008697,EUR,1059868800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,
